timestamp;duration;position;round
1643379598047;470.557;0.5883825;0
1643379644198;223.6009;0.2549771;1
1643379662309;4207.3365;0.3250431;1
1643379741317;4022.633;0.6250132;2
1643379798010;3036.7431;0.6211742;3
