timestamp;foot;position
1643379550720;RightFoot;0.03986349
1643379558909;LeftFoot;0.03842199
1643379561035;LeftFoot;0.09832559
1643379563591;RightFoot;0.1437228
1643379567629;LeftFoot;0.149628
1643379570983;RightFoot;0.2383944
1643379574292;LeftFoot;0.3113596
1643379578393;RightFoot;0.3661732
1643379582312;LeftFoot;0.3779709
1643379584587;RightFoot;0.4414448
1643379587473;LeftFoot;0.5302506
1643379590628;RightFoot;0.6156676
1643379595991;LeftFoot;0.6060637
1643379598046;LeftFoot;0.6060432
1643379598713;LeftFoot;0.6062563
1643379602325;LeftFoot;0.624325
1643379605896;RightFoot;0.6977624
1643379608933;RightFoot;0.7177566
1643379610478;LeftFoot;0.7197366
1643379610659;LeftFoot;0.7469366
1643379613006;RightFoot;0.7713395
1643379613135;RightFoot;0.78733
1643379615980;LeftFoot;0.8849879
1643379617655;RightFoot;0.9617968
1643379627267;RightFoot;0.0275166
1643379633517;LeftFoot;0.05658251
1643379633720;LeftFoot;0.09171134
1643379634634;LeftFoot;0.09829128
1643379635232;RightFoot;0.09927791
1643379635326;RightFoot;0.1179746
1643379640835;LeftFoot;0.1723448
1643379641265;LeftFoot;0.2006417
1643379642144;LeftFoot;0.2009892
1643379644197;RightFoot;0.2549771
1643379646377;RightFoot;0.2388684
1643379652491;LeftFoot;0.2970437
1643379653316;LeftFoot;0.3082012
1643379655534;RightFoot;0.3193398
1643379662308;LeftFoot;0.3250431
1643379664727;LeftFoot;0.3509905
1643379667196;RightFoot;0.3581842
1643379668720;LeftFoot;0.4224894
1643379670082;RightFoot;0.4914303
1643379671256;LeftFoot;0.5281609
1643379672760;RightFoot;0.5862935
1643379675316;LeftFoot;0.6385145
1643379677279;RightFoot;0.7026124
1643379680491;RightFoot;0.749999
1643379681995;LeftFoot;0.7824833
1643379684864;RightFoot;0.8376377
1643379688444;RightFoot;0.8555726
1643379690604;LeftFoot;0.883674
1643379691917;RightFoot;0.9633021
1643379703879;RightFoot;0.03131216
1643379709071;RightFoot;0.03975878
1643379714113;LeftFoot;0.05877496
1643379714370;LeftFoot;0.09280658
1643379715253;RightFoot;0.09179778
1643379715712;RightFoot;0.0919478
1643379718216;RightFoot;0.1292992
1643379719666;LeftFoot;0.1801307
1643379721463;RightFoot;0.2324058
1643379722583;LeftFoot;0.2487839
1643379725198;RightFoot;0.3064502
1643379727294;LeftFoot;0.3768333
1643379729162;RightFoot;0.4722946
1643379731016;LeftFoot;0.4833553
1643379732827;RightFoot;0.5236788
1643379734500;LeftFoot;0.5889953
1643379735776;LeftFoot;0.6385255
1643379741317;LeftFoot;0.6250132
1643379743330;RightFoot;0.6459511
1643379746069;LeftFoot;0.7067216
1643379747286;RightFoot;0.7631527
1643379752226;LeftFoot;0.852838
1643379754299;RightFoot;0.9044045
1643379754953;LeftFoot;0.9347801
1643379755101;LeftFoot;0.9674203
1643379755432;LeftFoot;0.06527472
1643379762139;RightFoot;-0.002371788
1643379762254;RightFoot;0.04109693
1643379767641;LeftFoot;0.06352299
1643379769049;RightFoot;0.09953094
1643379773382;LeftFoot;0.1512178
1643379776964;LeftFoot;0.2580999
1643379779129;RightFoot;0.3328477
1643379781458;LeftFoot;0.389089
1643379782551;RightFoot;0.4643617
1643379787762;RightFoot;0.4700659
1643379789487;LeftFoot;0.539567
1643379791421;RightFoot;0.5902709
1643379793627;LeftFoot;0.638843
1643379798009;LeftFoot;0.6211742
1643379799332;RightFoot;0.6473535
1643379800544;RightFoot;0.7052069
1643379801837;LeftFoot;0.7010393
1643379801998;LeftFoot;0.7373636
1643379803062;RightFoot;0.7858765
1643379804126;LeftFoot;0.8177838
1643379806130;LeftFoot;0.8669295
1643379807875;RightFoot;0.9164763
