pID,timestamp,trackable,posX,posY,posZ,rotX,rotY,rotZ,
0,1643379215952,LeftFoot_Target,1.70631,0.07940522,-0.02335008,6.941921,345.7937,7.965858,
0,1643379216053,LeftFoot_Target,1.706343,0.07957783,-0.02318314,6.934915,345.7898,7.989978,
0,1643379216176,LeftFoot_Target,1.706094,0.07941699,-0.02313236,6.921104,345.8179,7.981096,
0,1643379216296,LeftFoot_Target,1.70624,0.07951555,-0.02332872,6.935377,345.8265,7.955461,
0,1643379216420,LeftFoot_Target,1.706077,0.07962789,-0.02308001,6.910264,345.8632,7.913446,
0,1643379216520,LeftFoot_Target,1.706097,0.07963254,-0.02311348,6.877455,345.8624,7.911016,
0,1643379216646,LeftFoot_Target,1.706382,0.07922692,-0.02343436,6.90304,345.8723,7.926713,
0,1643379216745,LeftFoot_Target,1.706769,0.07937346,-0.02339603,6.891096,345.8884,7.912436,
0,1643379216847,LeftFoot_Target,1.706437,0.07936683,-0.0231293,6.841874,345.9114,7.923846,
0,1643379216971,LeftFoot_Target,1.706588,0.07874586,-0.02339315,6.777076,345.9377,8.005672,
0,1643379217095,LeftFoot_Target,1.705895,0.07965785,-0.02275174,6.606751,345.9915,8.198251,
0,1643379217196,LeftFoot_Target,1.706203,0.07942326,-0.02312979,6.435933,345.9809,8.139817,
0,1643379217320,LeftFoot_Target,1.705412,0.08050165,-0.0230625,6.200079,346.0113,7.989675,
0,1643379217445,LeftFoot_Target,1.705997,0.08161385,-0.02318338,6.007884,346.0339,7.61218,
0,1643379217545,LeftFoot_Target,1.706697,0.08114928,-0.02346871,5.728234,346.082,7.369566,
0,1643379217645,LeftFoot_Target,1.706703,0.08096711,-0.02320649,5.519017,346.2102,7.380248,
0,1643379217771,LeftFoot_Target,1.707162,0.08141848,-0.02333783,5.165855,346.3296,7.22624,
0,1643379217894,LeftFoot_Target,1.707359,0.08152612,-0.02358022,4.921563,346.3979,7.114474,
0,1643379217995,LeftFoot_Target,1.7073,0.08206213,-0.02363204,4.717727,346.4087,6.93626,
0,1643379218119,LeftFoot_Target,1.70734,0.08235678,-0.02424472,4.466135,346.3619,6.633472,
0,1643379218244,LeftFoot_Target,1.707359,0.08376299,-0.02391168,4.14966,346.3154,6.338536,
0,1643379218344,LeftFoot_Target,1.707257,0.08441573,-0.02390384,3.649348,346.2552,5.965413,
0,1643379218470,LeftFoot_Target,1.707176,0.08456892,-0.02375488,3.22983,346.2012,5.615501,
0,1643379218594,LeftFoot_Target,1.707257,0.08556506,-0.02391381,2.791423,346.2813,5.432396,
0,1643379218695,LeftFoot_Target,1.707262,0.0856715,-0.02396464,2.32426,346.3134,5.157315,
0,1643379218818,LeftFoot_Target,1.707323,0.08684054,-0.0245044,1.963179,346.2278,4.87165,
0,1643379218918,LeftFoot_Target,1.707315,0.08680034,-0.02430598,1.955847,346.231,4.854198,
0,1643379219019,LeftFoot_Target,1.707631,0.08655283,-0.02418178,1.898211,346.3025,4.854119,
0,1643379219143,LeftFoot_Target,1.70784,0.08652075,-0.02423415,1.514506,346.3416,4.636613,
0,1643379219245,LeftFoot_Target,1.708052,0.08650435,-0.02449413,1.566484,346.36,4.68901,
0,1643379219368,LeftFoot_Target,1.708377,0.08627766,-0.02479172,1.57573,346.3762,4.808784,
0,1643379219469,LeftFoot_Target,1.70836,0.08593739,-0.02471484,1.699202,346.4463,4.943511,
0,1643379219604,LeftFoot_Target,1.70838,0.0864654,-0.02496151,1.20833,346.3589,4.699255,
0,1643379219719,LeftFoot_Target,1.708545,0.08626214,-0.0252459,1.020313,346.2722,4.469687,
0,1643379219843,LeftFoot_Target,1.708668,0.08598709,-0.02544471,1.424447,346.2575,4.619039,
0,1643379219969,LeftFoot_Target,1.708383,0.08458452,-0.02508302,2.783931,346.1881,5.320792,
0,1643379220094,LeftFoot_Target,1.70751,0.08384307,-0.02477251,3.444976,346.2296,5.756919,
0,1643379220196,LeftFoot_Target,1.708299,0.08290031,-0.02479786,4.192271,346.1608,6.034005,
0,1643379220319,LeftFoot_Target,1.708552,0.08221889,-0.02483271,5.327929,345.9151,6.325059,
0,1643379220444,LeftFoot_Target,1.708211,0.0822605,-0.02474779,6.147126,345.7153,6.299654,
0,1643379220567,LeftFoot_Target,1.707534,0.08151875,-0.02422503,6.660861,345.5763,6.208188,
0,1643379220667,LeftFoot_Target,1.708286,0.08068895,-0.02388676,7.288687,345.5654,6.269173,
0,1643379220794,LeftFoot_Target,1.709283,0.08052193,-0.02339047,7.556405,345.6089,6.38271,
0,1643379220918,LeftFoot_Target,1.708191,0.08065636,-0.02337969,7.526007,345.5958,6.33538,
0,1643379221044,LeftFoot_Target,1.707248,0.0809405,-0.02328583,7.70244,345.577,6.437523,
0,1643379221167,LeftFoot_Target,1.707162,0.08101422,-0.02301844,7.779521,345.6094,6.502012,
0,1643379221293,LeftFoot_Target,1.707364,0.08106592,-0.02297181,7.403583,345.6104,6.527252,
0,1643379221394,LeftFoot_Target,1.707792,0.08108677,-0.02289446,7.131693,345.4556,6.452787,
0,1643379221493,LeftFoot_Target,1.707584,0.08104132,-0.02291033,7.220273,345.4415,6.608343,
0,1643379221619,LeftFoot_Target,1.706722,0.08106738,-0.02299833,7.209108,345.4034,6.712816,
0,1643379221720,LeftFoot_Target,1.707653,0.08048612,-0.02357824,6.935301,345.3872,6.943051,
0,1643379221843,LeftFoot_Target,1.70737,0.08009155,-0.02369817,6.525352,345.3623,7.157468,
0,1643379221968,LeftFoot_Target,1.707497,0.08025581,-0.02368812,6.662714,345.365,7.344254,
0,1643379222070,LeftFoot_Target,1.707581,0.08091119,-0.02371,6.829559,345.35,7.271245,
0,1643379222193,LeftFoot_Target,1.707935,0.08258945,-0.02251077,7.529454,345.3788,8.414574,
0,1643379222294,LeftFoot_Target,1.707832,0.08496322,-0.02256691,7.886053,341.4444,10.60276,
0,1643379222418,LeftFoot_Target,1.707825,0.08449943,-0.02239715,8.442791,341.3002,7.85519,
0,1643379222518,LeftFoot_Target,1.707219,0.085924,-0.02194389,7.641441,341.0527,5.716234,
0,1643379222618,LeftFoot_Target,1.706772,0.08683374,-0.02106677,8.167623,341.5684,4.817307,
0,1643379222743,LeftFoot_Target,1.707145,0.08154196,-0.02263171,7.867793,341.7826,6.528834,
0,1643379222844,LeftFoot_Target,1.707324,0.08465617,-0.02149467,6.378375,341.3549,3.943583,
0,1643379222967,LeftFoot_Target,1.707349,0.09358963,-0.02221618,3.917115,340.9091,359.2206,
0,1643379223092,LeftFoot_Target,1.708128,0.09489392,-0.02020869,4.594839,341.6531,359.2194,
0,1643379223193,LeftFoot_Target,1.708135,0.0947994,-0.02017751,4.139419,341.4504,359.0824,
0,1643379223317,LeftFoot_Target,1.707503,0.08876911,-0.02078423,5.95666,341.8204,2.191485,
0,1643379223418,LeftFoot_Target,1.707142,0.08482444,-0.02110124,7.412106,342.1389,4.251925,
0,1643379223519,LeftFoot_Target,1.707219,0.08255175,-0.0225933,7.666648,341.9875,5.069151,
0,1643379223643,LeftFoot_Target,1.706737,0.07985042,-0.02367981,6.941237,341.9438,5.576155,
0,1643379223768,LeftFoot_Target,1.70699,0.07966889,-0.0242274,8.356967,341.854,6.344537,
0,1643379223869,LeftFoot_Target,1.706659,0.07970053,-0.02350225,7.109988,341.8877,6.157584,
0,1643379223992,LeftFoot_Target,1.707099,0.0798716,-0.02464101,8.539268,341.8041,6.230484,
0,1643379224093,LeftFoot_Target,1.706909,0.07973816,-0.02515495,9.53974,341.5631,5.928758,
0,1643379224193,LeftFoot_Target,1.70694,0.08032016,-0.02562062,10.44948,341.3999,5.509895,
0,1643379224317,LeftFoot_Target,1.706772,0.08086432,-0.02545424,10.3178,341.2916,5.104848,
0,1643379224442,LeftFoot_Target,1.707001,0.08072704,-0.02530178,9.995474,341.5312,5.787202,
0,1643379224568,LeftFoot_Target,1.706568,0.07975468,-0.0249649,9.711808,341.5685,5.970512,
0,1643379224668,LeftFoot_Target,1.706654,0.07925712,-0.0243105,9.246665,341.6169,6.049267,
0,1643379224795,LeftFoot_Target,1.706818,0.07906686,-0.02440065,8.675194,341.7553,6.450016,
0,1643379224917,LeftFoot_Target,1.706684,0.07874443,-0.02290295,7.554341,341.7697,6.586958,
0,1643379225041,LeftFoot_Target,1.707328,0.07897039,-0.02314661,7.822893,341.6473,6.189566,
0,1643379225143,LeftFoot_Target,1.70709,0.07884541,-0.02293438,7.7342,341.6882,6.159927,
0,1643379225268,LeftFoot_Target,1.707089,0.07913575,-0.02275693,7.730603,341.6919,6.172696,
0,1643379225368,LeftFoot_Target,1.707211,0.07968336,-0.02274101,7.859819,341.5759,5.774384,
0,1643379225493,LeftFoot_Target,1.70722,0.07993105,-0.02231612,7.18413,341.5893,5.623196,
0,1643379225594,LeftFoot_Target,1.707011,0.08001129,-0.02232282,7.346866,341.5404,5.510391,
0,1643379225717,LeftFoot_Target,1.707144,0.07975323,-0.02230166,7.70085,341.5186,5.851223,
0,1643379225818,LeftFoot_Target,1.707104,0.07808243,-0.02170326,7.778778,341.7317,7.464504,
0,1643379225919,LeftFoot_Target,1.707817,0.07811809,-0.02028652,7.332394,342.0673,10.36695,
0,1643379226043,LeftFoot_Target,1.710194,0.07901544,-0.01947131,3.966826,343.7102,20.89953,
0,1643379226169,LeftFoot_Target,1.710171,0.08481859,-0.0225894,3.644686,345.4891,32.6287,
0,1643379226293,LeftFoot_Target,1.706733,0.09433037,-0.02622257,5.593837,347.203,39.88758,
0,1643379226393,LeftFoot_Target,1.706097,0.09673198,-0.02463576,5.654921,347.7074,45.73829,
0,1643379226518,LeftFoot_Target,1.701597,0.1032935,-0.02701527,4.036499,349.1564,46.32613,
0,1643379226642,LeftFoot_Target,1.70171,0.1047713,-0.02849093,4.437778,350.1232,50.07454,
0,1643379226743,LeftFoot_Target,1.701538,0.1046827,-0.03015247,4.620177,351.1853,52.80366,
0,1643379226868,LeftFoot_Target,1.701361,0.105423,-0.03047761,3.824219,351.8444,56.43983,
0,1643379226968,LeftFoot_Target,1.699545,0.1083349,-0.03168416,3.43318,352.6429,59.23927,
0,1643379227093,LeftFoot_Target,1.697141,0.1127667,-0.03320144,2.371377,353.4955,61.85141,
0,1643379227218,LeftFoot_Target,1.694026,0.1181862,-0.0364172,358.7624,354.0141,64.79761,
0,1643379227341,LeftFoot_Target,1.684824,0.1298864,-0.04554975,355.4167,357.3091,66.92976,
0,1643379227442,LeftFoot_Target,1.679543,0.1359859,-0.05181359,353.6372,0.6951575,68.65014,
0,1643379227543,LeftFoot_Target,1.642594,0.1681857,-0.05388368,0.3876654,355.6977,59.83045,
0,1643379227669,LeftFoot_Target,1.467491,0.1942549,-0.05360778,9.41201,355.1243,36.66076,
0,1643379227792,LeftFoot_Target,1.210549,0.1686796,0.01301315,0.4000548,6.774717,13.24509,
0,1643379227892,LeftFoot_Target,1.066528,0.1769881,0.07406455,357.5735,13.94314,3.479636,
0,1643379227993,LeftFoot_Target,1.017782,0.1623503,0.1072533,355.5477,12.41027,8.838989,
0,1643379228117,LeftFoot_Target,1.028356,0.1543828,0.1008398,5.824854,14.08114,12.04024,
0,1643379228242,LeftFoot_Target,1.030376,0.1546186,0.1015883,7.668568,12.00227,8.644388,
0,1643379228367,LeftFoot_Target,1.03061,0.1554989,0.1015233,7.282873,11.81232,8.960126,
0,1643379228492,LeftFoot_Target,1.030674,0.1551694,0.1017029,8.136027,11.68716,9.440412,
0,1643379228617,LeftFoot_Target,1.031489,0.1550929,0.1004506,6.362424,10.91542,7.802044,
0,1643379228717,LeftFoot_Target,1.031161,0.1545354,0.1002189,3.932588,10.73457,7.158246,
