timestamp;state
1643380012264;S0NothingYet
1643380012314;S0HasHitStart
1643380018674;S0HasLeftStart
1643380018753;S1HasHitBeam
1643380055728;S1HasHitEnd
1643380061667;S1HasLeftEnd
1643380065115;S2HasHitBeam
1643380097438;S2HasHitStart
1643380098435;S2HasLeftStart
1643380098461;S3HasHitBeam
1643380137933;S3HasHitEnd
1643380142803;S3HasLeftEnd
1643380145752;S4HasHitBeam
1643380174484;S4HasHitStart
