unixTime,lslTime,EDA
1643460267211,14452.8687197,6.03
1643460267211,14452.8687228,6.03
1643460267211,14452.8687504,6.03
1643460267211,14452.8688034,6.03
1643460267211,14452.8688078,6.03
1643460267211,14452.8688116,6.03
1643460267211,14452.868815,6.03
1643460267211,14452.8688189,6.03
1643460267211,14452.8688226,6.03
1643460267211,14452.8689627,6.03
1643460267237,14452.868968,6.03
1643460267237,14452.8689711,6.03
1643460267237,14452.8690301,6.03
1643460267237,14452.8690342,6.03
1643460267237,14453.0397494,6.03
1643460267237,14453.0398829,6.03
1643460267237,14453.0398889,6.05
1643460267237,14453.039893,6.05
1643460267237,14453.0398972,6.05
1643460267237,14453.0399008,6.05
1643460267259,14453.040028,6.05
1643460267259,14453.0400305,6.05
1643460267259,14453.0400324,6.05
1643460267259,14453.0400343,6.05
1643460267259,14453.0400362,6.05
1643460267259,14453.0400381,6.05
1643460267259,14453.04004,6.05
1643460267259,14453.0400418,6.03
1643460267259,14453.0400439,6.05
1643460267259,14453.1561771,6.03
1643460267282,14453.1561847,6.03
1643460267282,14453.1561877,6.03
1643460267524,14453.1561905,6.03
1643460267524,14453.1561928,6.03
1643460267524,14453.1561949,6.03
1643460267524,14453.1561968,6.03
1643460267524,14453.1561988,6.03
1643460267524,14453.1562008,6.03
1643460267524,14453.1562027,6.03
1643460267524,14453.156394,6.03
1643460267524,14453.1563997,6.03
1643460267524,14453.1564045,6.03
1643460267556,14453.1564067,6.03
1643460267556,14453.1564099,6.03
1643460267556,14453.3216467,6.03
1643460267556,14453.3218255,6.03
1643460267556,14453.3218315,6.03
1643460267556,14453.3218355,6.03
1643460267556,14453.3219115,6.03
1643460267556,14453.321914,6.03
1643460267556,14453.3219161,6.03
1643460267556,14453.3219181,6.03
1643460267589,14453.3219201,6.03
1643460267589,14453.3219221,6.03
1643460267589,14453.321924,6.03
1643460267589,14453.321926,6.03
1643460267589,14453.321928,6.03
1643460267589,14453.32193,6.03
1643460267589,14453.321932,6.01
1643460267589,14453.4888261,6.01
1643460267589,14453.4892314,6.01
1643460267589,14453.4892373,6.01
1643460267624,14453.4892413,6.01
1643460267624,14453.4893202,6.01
1643460267790,14453.4893256,6.01
1643460267790,14453.4893293,6.01
1643460267790,14453.4893329,6.01
1643460267790,14453.4893743,6.03
1643460267790,14453.489378,6.03
1643460267790,14453.489486,6.03
1643460267790,14453.4894906,6.03
1643460267790,14453.4894934,6.03
1643460267790,14453.4895219,6.03
1643460267790,14453.4895241,6.03
1643460267824,14453.639795,6.03
1643460267824,14453.6401997,6.03
1643460267824,14453.6402043,6.03
1643460267824,14453.6402083,6.03
1643460267824,14453.640286,6.03
1643460267824,14453.6402916,6.03
1643460267824,14453.6402951,6.03
1643460267824,14453.6402985,6.03
1643460267824,14453.6403493,6.03
1643460267824,14453.6403529,6.03
1643460267858,14453.6404455,6.03
1643460267858,14453.6404498,6.03
1643460267858,14453.6404521,6.03
1643460267858,14453.6404557,6.03
1643460267858,14453.6404595,6.03
1643460267858,14453.7534587,6.03
1643460267858,14453.753656,6.03
1643460267858,14453.753693,6.03
1643460267858,14453.7537001,6.03
1643460267858,14453.7537041,6.03
1643460267890,14453.7537762,6.03
1643460267890,14453.7537833,6.03
1643460268129,14453.7537932,6.03
1643460268129,14453.7537954,6.03
1643460268129,14453.7537973,6.03
1643460268129,14453.7537992,6.03
1643460268129,14453.7538012,6.03
1643460268129,14453.7538032,6.03
1643460268129,14453.7538052,6.03
1643460268129,14453.7538071,6.03
1643460268129,14453.9130244,6.03
1643460268129,14453.9134431,6.03
1643460268151,14453.9134486,6.03
1643460268151,14453.9134525,6.03
1643460268151,14453.9135295,6.03
1643460268151,14453.9135344,6.03
1643460268151,14453.9135382,6.03
1643460268151,14453.913587,6.03
1643460268151,14453.9135913,6.03
1643460268151,14453.9135949,6.03
1643460268151,14453.9136504,6.03
1643460268151,14453.9136545,6.03
1643460268174,14453.913658,6.03
1643460268174,14453.9137317,6.03
1643460268174,14453.9137338,6.03
1643460268174,14454.0745071,6.03
1643460268174,14454.0745284,6.03
1643460268174,14454.0745337,6.03
1643460268174,14454.0745376,6.03
1643460268174,14454.0745408,6.03
1643460268174,14454.0745434,6.03
1643460268174,14454.0745467,6.03
1643460268206,14454.0745502,6.03
1643460268206,14454.0745568,6.03
1643460268414,14454.0747634,6.03
1643460268414,14454.0747691,6.03
1643460268414,14454.0747731,6.01
1643460268414,14454.0747753,6.03
1643460268414,14454.0747787,6.03
1643460268414,14454.074781,6.03
1643460268414,14454.2116019,6.03
1643460268414,14454.2119498,6.03
1643460268414,14454.2119539,6.03
1643460268414,14454.2119573,6.03
1643460268437,14454.2119595,6.01
1643460268437,14454.2119616,6.03
1643460268437,14454.2119657,6.03
1643460268437,14454.2119682,6.03
1643460268437,14454.2119711,6.01
1643460268437,14454.2119732,6.01
1643460268437,14454.2119752,6.03
1643460268437,14454.2119771,6.01
1643460268437,14454.2119791,6.03
1643460268437,14454.211981,6.03
1643460268461,14454.2119829,6.03
1643460268461,14454.3626142,6.03
1643460268461,14454.3627879,6.03
1643460268461,14454.362796,6.03
1643460268461,14454.362801,6.03
1643460268461,14454.3628045,6.03
1643460268461,14454.3628073,6.03
1643460268461,14454.362811,6.03
1643460268461,14454.3628215,6.03
1643460268461,14454.3629191,6.03
1643460268483,14454.3629233,6.03
1643460268483,14454.3629522,6.03
1643460268713,14454.3629559,6.03
1643460268713,14454.3629579,6.03
1643460268713,14454.3629599,6.03
1643460268713,14454.3629618,6.03
1643460268713,14454.520058,6.03
1643460268713,14454.5200661,6.03
1643460268713,14454.52007,6.03
1643460268713,14454.5200724,6.03
1643460268713,14454.5200757,6.03
1643460268713,14454.520078,6.03
1643460268746,14454.5208935,6.03
1643460268746,14454.5208976,6.03
1643460268746,14454.5209002,6.03
1643460268746,14454.5209023,6.03
1643460268746,14454.5209043,6.03
1643460268746,14454.5209065,6.03
1643460268746,14454.5209086,6.03
1643460268746,14454.5209105,6.03
1643460268746,14454.520913,6.03
1643460268746,14454.6785328,6.03
1643460268780,14454.6785423,6.03
1643460268780,14454.6785453,6.03
1643460268780,14454.6785476,6.03
1643460268780,14454.67855,6.03
1643460268780,14454.6785523,6.03
1643460268780,14454.6785544,6.03
1643460268780,14454.6785563,6.03
1643460268780,14454.6785585,6.03
1643460268780,14454.6785605,6.03
1643460268780,14454.6785624,6.03
1643460268813,14454.6785643,6.03
1643460268813,14454.6785663,6.03
1643460269022,14454.6785682,6.03
1643460269022,14454.67857,6.03
1643460269022,14454.8231187,6.03
1643460269022,14454.8235603,6.03
1643460269022,14454.823731,6.03
1643460269022,14454.8237363,6.03
1643460269022,14454.8237401,6.03
1643460269022,14454.8238664,6.03
1643460269022,14454.8238702,6.03
1643460269022,14454.8238725,6.03
1643460269049,14454.8238745,6.03
1643460269049,14454.8238766,6.03
1643460269049,14454.8238785,6.03
1643460269049,14454.8238804,6.03
1643460269049,14454.8238823,6.03
1643460269049,14454.8238842,6.03
1643460269049,14454.8238861,6.03
1643460269049,14454.9862549,6.03
1643460269049,14454.9864343,6.03
1643460269049,14454.98644,6.03
1643460269080,14454.9864441,6.03
1643460269080,14454.9864478,6.03
1643460269080,14454.9865451,6.03
1643460269080,14454.9865494,6.03
1643460269080,14454.986553,6.03
1643460269080,14454.9865722,6.03
1643460269080,14454.9865759,6.03
1643460269080,14454.9865782,6.03
1643460269080,14454.9865815,6.03
1643460269080,14454.9865836,6.03
1643460269112,14454.9866326,6.03
1643460269112,14454.9866349,6.03
1643460269463,14455.1126656,6.03
1643460269463,14455.1126738,6.03
1643460269463,14455.1126771,6.03
1643460269463,14455.1127228,6.03
1643460269463,14455.1135061,6.03
1643460269463,14455.1135115,6.03
1643460269463,14455.1135153,6.03
1643460269463,14455.1135176,6.03
1643460269463,14455.1135213,6.03
1643460269463,14455.113525,6.03
1643460269487,14455.1135274,6.03
1643460269487,14455.1136057,6.03
1643460269487,14455.1136112,6.03
1643460269487,14455.1136154,6.03
1643460269487,14455.1136178,6.03
1643460269487,14455.2865438,6.03
1643460269487,14455.2866798,6.03
1643460269487,14455.2867499,6.03
1643460269487,14455.286797,6.03
1643460269487,14455.2868062,6.03
1643460269510,14455.2868088,6.03
1643460269510,14455.2869319,6.03
1643460269510,14455.2869353,6.03
1643460269510,14455.2869375,6.03
1643460269510,14455.2869394,6.03
1643460269510,14455.2869414,6.03
1643460269510,14455.2869437,6.03
