timestamp;foot;position
1643461317938;RightFoot;0.0549967
1643461320391;LeftFoot;0.1176002
1643461321801;RightFoot;0.1631826
1643461322691;LeftFoot;0.2251746
1643461323785;RightFoot;0.3103307
1643461324006;RightFoot;0.325934
1643461324754;LeftFoot;0.3842142
1643461325650;RightFoot;0.4499912
1643461325889;RightFoot;0.4798525
1643461326861;LeftFoot;0.5660981
1643461326914;LeftFoot;0.5653346
1643461327408;LeftFoot;0.5672265
1643461327477;RightFoot;0.5969681
1643461327768;RightFoot;0.6365381
1643461329612;RightFoot;0.803717
1643461329646;LeftFoot;0.8040195
1643461330113;RightFoot;0.8242763
1643461330273;RightFoot;0.8808212
1643461330450;LeftFoot;0.8862159
1643461331336;LeftFoot;0.9636557
1643461338098;LeftFoot;0.1418256
1643461338391;RightFoot;0.1430765
1643461338825;RightFoot;0.1831833
1643461339095;RightFoot;0.2203115
1643461339204;RightFoot;0.2177274
1643461339569;RightFoot;0.2182204
1643461339914;RightFoot;0.2957303
1643461339983;LeftFoot;0.2927442
1643461340148;RightFoot;0.2915176
1643461340647;RightFoot;0.3330904
1643461340945;RightFoot;0.3648841
1643461341732;LeftFoot;0.4286589
1643461342823;RightFoot;0.4930078
1643461342965;RightFoot;0.5102481
1643461343792;LeftFoot;0.5726008
1643461344394;RightFoot;0.5871853
1643461345322;LeftFoot;0.7125742
1643461345491;LeftFoot;0.7194016
1643461346131;RightFoot;0.7433358
1643461346474;RightFoot;0.796182
1643461347135;LeftFoot;0.8617772
1643461347301;LeftFoot;0.8697315
1643461347934;RightFoot;0.9100586
1643461354044;RightFoot;0.05142301
1643461356774;LeftFoot;0.03876524
1643461356878;LeftFoot;0.04365785
1643461356955;LeftFoot;0.07316643
1643461357867;RightFoot;0.1163964
1643461358047;RightFoot;0.1513524
1643461358985;LeftFoot;0.2256956
1643461359808;RightFoot;0.2926056
1643461360702;LeftFoot;0.3663573
1643461361644;RightFoot;0.4489209
1643461361903;RightFoot;0.504804
1643461362569;LeftFoot;0.5539132
1643461363485;RightFoot;0.6121289
1643461363792;RightFoot;0.6569115
1643461364656;LeftFoot;0.748327
1643461365272;RightFoot;0.7693672
1643461365474;RightFoot;0.8067216
1643461365568;RightFoot;0.8062038
1643461366125;RightFoot;0.9036181
1643461366192;LeftFoot;0.9012373
1643461366257;LeftFoot;0.9011806
1643461374425;LeftFoot;0.1263807
1643461375047;RightFoot;0.1361834
1643461375516;RightFoot;0.2123328
1643461375644;RightFoot;0.2218372
1643461375777;RightFoot;0.222284
1643461376139;LeftFoot;0.2909227
1643461376217;LeftFoot;0.3035837
1643461376402;RightFoot;0.2985776
1643461376926;RightFoot;0.3676097
1643461377126;RightFoot;0.3595293
1643461377189;RightFoot;0.3596122
1643461378190;LeftFoot;0.4349524
1643461378990;RightFoot;0.5101759
1643461379822;LeftFoot;0.5728934
1643461380528;RightFoot;0.6025379
1643461381438;LeftFoot;0.7023636
1643461382243;RightFoot;0.7577206
1643461383203;LeftFoot;0.8711759
1643461383999;RightFoot;0.9279667
1643461384205;RightFoot;0.9678774
