timestamp;foot;position
1643460780116;RightFoot;0.05720007
1643460782284;LeftFoot;0.1184115
1643460783221;RightFoot;0.1721472
1643460784217;LeftFoot;0.2559693
1643460785506;RightFoot;0.3447885
1643460786346;LeftFoot;0.4045066
1643460787492;RightFoot;0.4886241
1643460787696;RightFoot;0.5068368
1643460788420;LeftFoot;0.5559375
1643460789694;RightFoot;0.64623
1643460789993;RightFoot;0.6455048
1643460790308;LeftFoot;0.6965735
1643460790541;LeftFoot;0.7282399
1643460790820;RightFoot;0.72559
1643460791007;LeftFoot;0.7255644
1643460791138;LeftFoot;0.7256556
1643460791605;RightFoot;0.8010969
1643460791671;RightFoot;0.8006715
1643460791972;RightFoot;0.8009888
1643460792419;LeftFoot;0.871941
1643460792716;RightFoot;0.8725692
1643460792926;LeftFoot;0.8725009
1643460793016;LeftFoot;0.8726029
1643460793550;LeftFoot;0.9578669
1643460802291;LeftFoot;0.1385266
1643460802799;LeftFoot;0.1360344
1643460803238;RightFoot;0.2040634
1643460803507;LeftFoot;0.2042136
1643460804165;LeftFoot;0.2731441
1643460805160;LeftFoot;0.2722428
1643460805649;RightFoot;0.3459578
1643460805752;RightFoot;0.3428519
1643460806752;LeftFoot;0.4103128
1643460806952;RightFoot;0.4093547
1643460807583;RightFoot;0.4553635
1643460808574;LeftFoot;0.5269722
1643460808729;LeftFoot;0.553553
1643460809571;RightFoot;0.5888187
1643460810372;RightFoot;0.6262758
1643460810437;RightFoot;0.6262987
1643460810604;LeftFoot;0.676676
1643460811549;RightFoot;0.7513605
1643460811815;RightFoot;0.7786286
1643460812717;LeftFoot;0.8315802
1643460813682;RightFoot;0.8677024
1643460814163;RightFoot;0.93808
1643460819227;RightFoot;0.05189914
1643460824262;LeftFoot;0.1064972
1643460825228;RightFoot;0.1651937
1643460826351;LeftFoot;0.1824842
1643460828014;RightFoot;0.2824517
1643460828261;RightFoot;0.3331152
1643460828327;RightFoot;0.334901
1643460828977;LeftFoot;0.3723735
1643460831289;RightFoot;0.4489354
1643460831498;RightFoot;0.4782138
1643460834216;LeftFoot;0.5458351
1643460834352;LeftFoot;0.5540709
1643460835005;RightFoot;0.5890906
1643460835205;RightFoot;0.6178001
1643460836006;RightFoot;0.6161892
1643460836272;RightFoot;0.6349899
1643460836441;RightFoot;0.6936716
1643460836557;LeftFoot;0.7012023
1643460836667;LeftFoot;0.6941371
1643460836668;RightFoot;0.6941371
1643460837048;LeftFoot;0.6962979
1643460837575;RightFoot;0.7615693
1643460839205;RightFoot;0.8428321
1643460840105;LeftFoot;0.9197685
1643460847738;RightFoot;0.09464329
1643460848405;LeftFoot;0.1210478
1643460849703;RightFoot;0.1954359
1643460849971;LeftFoot;0.195106
1643460850770;LeftFoot;0.2699277
1643460851004;LeftFoot;0.269115
1643460851136;LeftFoot;0.2691685
1643460851136;RightFoot;0.2691685
1643460851460;LeftFoot;0.2692281
1643460851642;RightFoot;0.3033065
1643460851939;RightFoot;0.3396751
1643460852149;LeftFoot;0.3383285
1643460852818;RightFoot;0.3921596
1643460853065;LeftFoot;0.4129758
1643460853288;RightFoot;0.412783
1643460853749;RightFoot;0.4427958
1643460854117;RightFoot;0.4924428
1643460854949;LeftFoot;0.5448314
1643460855184;LeftFoot;0.5682142
1643460856044;RightFoot;0.6059135
1643460856263;RightFoot;0.6470426
1643460856436;RightFoot;0.6445214
1643460856487;RightFoot;0.6443194
1643460856741;RightFoot;0.6446983
1643460857259;LeftFoot;0.7000567
1643460858862;RightFoot;0.7581085
1643460859826;LeftFoot;0.8427612
1643460861349;RightFoot;0.9184965
