timestamp;foot;position
1643460298483;RightFoot;0.04510877
1643460309095;LeftFoot;0.09546187
1643460310885;RightFoot;0.141416
1643460311732;LeftFoot;0.2002623
1643460312974;RightFoot;0.2852679
1643460315227;LeftFoot;0.3578314
1643460316186;RightFoot;0.4021495
1643460318908;RightFoot;0.4283931
1643460319376;LeftFoot;0.4782907
1643460320410;RightFoot;0.5389435
1643460320595;RightFoot;0.5610757
1643460321060;RightFoot;0.5574846
1643460321529;LeftFoot;0.6124955
1643460321715;LeftFoot;0.6317725
1643460324703;RightFoot;0.7613363
1643460324730;LeftFoot;0.7608088
1643460325592;RightFoot;0.8132548
1643460326757;LeftFoot;0.8927809
1643460327039;LeftFoot;0.8905652
1643460327064;RightFoot;0.8905965
1643460327223;LeftFoot;0.8904049
1643460327857;LeftFoot;0.9565547
1643460337005;LeftFoot;0.1167412
1643460338184;RightFoot;0.1816128
1643460338323;RightFoot;0.1811636
1643460338509;LeftFoot;0.181339
1643460339155;LeftFoot;0.2421829
1643460339960;LeftFoot;0.242533
1643460342382;RightFoot;0.3016344
1643460342548;RightFoot;0.2981578
1643460343212;LeftFoot;0.3042236
1643460343606;LeftFoot;0.349708
1643460343731;LeftFoot;0.3716218
1643460345083;LeftFoot;0.367839
1643460345811;LeftFoot;0.3674355
1643460346247;RightFoot;0.3795829
1643460346540;RightFoot;0.4161737
1643460348193;LeftFoot;0.4191633
1643460348451;RightFoot;0.4183589
1643460348943;LeftFoot;0.5011321
1643460348976;RightFoot;0.49954
1643460349627;RightFoot;0.5399135
1643460349777;RightFoot;0.5661805
1643460349854;RightFoot;0.5607662
1643460350252;RightFoot;0.5564257
1643460350414;LeftFoot;0.6161604
1643460351900;RightFoot;0.6873927
1643460351999;RightFoot;0.7009842
1643460353367;LeftFoot;0.7606916
1643460354014;RightFoot;0.8463537
1643460354601;LeftFoot;0.8928178
1643460355513;RightFoot;0.9420683
1643460362087;RightFoot;0.05228737
1643460368841;LeftFoot;0.09344619
1643460369954;RightFoot;0.1585627
1643460370779;LeftFoot;0.212143
1643460371851;RightFoot;0.2789401
1643460372086;RightFoot;0.3142206
1643460372992;LeftFoot;0.3637174
1643460374320;RightFoot;0.4141665
1643460374577;RightFoot;0.4333359
1643460375509;LeftFoot;0.4975134
1643460376361;RightFoot;0.5273563
1643460376696;RightFoot;0.5576234
1643460377304;RightFoot;0.5552076
1643460377535;RightFoot;0.6135225
1643460377575;LeftFoot;0.623357
1643460377683;LeftFoot;0.6371908
1643460377712;RightFoot;0.6345412
1643460379076;LeftFoot;0.6915091
1643460379142;LeftFoot;0.6918913
1643460379334;RightFoot;0.6918145
1643460379550;RightFoot;0.6918817
1643460379943;LeftFoot;0.7713331
1643460380144;RightFoot;0.7697605
1643460380373;LeftFoot;0.769959
1643460381400;LeftFoot;0.8365338
1643460381433;RightFoot;0.8363831
1643460381634;LeftFoot;0.8363886
1643460382700;RightFoot;0.9190343
1643460393247;LeftFoot;0.128419
1643460394194;RightFoot;0.1915641
1643460394360;RightFoot;0.1903165
1643460395049;LeftFoot;0.2574937
1643460395685;RightFoot;0.3176488
1643460396637;LeftFoot;0.3084555
1643460397742;RightFoot;0.3089874
1643460397871;RightFoot;0.309064
1643460399238;LeftFoot;0.3784199
1643460399642;RightFoot;0.376956
1643460400122;RightFoot;0.4542249
1643460400468;RightFoot;0.446928
1643460400883;RightFoot;0.5092977
1643460400912;LeftFoot;0.5084223
1643460401002;RightFoot;0.506582
1643460401068;RightFoot;0.505942
1643460401477;RightFoot;0.5020388
1643460401917;RightFoot;0.5238758
1643460402653;RightFoot;0.5781503
1643460402875;LeftFoot;0.6147183
1643460403854;RightFoot;0.7174896
1643460404532;LeftFoot;0.7738428
1643460404633;LeftFoot;0.7800323
1643460405399;RightFoot;0.8079754
1643460406565;LeftFoot;0.9240979
