timestamp;foot;position
1643569329967;LeftFoot;0.3286103
1643569330031;LeftFoot;0.3288883
1643569331054;RightFoot;0.3926598
1643569331387;LeftFoot;0.3920574
1643569332154;LeftFoot;0.46918
1643569332723;LeftFoot;0.4697883
1643569333019;RightFoot;0.5401497
1643569333845;RightFoot;0.5361183
1643569334075;LeftFoot;0.62713
1643569335521;RightFoot;0.6956159
1643569336684;LeftFoot;0.7859213
1643569337408;LeftFoot;0.7772393
1643569337742;RightFoot;0.8461763
1643569338410;RightFoot;0.8503971
1643569338644;LeftFoot;0.9261601
1643569340045;RightFoot;0.9911785
1643569343294;RightFoot;-0.06565166
1643569343491;RightFoot;-0.0670799
1643569344857;RightFoot;-0.06974268
1643569344921;RightFoot;-0.06967509
1643569347522;LeftFoot;0.03937078
1643569352054;RightFoot;0.07805741
1643569353122;LeftFoot;0.1451205
1643569354575;RightFoot;0.2336239
1643569355818;LeftFoot;0.3020454
1643569357147;RightFoot;0.3539324
1643569358919;RightFoot;0.2908709
1643569372626;LeftFoot;0.3305243
1643569380349;RightFoot;0.3092779
1643569383974;RightFoot;0.3096981
1643569386821;RightFoot;0.3258848
1643569391729;LeftFoot;0.4275597
1643569392630;RightFoot;0.4575949
1643569394195;LeftFoot;0.5481852
1643569395196;RightFoot;0.5877868
1643569395375;RightFoot;0.6189595
1643569397463;RightFoot;0.7639709
1643569397995;RightFoot;0.8500013
1643569412773;RightFoot;0.2369002
1643569412840;RightFoot;0.2403983
1643569413374;RightFoot;0.2399755
1643569413674;LeftFoot;0.3064762
1643569414596;RightFoot;0.3722194
1643569414861;LeftFoot;0.3713828
1643569415318;LeftFoot;0.4519799
1643569416454;RightFoot;0.5220532
1643569417118;LeftFoot;0.595778
1643569417919;RightFoot;0.6685224
1643569418718;LeftFoot;0.7465259
1643569419752;RightFoot;0.8396624
1643569420413;LeftFoot;0.9134634
1643569421312;RightFoot;0.9684905
1643569425363;RightFoot;-0.02565324
1643569429630;RightFoot;0.03884023
1643569429768;LeftFoot;0.06366724
1643569431450;LeftFoot;0.1910757
1643569432206;RightFoot;0.2802794
1643569432995;LeftFoot;0.383957
1643569433105;LeftFoot;0.4013786
1643569433572;LeftFoot;0.3954307
1643569433951;RightFoot;0.4871444
1643569434318;RightFoot;0.4899442
1643569434627;LeftFoot;0.5717621
1643569435361;RightFoot;0.6665058
1643569435874;RightFoot;0.7494991
