unixTime,lslTime,ECG
1643569652500,19225.986118,70
1643569652500,19225.986121,68
1643569652500,19225.9861238,68
1643569652500,19225.9861267,51
1643569652500,19225.9861294,32
1643569652500,19225.9861322,16
1643569652500,19225.9861352,4
1643569652500,19225.986138,-9
1643569652500,19225.9861409,-40
1643569652500,19225.9861438,-75
1643569652520,19225.9861466,-98
1643569652520,19225.9861495,-120
1643569652520,19225.9861524,-136
1643569652520,19225.986156,-153
1643569652520,19225.9861612,-167
1643569652520,19225.9861642,-157
1643569652520,19225.9861673,-124
1643569652520,19225.9861711,-91
1643569652520,19225.9861744,-51
1643569652520,19225.9861791,-21
1643569652543,19225.986182,-4
1643569652543,19225.9861851,35
1643569652543,19225.9861891,75
1643569652543,19225.9861922,68
1643569652543,19225.9861961,87
1643569652543,19225.9861992,117
1643569652543,19225.9862071,96
1643569652543,19225.9862103,77
1643569652543,19225.9862134,89
1643569652543,19225.9862331,103
1643569652575,19225.9862381,110
1643569652575,19225.9862429,110
1643569652575,19225.9862458,103
1643569652575,19225.98625,103
1643569652575,19225.9862536,98
1643569652575,19225.9862568,94
1643569652575,19225.9862856,98
1643569652575,19225.9862947,101
1643569652575,19225.9863005,91
1643569652575,19225.9863037,103
1643569652596,19225.9863081,129
1643569652596,19225.9863122,127
1643569652596,19225.9863153,110
1643569652596,19225.9863183,96
1643569652596,19225.9863212,101
1643569652596,19225.9863241,110
1643569652596,19225.9863271,94
1643569652596,19225.9863301,80
1643569652596,19225.986333,80
1643569652596,19225.986336,61
1643569652618,19225.9863391,63
1643569652618,19225.9863421,98
1643569652618,19225.9863449,117
1643569652618,19225.986348,120
1643569652618,19225.9863508,115
1643569652618,19225.9863536,98
1643569652618,19225.9863563,96
1643569652618,19225.9863593,110
1643569652618,19225.9863622,131
1643569652618,19225.9863653,113
1643569652637,19225.9863693,-73
1643569652637,19225.9863732,-534
1643569652637,19226.5362659,-1053
1643569652637,19226.5362775,-998
1643569652637,19226.5362809,-280
1643569652637,19226.5362839,308
1643569652637,19226.5362867,393
1643569652637,19226.5362895,289
1643569652637,19226.5362926,204
1643569652637,19226.5362953,183
1643569652668,19226.536298,200
1643569652668,19226.5363008,169
1643569652668,19226.5363035,127
1643569652668,19226.5363063,124
1643569653054,19226.536309,106
1643569653054,19226.5363118,68
1643569653054,19226.5363146,61
1643569653054,19226.5363178,58
1643569653054,19226.5363205,32
1643569653054,19226.5363233,23
1643569653054,19226.536326,16
1643569653054,19226.5363288,-7
1643569653054,19226.5363315,-32
1643569653054,19226.5363342,-61
1643569653077,19226.5363372,-84
1643569653077,19226.53634,-103
1643569653077,19226.5363428,-136
1643569653077,19226.5363456,-148
1643569653077,19226.5363483,-129
1643569653077,19226.536351,-120
1643569653077,19226.5363538,-110
1643569653077,19226.5363565,-80
1643569653077,19226.5363593,-40
1643569653077,19226.536362,-16
1643569653100,19226.5363649,4
1643569653100,19226.5363677,42
1643569653100,19226.5363704,73
1643569653100,19226.5363732,82
1643569653100,19226.5363759,80
1643569653100,19226.5363787,84
1643569653100,19226.5363814,82
1643569653100,19226.5363848,75
1643569653100,19226.5363875,77
1643569653100,19226.5363903,84
1643569653133,19226.536393,89
1643569653133,19226.5363957,80
1643569653133,19226.5363984,61
1643569653133,19226.5364012,70
1643569653133,19226.5364039,101
1643569653133,19226.5364066,96
1643569653133,19226.5364093,63
1643569653133,19226.5364121,65
1643569653133,19226.5364148,80
1643569653133,19226.5364175,84
1643569653165,19226.5364202,89
1643569653165,19226.5364229,96
1643569653165,19226.5364256,84
1643569653165,19226.5364284,70
1643569653165,19226.5364311,73
1643569653165,19226.5364342,75
1643569653165,19226.536437,51
1643569653165,19226.5364397,35
1643569653165,19226.5364425,47
1643569653165,19226.5364452,51
1643569653199,19226.5364479,54
1643569653199,19226.5364507,75
1643569653199,19226.5364534,84
1643569653199,19226.5364561,80
1643569653199,19226.5364589,73
1643569653199,19226.5364616,63
1643569653199,19226.5364643,56
1643569653199,19226.536467,77
1643569653199,19226.5364699,84
1643569653199,19226.5364727,-63
1643569653233,19226.5364754,-473
1643569653233,19227.0859865,-968
1643569653233,19227.0859987,-987
1643569653233,19227.0860037,-362
1643569653233,19227.0860089,216
1643569653233,19227.0860136,341
1643569653233,19227.0860185,270
1643569653233,19227.0860214,190
1643569653233,19227.0860244,136
1643569653233,19227.0860273,141
1643569653266,19227.0860303,150
1643569653266,19227.0860333,117
1643569653266,19227.0860366,68
1643569653266,19227.0860413,44
1643569653599,19227.0860462,47
1643569653599,19227.0860491,40
1643569653599,19227.0860519,14
1643569653599,19227.0860548,-2
1643569653599,19227.0860576,-14
1643569653599,19227.0860605,-30
1643569653599,19227.0860633,-47
1643569653599,19227.0860661,-65
1643569653599,19227.0860689,-94
1643569653599,19227.0860717,-127
1643569653631,19227.0860745,-162
1643569653631,19227.0860773,-190
1643569653631,19227.0860801,-195
1643569653631,19227.0860829,-183
1643569653631,19227.0860857,-171
1643569653631,19227.0860885,-160
1643569653631,19227.0860912,-136
1643569653631,19227.0860943,-101
1643569653631,19227.0860993,-68
1643569653631,19227.0861021,-40
1643569653675,19227.0861051,-11
1643569653675,19227.0861081,9
1643569653675,19227.0861121,28
1643569653675,19227.0861152,42
1643569653675,19227.0861191,44
1643569653675,19227.0861221,49
1643569653675,19227.0861269,51
1643569653675,19227.0861298,42
1643569653675,19227.0861328,42
1643569653675,19227.0861357,49
1643569653698,19227.0861387,47
1643569653698,19227.0861426,42
1643569653698,19227.0861457,40
1643569653698,19227.0861506,40
1643569653698,19227.0861552,49
1643569653698,19227.0861591,56
1643569653698,19227.0861621,56
1643569653698,19227.0861651,54
1643569653698,19227.086169,58
1643569653698,19227.0861721,61
1643569653732,19227.0861769,51
1643569653732,19227.0861817,56
1643569653732,19227.0861865,61
1643569653732,19227.0861911,30
1643569653732,19227.0861959,16
1643569653732,19227.0862006,44
1643569653732,19227.0862053,35
1643569653732,19227.0862101,2
1643569653732,19227.0862152,9
1643569653732,19227.0862189,35
1643569653766,19227.0862238,42
1643569653766,19227.0862268,49
1643569653766,19227.0862317,56
1643569653766,19227.0862347,47
1643569653766,19227.0862377,40
1643569653766,19227.0862425,58
1643569653766,19227.0862454,70
1643569653766,19227.0862485,-61
1643569653766,19227.0862534,-485
1643569653766,19227.0862563,-1043
1643569653798,19227.6375697,-1123
1643569653798,19227.6375836,-487
1643569653798,19227.6375873,176
1643569653798,19227.6375935,367
1643569653798,19227.6375966,308
1643569653798,19227.637602,226
1643569653798,19227.637605,171
1643569653798,19227.6376104,153
1643569653798,19227.6376134,150
1643569653798,19227.6376182,131
1643569653833,19227.6376212,89
1643569653833,19227.637626,61
1643569653833,19227.637629,56
1643569653833,19227.6376336,49
1643569654155,19227.6376366,40
1643569654155,19227.6376395,23
1643569654155,19227.6376423,4
1643569654155,19227.6376451,-7
1643569654155,19227.6376478,-28
1643569654155,19227.6376506,-61
1643569654155,19227.6376534,-87
1643569654155,19227.6376561,-113
1643569654155,19227.6376589,-143
1643569654155,19227.6376617,-164
1643569654177,19227.6376645,-179
1643569654177,19227.6376846,-181
1643569654177,19227.6376972,-176
1643569654177,19227.6377027,-155
1643569654177,19227.6377091,-117
1643569654177,19227.637712,-70
1643569654177,19227.6377149,-28
1643569654177,19227.6377178,-2
1643569654177,19227.6377208,14
1643569654177,19227.6377256,32
1643569654200,19227.6377302,51
1643569654200,19227.6377341,63
1643569654200,19227.637737,73
1643569654200,19227.6377398,84
1643569654200,19227.6377428,84
1643569654200,19227.6377456,82
1643569654200,19227.6377485,89
1643569654200,19227.6377513,84
1643569654200,19227.6377542,73
1643569654200,19227.6377571,73
1643569654221,19227.6377625,75
1643569654221,19227.6377655,77
1643569654221,19227.6377702,84
1643569654221,19227.637775,89
1643569654221,19227.637779,89
1643569654221,19227.637782,94
1643569654221,19227.6377858,106
1643569654221,19227.6377887,103
1643569654221,19227.6377925,98
1643569654221,19227.6377954,98
1643569654244,19227.6377993,84
1643569654244,19227.6378022,68
1643569654244,19227.6378071,65
1643569654244,19227.6378117,65
1643569654244,19227.6378166,63
1643569654244,19227.6378211,82
1643569654244,19227.6378256,101
1643569654244,19227.6378303,101
1643569654244,19227.637835,96
1643569654244,19227.6378396,91
1643569654266,19227.6378443,94
1643569654266,19227.6378489,103
1643569654266,19227.6378527,110
1643569654266,19227.6378557,124
1643569654266,19227.6378602,49
1643569654266,19227.6378646,-329
1643569654266,19227.6378692,-963
1643569654266,19227.6378721,-1215
1643569654266,19227.6378751,-633
1643569654266,19228.1860062,157
1643569654288,19228.186018,457
1643569654288,19228.1860214,407
1643569654288,19228.1860242,313
1643569654288,19228.186027,245
1643569654288,19228.1860298,223
1643569654288,19228.1860329,221
1643569654288,19228.1860357,197
1643569654288,19228.1860384,164
1643569654288,19228.1860413,141
1643569654288,19228.186044,124
1643569654309,19228.1860468,103
1643569654309,19228.1860496,80
1643569654309,19228.1860523,75
1643569654309,19228.1860551,63
1643569654720,19228.1860579,37
1643569654720,19228.1860607,25
1643569654720,19228.1860635,4
1643569654720,19228.1860679,-32
1643569654720,19228.1860707,-61
1643569654720,19228.1860735,-94
1643569654720,19228.1860763,-139
1643569654720,19228.186079,-150
1643569654720,19228.1860818,-131
1643569654720,19228.1860847,-117
1643569654751,19228.1860875,-113
1643569654751,19228.1860903,-84
1643569654751,19228.1860935,-42
1643569654751,19228.1860963,-7
1643569654751,19228.1860993,18
1643569654751,19228.186102,51
1643569654751,19228.1861048,84
1643569654751,19228.1861076,94
1643569654751,19228.1861104,96
1643569654751,19228.1861132,117
1643569654780,19228.186116,122
1643569654780,19228.1861188,98
1643569654780,19228.1861217,96
1643569654780,19228.1861244,113
1643569654780,19228.1861272,113
1643569654780,19228.18613,101
1643569654780,19228.1861328,101
1643569654780,19228.1861356,108
1643569654780,19228.1861383,98
1643569654780,19228.1861412,91
1643569654800,19228.1861442,96
1643569654800,19228.1861471,101
1643569654800,19228.1861498,89
1643569654800,19228.1861527,82
1643569654800,19228.1861555,91
1643569654800,19228.1861608,108
1643569654800,19228.1861874,108
1643569654800,19228.1861926,89
1643569654800,19228.1861959,68
1643569654800,19228.1861988,73
1643569654819,19228.1862016,77
1643569654819,19228.1862044,70
1643569654819,19228.1862072,77
1643569654819,19228.18621,96
1643569654819,19228.1862128,110
1643569654819,19228.1862159,117
1643569654819,19228.1862189,117
1643569654819,19228.1862216,108
1643569654819,19228.1862243,103
1643569654819,19228.1862271,127
1643569654839,19228.1862299,146
1643569654839,19228.1862327,-9
1643569654839,19228.1862355,-501
1643569654839,19228.1862383,-1133
1643569654839,19228.186241,-1196
1643569654839,19228.186244,-445
1643569654839,19228.1862467,296
1643569654839,19228.1862495,473
1643569654839,19228.7362442,360
1643569654839,19228.736256,266
1643569654858,19228.7362595,240
1643569654858,19228.7362626,237
1643569654858,19228.7362667,223
1643569654858,19228.7362699,204
1643569654858,19228.7362746,179
1643569654858,19228.7362796,141
1643569654858,19228.7362846,124
1643569654858,19228.7362892,131
1643569654858,19228.7362932,120
1643569654858,19228.7362963,89
1643569654877,19228.7362991,65
1643569654877,19228.7363021,54
1643569654877,19228.736305,35
1643569654877,19228.7363079,14
1643569655299,19228.7363325,-4
1643569655299,19228.7363388,-44
1643569655299,19228.7363418,-91
1643569655299,19228.7363447,-103
1643569655299,19228.7363475,-89
1643569655299,19228.7363595,-89
1643569655299,19228.736364,-84
1643569655299,19228.7363669,-68
1643569655299,19228.7363696,-42
1643569655299,19228.7363724,-4
1643569655333,19228.7363752,21
1643569655333,19228.736378,30
1643569655333,19228.7363811,47
1643569655333,19228.7363839,80
1643569655333,19228.7363884,108
1643569655333,19228.7363912,117
1643569655333,19228.736394,113
1643569655333,19228.7363968,110
1643569655333,19228.7363996,113
1643569655333,19228.7364023,108
1643569655367,19228.7364051,98
1643569655367,19228.736408,89
1643569655367,19228.7364107,82
1643569655367,19228.7364135,84
1643569655367,19228.7364162,80
1643569655367,19228.736419,70
1643569655367,19228.7364218,73
1643569655367,19228.7364245,84
1643569655367,19228.7364273,82
1643569655367,19228.7364303,89
1643569655400,19228.7364331,101
1643569655400,19228.7364359,101
1643569655400,19228.7364387,98
1643569655400,19228.7364415,96
1643569655400,19228.7364442,84
1643569655400,19228.736447,65
1643569655400,19228.7364498,65
1643569655400,19228.7364548,73
1643569655400,19228.7364579,80
1643569655400,19228.7364634,94
1643569655432,19228.7364663,98
1643569655432,19228.7364693,98
1643569655432,19228.7364724,110
1643569655432,19228.7364754,117
1643569655432,19228.7364806,103
1643569655432,19228.7364834,106
1643569655432,19228.7364872,139
1643569655432,19228.7364902,124
1643569655432,19228.7364945,-106
1643569655432,19228.7364999,-664
1643569655467,19228.7365051,-1222
1643569655467,19228.7365081,-1081
1643569655467,19228.7365109,-254
1643569655467,19228.7365142,379
1643569655467,19228.7365172,459
1643569655467,19228.7365223,332
1643569655467,19228.7365254,247
1643569655467,19229.3311268,230
1643569655467,19229.3311736,228
1643569655467,19229.3311791,214
1643569655500,19229.3311824,200
1643569655500,19229.3311854,188
1643569655500,19229.3311882,150
1643569655500,19229.3311911,108
1643569655500,19229.331194,103
1643569655500,19229.3311968,113
1643569655500,19229.3311997,106
1643569655500,19229.3312025,77
1643569655500,19229.3312054,42
1643569655500,19229.3312083,14
1643569655533,19229.3312112,-11
1643569655533,19229.331214,-37
1643569655533,19229.3312169,-56
1643569655533,19229.3312197,-77
1643569656006,19229.3312225,-91
1643569656006,19229.3312254,-101
1643569656006,19229.3312283,-122
1643569656006,19229.3312311,-113
1643569656006,19229.331234,-56
1643569656006,19229.3312368,-11
1643569656006,19229.3312396,7
1643569656006,19229.3312425,25
1643569656006,19229.3312454,40
1643569656006,19229.331257,63
1643569656029,19229.3312606,89
1643569656029,19229.3312635,96
1643569656029,19229.3312663,98
1643569656029,19229.3312692,106
1643569656029,19229.331272,108
1643569656029,19229.3312808,101
1643569656029,19229.3312841,98
1643569656029,19229.331287,94
1643569656029,19229.3312898,89
1643569656029,19229.3312926,94
1643569656051,19229.3312953,87
1643569656051,19229.3312982,75
1643569656051,19229.331301,80
1643569656051,19229.3313038,91
1643569656051,19229.3313151,91
1643569656051,19229.3313255,89
1643569656051,19229.3313291,87
1643569656051,19229.3313321,89
1643569656051,19229.331335,94
1643569656051,19229.3313379,87
1643569656074,19229.3313407,87
1643569656074,19229.3313436,89
1643569656074,19229.3313464,73
1643569656074,19229.3313492,65
1643569656074,19229.3313521,75
1643569656074,19229.3313548,75
1643569656074,19229.3313577,84
1643569656074,19229.3313605,106
1643569656074,19229.3313634,106
1643569656074,19229.3313662,98
1643569656097,19229.331369,96
1643569656097,19229.3313719,94
1643569656097,19229.3313747,94
1643569656097,19229.3313775,117
1643569656097,19229.3313803,131
1643569656097,19229.3313831,4
1643569656097,19229.3313881,-428
1643569656097,19229.3313909,-1038
1643569656097,19229.3313938,-1194
1643569656097,19229.3313966,-563
1643569656120,19229.3313995,183
1643569656120,19229.3314024,449
1643569656120,19229.3314053,384
1643569656120,19229.3314081,268
1643569656120,19229.3314109,233
1643569656120,19229.3314139,252
1643569656120,19230.0363723,228
1643569656120,19230.0363841,202
1643569656120,19230.0363877,212
1643569656120,19230.0363908,181
1643569656144,19230.0363937,124
1643569656144,19230.0363993,120
1643569656144,19230.0364023,127
1643569656144,19230.0364052,96
1643569656144,19230.0364081,73
1643569656144,19230.036411,70
1643569656144,19230.0364141,51
1643569656144,19230.0364445,18
1643569656144,19230.0364482,-4
1643569656144,19230.0364525,-35
1643569656166,19230.0364554,-70
1643569656166,19230.0364586,-89
1643569656166,19230.0365021,-108
1643569656166,19230.0365062,-124
1643569656457,19230.0365091,-113
1643569656457,19230.0365121,-77
1643569656457,19230.036515,-47
1643569656457,19230.0365179,-21
1643569656457,19230.0365209,23
1643569656457,19230.0365238,56
1643569656457,19230.0365266,70
1643569656457,19230.0365295,82
1643569656457,19230.0365323,87
1643569656457,19230.0365351,91
1643569656490,19230.0365379,91
1643569656490,19230.0365408,89
1643569656490,19230.0365436,101
1643569656490,19230.0365464,106
1643569656490,19230.0365492,91
1643569656490,19230.0365521,87
1643569656490,19230.0365549,94
1643569656490,19230.0365578,89
1643569656490,19230.0365642,82
1643569656490,19230.0365675,82
1643569656524,19230.0365705,82
1643569656524,19230.0365733,82
1643569656524,19230.0365762,87
1643569656524,19230.036579,94
1643569656524,19230.0365819,94
1643569656524,19230.0365848,87
1643569656524,19230.0365876,91
1643569656524,19230.0365905,94
1643569656524,19230.0365933,82
1643569656524,19230.0365961,77
1643569656557,19230.036599,73
1643569656557,19230.0366019,51
1643569656557,19230.0366048,51
1643569656557,19230.0366077,68
1643569656557,19230.0366106,87
1643569656557,19230.0366135,98
1643569656557,19230.0366165,91
1643569656557,19230.0366194,89
1643569656557,19230.0366223,113
1643569656557,19230.0366252,113
1643569656591,19230.0366281,70
1643569656591,19230.0366309,89
1643569656591,19230.0366339,141
1643569656591,19230.0366367,-9
1643569656591,19230.0366397,-478
1643569656591,19230.0366429,-1036
1643569656591,19230.0366468,-1088
1643569656591,19230.0366499,-405
1643569656591,19230.036653,285
1643569656591,19230.0366574,449
1643569656624,19230.0366606,355
1643569656624,19230.0366666,275
1643569656624,19230.0366697,237
1643569656624,19230.0366752,235
1643569656624,19230.0366783,240
1643569656624,19230.4825851,233
1643569656624,19230.4825979,209
1643569656624,19230.482603,176
1643569656624,19230.4826072,162
1643569656624,19230.4826103,167
1643569656658,19230.4826142,155
1643569656658,19230.4826172,136
1643569656658,19230.4826202,127
1643569656658,19230.4826232,113
1643569656658,19230.4826261,80
1643569656658,19230.482631,47
1643569656658,19230.4826338,11
1643569656658,19230.4826369,-21
1643569656658,19230.4826416,-49
1643569656658,19230.4826465,-77
1643569656691,19230.4826511,-96
1643569656691,19230.4826556,-101
1643569656691,19230.4826595,-87
1643569656691,19230.4826626,-63
1643569656995,19230.4826672,-42
1643569656995,19230.482671,-7
1643569656995,19230.4826738,42
1643569656995,19230.4826767,65
1643569656995,19230.4826795,75
1643569656995,19230.4826824,103
1643569656995,19230.4826852,117
1643569656995,19230.4826879,110
1643569656995,19230.4826908,108
1643569656995,19230.4826935,96
1643569657029,19230.4826964,73
1643569657029,19230.4826992,70
1643569657029,19230.482702,84
1643569657029,19230.4827048,89
1643569657029,19230.4827076,84
1643569657029,19230.4827104,77
1643569657029,19230.4827131,75
1643569657029,19230.4827159,75
1643569657029,19230.4827187,80
1643569657029,19230.4827215,75
1643569657061,19230.4827242,75
1643569657061,19230.482727,84
1643569657061,19230.4827298,77
1643569657061,19230.4827327,80
1643569657061,19230.4827358,103
1643569657061,19230.4827387,91
1643569657061,19230.4827416,77
1643569657061,19230.4827445,98
1643569657061,19230.4827474,101
1643569657061,19230.4827505,68
1643569657096,19230.4827535,58
1643569657096,19230.4827565,65
1643569657096,19230.4827615,61
1643569657096,19230.4827651,73
1643569657096,19230.4827682,101
1643569657096,19230.4827724,108
1643569657096,19230.4827754,108
1643569657096,19230.4827792,110
1643569657096,19230.4827822,108
1643569657096,19230.4827852,110
1643569657132,19230.4827901,122
1643569657132,19230.4827929,143
1643569657132,19230.482796,80
1643569657132,19230.4828001,-223
1643569657132,19230.4828032,-758
1643569657132,19230.482808,-1074
1643569657132,19230.4828108,-687
1643569657132,19230.4828139,28
1643569657132,19230.4828169,391
1643569657132,19230.4828208,402
1643569657162,19230.4828238,315
1643569657162,19230.4828278,230
1643569657162,19230.4828309,230
1643569657162,19230.4828348,249
1643569657162,19231.0362709,207
1643569657162,19231.0362845,176
1643569657162,19231.0362879,190
1643569657162,19231.0362909,188
1643569657162,19231.0362961,160
1643569657162,19231.0362989,146
1643569657199,19231.0363018,131
