timestamp;state
1643568896860;S0NothingYet
1643568896901;S0HasHitStart
1643568898272;S0HasLeftStart
1643568898484;S1HasHitBeam
1643568929328;S1HasHitEnd
1643568933925;S1HasLeftEnd
1643568936292;S2HasHitBeam
1643568953620;S2HasHitStart
1643568959003;S2HasLeftStart
1643568959103;S3HasHitBeam
1643568977227;S3HasHitEnd
1643568979549;S3HasLeftEnd
1643568980881;S4HasHitBeam
1643569004869;S4HasHitStart
