timestamp;foot;position
1643567632684;LeftFoot;0.04347365
1643567635935;LeftFoot;0.04043334
1643567636114;LeftFoot;0.04007244
1643567638536;LeftFoot;0.04124723
1643567638704;RightFoot;0.07625145
1643567641301;LeftFoot;0.1554775
1643567644240;RightFoot;0.1732314
1643567644240;LeftFoot;0.1732314
1643567645201;LeftFoot;0.2070138
1643567645201;RightFoot;0.2070138
1643567645334;LeftFoot;0.2070207
1643567645334;RightFoot;0.2070207
1643567645645;LeftFoot;0.2071065
1643567645645;RightFoot;0.2071065
1643567646247;LeftFoot;0.2662687
1643567648092;LeftFoot;0.2621265
1643567648258;RightFoot;0.3221579
1643567649479;LeftFoot;0.3652788
1643567649634;LeftFoot;0.3831152
1643567650955;RightFoot;0.4210364
1643567651091;RightFoot;0.4419137
1643567652358;LeftFoot;0.5053853
1643567652560;LeftFoot;0.5123163
1643567654456;RightFoot;0.5765928
1643567656090;LeftFoot;0.6533898
1643567656535;LeftFoot;0.6534937
1643567656734;LeftFoot;0.6536807
1643567657045;LeftFoot;0.7286794
1643567657712;LeftFoot;0.7257051
1643567657778;RightFoot;0.7260529
1643567659023;LeftFoot;0.8177979
1643567660379;LeftFoot;0.8900931
1643567660578;LeftFoot;0.8903987
1643567660578;RightFoot;0.8903987
1643567677732;RightFoot;0.09913796
1643567681044;RightFoot;0.2357681
1643567682862;LeftFoot;0.3070333
1643567684547;RightFoot;0.3799309
1643567684589;RightFoot;0.378257
1643567684634;RightFoot;0.3775768
1643567684655;LeftFoot;0.377763
1643567685922;LeftFoot;0.4528742
1643567686433;LeftFoot;0.4525029
1643567686869;RightFoot;0.475943
1643567687103;RightFoot;0.520438
1643567688935;LeftFoot;0.5915543
1643567690377;RightFoot;0.6579902
1643567690529;RightFoot;0.6551955
1643567691955;LeftFoot;0.7337736
1643567693580;RightFoot;0.8080134
1643567694767;LeftFoot;0.8740489
1643567696511;RightFoot;0.9651409
1643567703832;LeftFoot;0.04387058
1643567711167;RightFoot;0.1092108
1643567713138;LeftFoot;0.1731468
1643567714412;RightFoot;0.2432066
1643567714612;RightFoot;0.2489145
1643567716296;LeftFoot;0.3235
1643567718784;RightFoot;0.3749385
1643567720239;LeftFoot;0.4522238
1643567720372;LeftFoot;0.4577161
1643567721701;RightFoot;0.5249064
1643567723310;LeftFoot;0.6014579
1643567724585;RightFoot;0.6762472
1643567724712;RightFoot;0.6754338
1643567724780;LeftFoot;0.6758001
1643567725592;LeftFoot;0.7580286
1643567725955;LeftFoot;0.767345
1643567726457;RightFoot;0.8295763
1643567726554;LeftFoot;0.829594
1643567737139;RightFoot;0.05820978
1643567739263;RightFoot;0.05810678
1643567741176;RightFoot;0.1215151
1643567743301;RightFoot;0.2561589
1643567744085;LeftFoot;0.3338434
1643567744774;LeftFoot;0.4042805
1643567744907;RightFoot;0.4018675
1643567745888;LeftFoot;0.479721
1643567746535;RightFoot;0.5281036
1643567747304;LeftFoot;0.6003467
1643567747508;LeftFoot;0.6204984
1643567748073;RightFoot;0.6621344
1643567748300;RightFoot;0.6979741
1643567748920;LeftFoot;0.7762467
1643567749020;LeftFoot;0.7811853
1643567749610;RightFoot;0.8150194
1643567749782;RightFoot;0.858331
1643567750434;LeftFoot;0.9398268
1643567750636;LeftFoot;0.9455969
1643567751148;RightFoot;0.9542065
1643567752230;RightFoot;0.9442573
