unixTime,lslTime,EDA
1643374516903,10866.5657968,1.9
1643374516903,10866.5658156,1.9
1643374516903,10866.5658199,1.9
1643374516903,10866.5658237,1.9
1643374516903,10866.5658271,1.9
1643374516903,10866.5658307,1.9
1643374516903,10866.5658342,1.9
1643374516903,10866.565838,1.9
1643374516903,10866.5658417,1.9
1643374516903,10866.5658452,1.9
1643374516925,10866.5658489,1.9
1643374516925,10866.5658524,1.9
1643374516925,10866.565856,1.9
1643374516925,10866.5658595,1.9
1643374516925,10866.5658632,1.9
1643374516925,10866.7270734,1.9
1643374516925,10866.7272402,1.9
1643374516925,10866.7272451,1.9
1643374516925,10866.7272487,1.9
1643374516925,10866.7273244,1.9
1643374516949,10866.7273268,1.9
1643374516949,10866.7273289,1.9
1643374516949,10866.7273308,1.9
1643374516949,10866.7273328,1.9
1643374516949,10866.7273347,1.9
1643374516949,10866.7273366,1.9
1643374516949,10866.7273385,1.9
1643374516949,10866.7273404,1.9
1643374516949,10866.7273424,1.9
1643374516949,10866.7273443,1.9
1643374516973,10866.8640916,1.9
1643374516973,10866.8642536,1.9
1643374517198,10866.8642585,1.9
1643374517198,10866.8642621,1.9
1643374517198,10866.8643475,1.9
1643374517198,10866.8643514,1.9
1643374517198,10866.8643537,1.9
1643374517198,10866.8643557,1.9
1643374517198,10866.8643577,1.9
1643374517198,10866.8643598,1.9
1643374517198,10866.8643618,1.93
1643374517198,10866.8643637,1.9
1643374517223,10866.8643657,1.9
1643374517223,10866.8643675,1.9
1643374517223,10866.8643694,1.93
1643374517223,10867.0094811,1.9
1643374517223,10867.00949,1.9
1643374517223,10867.0094932,1.9
1643374517223,10867.0094969,1.93
1643374517223,10867.0094997,1.9
1643374517223,10867.0098699,1.9
1643374517223,10867.0098757,1.9
1643374517249,10867.0098799,1.93
1643374517249,10867.0098847,1.9
1643374517249,10867.0098874,1.9
1643374517249,10867.0098915,1.9
1643374517249,10867.0098947,1.93
1643374517249,10867.0098984,1.9
1643374517249,10867.0099023,1.9
1643374517249,10867.0099073,1.9
1643374517249,10867.157989,1.9
1643374517249,10867.1579973,1.9
1643374517274,10867.1580005,1.9
1643374517274,10867.1580034,1.9
1643374517498,10867.1580085,1.9
1643374517498,10867.1580117,1.9
1643374517498,10867.1580143,1.9
1643374517498,10867.1580169,1.9
1643374517498,10867.1580192,1.9
1643374517498,10867.1580213,1.9
1643374517498,10867.1580614,1.9
1643374517498,10867.1580641,1.9
1643374517498,10867.158067,1.9
1643374517498,10867.1580691,1.9
1643374517523,10867.1580732,1.9
1643374517523,10867.3258724,1.9
1643374517523,10867.3261431,1.9
1643374517523,10867.3261472,1.9
1643374517523,10867.3261495,1.9
1643374517523,10867.3261517,1.9
1643374517523,10867.3261538,1.9
1643374517523,10867.3261558,1.9
1643374517523,10867.3261579,1.9
1643374517523,10867.3261598,1.9
1643374517548,10867.3261619,1.9
1643374517548,10867.3261638,1.9
1643374517548,10867.3261658,1.9
1643374517548,10867.3261677,1.9
1643374517548,10867.3261696,1.9
1643374517548,10867.3261716,1.9
1643374517548,10867.4583628,1.9
1643374517548,10867.4583692,1.9
1643374517548,10867.4583719,1.9
1643374517548,10867.458374,1.9
1643374517574,10867.4583761,1.9
1643374517574,10867.458378,1.9
1643374517824,10867.4583941,1.9
1643374517824,10867.4584151,1.9
1643374517824,10867.4584211,1.9
1643374517824,10867.4584235,1.9
1643374517824,10867.4584258,1.9
1643374517824,10867.458428,1.9
1643374517824,10867.4584428,1.9
