timestamp;foot;position
1643364269546;LeftFoot;0.07947928
1643364269871;LeftFoot;0.1031609
1643364270895;RightFoot;0.133746
1643364272394;LeftFoot;0.2227082
1643364272844;LeftFoot;0.2545929
1643364273345;LeftFoot;0.2553149
1643364273919;RightFoot;0.2978275
1643364275819;LeftFoot;0.4051572
1643364276619;RightFoot;0.4056087
1643364278218;LeftFoot;0.5500187
1643364278569;LeftFoot;0.5832685
1643364279544;RightFoot;0.6228305
1643364279893;RightFoot;0.6650994
1643364281044;LeftFoot;0.7178458
1643364281469;LeftFoot;0.7632576
1643364282069;RightFoot;0.7649776
1643364282369;RightFoot;0.8076494
1643364282819;RightFoot;0.8514681
1643364283794;LeftFoot;0.8869529
1643364283968;LeftFoot;0.9362539
1643364284243;LeftFoot;0.9470219
1643364289719;RightFoot;0.033095
1643364292216;LeftFoot;0.06855571
1643364292266;LeftFoot;0.08058608
1643364292542;LeftFoot;0.1144365
1643364293640;RightFoot;0.1456433
1643364295915;LeftFoot;0.2204103
1643364296266;LeftFoot;0.2715884
1643364297240;RightFoot;0.28302
1643364297717;RightFoot;0.3503334
1643364298865;LeftFoot;0.4068732
1643364299265;LeftFoot;0.4424914
1643364300340;RightFoot;0.5228435
1643364301365;LeftFoot;0.5733988
1643364301765;LeftFoot;0.6112897
1643364303364;RightFoot;0.6817076
1643364304464;LeftFoot;0.7242351
1643364304864;LeftFoot;0.7876979
1643364305664;RightFoot;0.8255468
1643364306064;RightFoot;0.8716851
1643364306964;LeftFoot;0.9214839
1643364307364;LeftFoot;0.9630542
1643364308015;LeftFoot;0.9634534
1643364309065;LeftFoot;0.03634924
1643364313538;RightFoot;0.02587921
1643364313638;RightFoot;0.02641285
1643364314215;RightFoot;0.02895367
1643364314863;RightFoot;0.02809724
1643364316413;LeftFoot;0.05415067
1643364317088;LeftFoot;0.1054579
1643364318013;RightFoot;0.1472829
1643364318439;RightFoot;0.1856019
1643364319613;LeftFoot;0.2365784
1643364320063;LeftFoot;0.275554
1643364322613;RightFoot;0.360894
1643364325037;LeftFoot;0.4220087
1643364325462;LeftFoot;0.44768
1643364326713;RightFoot;0.4483225
1643364326812;RightFoot;0.452866
1643364326913;RightFoot;0.4869231
1643364327187;RightFoot;0.5258299
1643364328311;LeftFoot;0.5879249
1643364328636;LeftFoot;0.6097358
1643364329711;RightFoot;0.663399
1643364330011;RightFoot;0.6942314
1643364331087;LeftFoot;0.7572517
1643364331461;LeftFoot;0.7928911
1643364332361;RightFoot;0.8429361
1643364332736;RightFoot;0.8795313
1643364333736;LeftFoot;0.945702
1643364334187;LeftFoot;0.974528
1643364339210;RightFoot;0.03745854
1643364342183;LeftFoot;0.07980788
1643364342484;LeftFoot;0.1275514
1643364343208;RightFoot;0.1293308
1643364343333;RightFoot;0.1290056
1643364343708;RightFoot;0.2129722
1643364344608;LeftFoot;0.2503963
1643364344958;LeftFoot;0.2987735
1643364345883;RightFoot;0.2998563
1643364346033;RightFoot;0.3000191
1643364347033;RightFoot;0.3489529
1643364349357;LeftFoot;0.3804371
1643364351620;LeftFoot;0.4408938
1643364351882;LeftFoot;0.4683629
1643364354781;RightFoot;0.4676123
1643364354956;RightFoot;0.5199167
1643364355256;RightFoot;0.5494671
1643364356733;LeftFoot;0.5979326
1643364357057;LeftFoot;0.6319459
1643364358031;RightFoot;0.677291
1643364358332;RightFoot;0.7155645
1643364359334;LeftFoot;0.7509574
1643364359756;LeftFoot;0.8184022
1643364360606;RightFoot;0.863997
1643364360930;RightFoot;0.903417
1643364362329;LeftFoot;0.9725147
