timestamp;state
1643363195391;S0NothingYet
1643363195428;S0HasHitStart
1643363271699;S0HasLeftStart
1643363275828;S1HasHitBeam
1643363328560;S1HasHitEnd
1643363328641;S1HasLeftEnd
1643363330137;S2HasHitBeam
1643363410655;S2HasHitStart
1643363413004;S2HasLeftStart
1643363421656;S3HasHitBeam
1643363463989;S3HasHitEnd
1643363465238;S3HasLeftEnd
1643363471942;S4HasHitBeam
1643363505049;S4HasHitStart
