timestamp;state
1643466676776;S0NothingYet
1643466676824;S0HasHitStart
1643466739800;S0HasLeftStart
1643466739863;S1HasHitBeam
1643466787303;S1HasHitEnd
1643466791071;S1HasLeftEnd
1643466829247;S2HasHitBeam
1643466868357;S2HasHitStart
1643466868520;S2HasLeftStart
1643466875224;S3HasHitBeam
1643466938297;S3HasHitEnd
1643466941213;S3HasLeftEnd
1643466944227;S4HasHitBeam
1643466970866;S4HasHitStart
