timestamp;state
1643468652539;S0NothingYet
1643468652590;S0HasHitStart
1643468659277;S0HasLeftStart
1643468659312;S1HasHitBeam
1643468685245;S1HasHitEnd
1643468687412;S1HasLeftEnd
1643468688281;S2HasHitBeam
1643468713439;S2HasHitStart
1643468715807;S2HasLeftStart
1643468717797;S3HasHitBeam
1643468744222;S3HasHitEnd
1643468747500;S3HasLeftEnd
1643468747500;S4HasHitBeam
1643468772601;S4HasHitStart
