timestamp;state
1643470748151;S0NothingYet
1643470748196;S0HasHitStart
1643470774604;S0HasLeftStart
1643470774773;S1HasHitBeam
1643470793459;S1HasHitEnd
1643470793492;S1HasLeftEnd
1643470797693;S2HasHitBeam
1643470819313;S2HasHitStart
1643470826545;S2HasLeftStart
1643470827345;S3HasHitBeam
1643470837947;S3HasHitEnd
1643470842911;S3HasLeftEnd
1643470844844;S4HasHitBeam
1643470857450;S4HasHitStart
