pID,timestamp,trackable,posX,posY,posZ,rotX,rotY,rotZ,
0,1643448937260,Pelvis_Target,1.703312,0.8116918,0.03906353,352.5572,181.7658,294.169,
0,1643448937373,Pelvis_Target,1.70262,0.8085879,0.03773586,352.4726,187.9096,294.0047,
0,1643448937498,Pelvis_Target,1.702284,0.8088068,0.03764373,352.625,191.5706,293.7885,
0,1643448937601,Pelvis_Target,1.700866,0.8092927,0.03720458,353.1968,193.473,294.3063,
0,1643448937700,Pelvis_Target,1.699053,0.8097925,0.0365531,353.533,195.4724,295.0636,
0,1643448937831,Pelvis_Target,1.693522,0.811322,0.03502469,353.5803,197.0753,296.8456,
0,1643448937932,Pelvis_Target,1.688902,0.811908,0.03241391,353.2686,196.3674,297.6447,
0,1643448938033,Pelvis_Target,1.685416,0.8123637,0.03044015,353.2911,195.121,297.9979,
0,1643448938134,Pelvis_Target,1.682617,0.8128331,0.02675376,353.0294,193.2301,298.666,
0,1643448938245,Pelvis_Target,1.681287,0.8133565,0.02237646,352.7314,192.0359,299.217,
0,1643448938354,Pelvis_Target,1.692345,0.8134295,0.03559813,352.5645,190.9742,299.1586,
0,1643448938468,Pelvis_Target,1.69303,0.8146541,0.03513046,352.4667,190.6735,299.6199,
0,1643448938576,Pelvis_Target,1.691675,0.8161069,0.03467001,352.4358,190.4644,300.208,
0,1643448938689,Pelvis_Target,1.690594,0.8134043,0.03552115,352.2945,190.9025,299.9255,
0,1643448938811,Pelvis_Target,1.68875,0.8079688,0.02831313,352.6465,190.8635,299.885,
0,1643448938921,Pelvis_Target,1.688363,0.8018253,0.02187385,352.6773,191.1263,299.6766,
0,1643448939028,Pelvis_Target,1.689489,0.8033566,0.02560771,352.6618,192.3663,299.1556,
0,1643448939135,Pelvis_Target,1.69034,0.8023393,0.02556235,352.579,192.7783,297.9056,
0,1643448939248,Pelvis_Target,1.691548,0.8042461,0.02768553,352.5533,192.5837,296.0606,
0,1643448939377,Pelvis_Target,1.694273,0.8005291,0.02559942,352.7027,191.4819,293.8661,
0,1643448939479,Pelvis_Target,1.694457,0.7994164,0.02506418,352.5969,189.9852,293.1313,
0,1643448939609,Pelvis_Target,1.692584,0.800352,0.02507481,352.4085,187.009,293.5859,
0,1643448939709,Pelvis_Target,1.690616,0.8049982,0.02761999,352.2802,184.7688,293.9409,
0,1643448939811,Pelvis_Target,1.689561,0.8069279,0.02866221,352.1441,182.9207,293.8507,
0,1643448939945,Pelvis_Target,1.688068,0.8072165,0.02857825,352.1291,181.0741,293.8202,
0,1643448940077,Pelvis_Target,1.686136,0.8092604,0.02923352,352.0496,179.8316,294.5575,
0,1643448940189,Pelvis_Target,1.686667,0.8113252,0.03048135,352.1741,179.2089,294.6171,
0,1643448940301,Pelvis_Target,1.689424,0.8120216,0.03165633,352.2664,179.3309,294.1543,
0,1643448940416,Pelvis_Target,1.692566,0.8119412,0.03182323,352.386,179.7003,293.9154,
0,1643448940524,Pelvis_Target,1.694888,0.8125795,0.03226829,352.317,180.265,294.1004,
0,1643448940634,Pelvis_Target,1.696827,0.8125283,0.03239846,352.3324,180.714,293.9918,
0,1643448940744,Pelvis_Target,1.697912,0.8117443,0.03056176,352.2603,181.2791,294.019,
0,1643448940854,Pelvis_Target,1.699424,0.8118414,0.030065,352.3536,182.4734,294.4122,
0,1643448940964,Pelvis_Target,1.700703,0.8109322,0.03030331,352.4191,183.917,294.6982,
