timestamp;state
1643274632732;S0NothingYet
1643274632783;S0HasHitStart
1643274678511;S0HasLeftStart
1643274678666;S1HasHitBeam
1643274780974;S1HasHitEnd
1643274785256;S1HasLeftEnd
1643274785325;S2HasHitBeam
1643274852503;S2HasHitStart
1643274854177;S2HasLeftStart
1643274857269;S3HasHitBeam
1643274937767;S3HasHitEnd
1643274941117;S3HasLeftEnd
1643274941185;S4HasHitBeam
1643275008328;S4HasHitStart
