unixTime,lslTime,EDA
1643275796961,215494.773622,1.59
1643275796961,215494.7736251,1.59
1643275796961,215494.7736955,1.59
1643275796961,215494.7737127,1.59
1643275796961,215494.7737212,1.59
1643275796961,215494.7737244,1.59
1643275796961,215494.7737272,1.59
1643275796961,215494.7738209,1.56
1643275796961,215494.7738248,1.59
1643275796961,215494.910461,1.56
1643275796985,215494.9104694,1.56
1643275796985,215494.9104732,1.56
1643275796985,215494.9107289,1.56
1643275796985,215494.9107331,1.56
1643275796985,215494.9107353,1.56
1643275796985,215494.9107373,1.56
1643275796985,215494.9107392,1.56
1643275796985,215494.910741,1.56
1643275796985,215494.9107431,1.56
1643275796985,215494.9107457,1.56
1643275797003,215494.9107475,1.56
1643275797003,215494.9107494,1.54
1643275797003,215494.9107513,1.54
1643275797003,215494.9107531,1.54
1643275797003,215495.0504774,1.56
1643275797003,215495.050487,1.54
1643275797003,215495.0504903,1.56
1643275797003,215495.0504977,1.56
1643275797003,215495.0506265,1.56
1643275797003,215495.0506316,1.56
1643275797027,215495.0506349,1.56
1643275797027,215495.0506382,1.56
1643275797276,215495.050642,1.56
1643275797276,215495.0506603,1.56
1643275797276,215495.0507265,1.56
1643275797276,215495.0507545,1.56
1643275797276,215495.0507617,1.56
1643275797276,215495.050778,1.56
1643275797276,215495.0507953,1.56
1643275797276,215495.2229192,1.56
1643275797276,215495.2229261,1.59
1643275797276,215495.2229289,1.59
1643275797300,215495.2229308,1.59
1643275797300,215495.2229326,1.59
1643275797300,215495.2229344,1.59
1643275797300,215495.2229361,1.59
1643275797300,215495.222938,1.59
1643275797300,215495.2229397,1.59
1643275797300,215495.2229416,1.59
1643275797300,215495.2229433,1.59
1643275797300,215495.2229451,1.59
1643275797300,215495.2229468,1.59
1643275797324,215495.2229486,1.61
1643275797324,215495.2229506,1.61
1643275797324,215495.3714429,1.61
1643275797324,215495.3716155,1.61
1643275797324,215495.3716207,1.61
1643275797324,215495.3716244,1.61
1643275797324,215495.3716978,1.61
1643275797324,215495.3717001,1.61
1643275797324,215495.3717023,1.64
1643275797324,215495.3717042,1.61
1643275797349,215495.3717062,1.61
1643275797349,215495.3717082,1.61
1643275797550,215495.3717101,1.64
1643275797550,215495.371712,1.61
1643275797550,215495.3717139,1.61
1643275797550,215495.3717158,1.61
1643275797550,215495.3717179,1.64
1643275797550,215495.5309411,1.61
1643275797550,215495.5309988,1.61
