timestamp;state
1643556026800;S0NothingYet
1643556026842;S0HasHitStart
1643556038262;S0HasLeftStart
1643556038387;S1HasHitBeam
1643556072274;S1HasHitEnd
1643556072296;S1HasLeftEnd
1643556074563;S2HasHitBeam
1643556113906;S2HasHitStart
1643556116128;S2HasLeftStart
1643556121839;S3HasHitBeam
1643556158562;S3HasHitEnd
1643556165518;S3HasLeftEnd
1643556167115;S4HasHitBeam
1643556204759;S4HasHitStart
