timestamp;duration;position;round
1643553715452;687.0268;0.7905772;0
1643553717413;1746.6004;0.8301259;0
1643553725916;6940.58;0.01560122;0
1643553740957;1049.8842;0.5410345;1
1643553802221;1068.0573;0.8364993;2
1643553809338;4994.4214;0.01254004;2
1643553823165;1293.0998;0.928843;3
