timestamp;state
1643556452986;S0NothingYet
1643556453030;S0HasHitStart
1643556470584;S0HasLeftStart
1643556477262;S1HasHitBeam
1643556518707;S1HasHitEnd
1643556524472;S1HasLeftEnd
1643556524883;S2HasHitBeam
1643556560137;S2HasHitStart
1643556567826;S2HasLeftStart
1643556568348;S3HasHitBeam
1643556601613;S3HasHitEnd
1643556606390;S3HasLeftEnd
1643556606678;S4HasHitBeam
1643556646554;S4HasHitStart
