unixTime,lslTime,EDA
1643563602637,13176.3431171,7.37
1643563602637,13176.3431315,7.37
1643563602637,13176.3444472,7.37
1643563602637,13176.3444872,7.37
1643563602637,13176.3444911,7.37
1643563602637,13176.4916995,7.37
1643563602637,13176.4917075,7.37
1643563602637,13176.4917108,7.37
1643563602637,13176.4917451,7.37
1643563602637,13176.4927136,7.37
1643563602655,13176.4927185,7.37
1643563602655,13176.492721,7.37
1643563602655,13176.4927233,7.37
1643563602655,13176.4927253,7.37
1643563602655,13176.4927274,7.37
1643563602655,13176.4927295,7.37
1643563602655,13176.4927315,7.37
1643563602655,13176.4927335,7.37
1643563602655,13176.4927355,7.37
1643563602655,13176.4927376,7.37
1643563602681,13176.656466,7.37
1643563602681,13176.6564722,7.37
1643563602681,13176.6564746,7.37
1643563602681,13176.6564767,7.37
1643563602681,13176.6564788,7.35
1643563602681,13176.6564809,7.37
1643563602681,13176.656483,7.37
1643563602681,13176.6564849,7.35
1643563602681,13176.6564869,7.35
1643563602681,13176.6564889,7.35
1643563602701,13176.6564909,7.35
1643563602701,13176.6564928,7.35
1643563602945,13176.6564949,7.35
1643563602945,13176.6564969,7.35
1643563602945,13176.6564989,7.35
1643563602945,13176.8221682,7.35
1643563602945,13176.8221775,7.35
1643563602945,13176.8222527,7.35
1643563602945,13176.8223678,7.35
1643563602945,13176.8223734,7.35
1643563602945,13176.822389,7.35
1643563602945,13176.822395,7.35
1643563602968,13176.8223988,7.35
1643563602968,13176.8224025,7.35
1643563602968,13176.8224831,7.35
1643563602968,13176.8224864,7.35
1643563602968,13176.8224886,7.35
1643563602968,13176.8225391,7.35
1643563602968,13176.8225439,7.35
1643563602968,13176.8225461,7.35
1643563602968,13176.9749485,7.35
1643563602968,13176.9749566,7.35
1643563602990,13176.9749606,7.35
1643563602990,13176.974964,7.35
1643563602990,13176.9749674,7.35
1643563602990,13176.9749708,7.35
1643563602990,13176.9751952,7.35
1643563602990,13176.975199,7.35
1643563602990,13176.9752017,7.35
1643563602990,13176.9752038,7.35
1643563602990,13176.9752058,7.32
1643563602990,13176.9752079,7.32
1643563603012,13176.9752099,7.32
1643563603012,13176.9752119,7.32
1643563603366,13176.9752139,7.32
1643563603366,13177.1267762,7.32
1643563603366,13177.1267845,7.32
1643563603366,13177.1267885,7.32
1643563603366,13177.126791,7.32
1643563603366,13177.1267943,7.32
1643563603366,13177.1267977,7.32
1643563603366,13177.1268012,7.32
1643563603366,13177.1268045,7.32
1643563603366,13177.1268078,7.32
1643563603388,13177.1268102,7.32
1643563603388,13177.1272266,7.32
1643563603388,13177.1272311,7.32
1643563603388,13177.1272347,7.32
1643563603388,13177.1273055,7.32
1643563603388,13177.1273096,7.32
1643563603388,13177.2494042,7.32
1643563603388,13177.2494122,7.32
1643563603388,13177.2494343,7.32
1643563603388,13177.2494422,7.32
1643563603411,13177.2494461,7.32
1643563603411,13177.2494541,7.32
1643563603411,13177.2494628,7.32
1643563603411,13177.2494659,7.32
1643563603411,13177.2494741,7.32
1643563603411,13177.2495875,7.32
1643563603411,13177.2495918,7.32
1643563603411,13177.2495954,7.32
1643563603411,13177.2495992,7.32
1643563603411,13177.249602,7.32
1643563603434,13177.2496051,7.32
1643563603434,13177.403493,7.32
1643563603679,13177.4036631,7.32
1643563603679,13177.4036686,7.3
1643563603679,13177.403673,7.32
1643563603679,13177.4037391,7.32
1643563603679,13177.4037415,7.32
1643563603679,13177.4037439,7.32
1643563603679,13177.403746,7.32
1643563603679,13177.403748,7.32
1643563603679,13177.4037499,7.32
1643563603679,13177.4037518,7.32
1643563603700,13177.4037538,7.32
1643563603700,13177.4037558,7.32
1643563603700,13177.4037578,7.32
1643563603700,13177.4037598,7.32
1643563603700,13177.5399355,7.32
1643563603700,13177.5399834,7.32
1643563603700,13177.5399885,7.32
1643563603700,13177.5399921,7.32
1643563603700,13177.5400696,7.32
1643563603700,13177.5400731,7.32
1643563603723,13177.5400753,7.32
1643563603723,13177.5400773,7.32
1643563603723,13177.5400792,7.32
1643563603723,13177.5400812,7.32
1643563603723,13177.5400831,7.32
1643563603723,13177.540085,7.32
1643563603723,13177.5400869,7.32
1643563603723,13177.5400888,7.32
1643563603723,13177.5400907,7.32
1643563603723,13177.711111,7.32
1643563603746,13177.7111181,7.32
1643563603746,13177.7111206,7.32
1643563603971,13177.7111227,7.32
1643563603971,13177.7111258,7.32
1643563603971,13177.7111287,7.32
1643563603971,13177.7111308,7.32
1643563603971,13177.7111621,7.32
1643563603971,13177.7111678,7.32
1643563603971,13177.7111717,7.32
1643563603971,13177.7111742,7.32
1643563603971,13177.7116176,7.3
1643563603971,13177.712028,7.3
1643563603991,13177.7120438,7.3
1643563603991,13177.7120471,7.3
1643563603991,13177.8463576,7.3
1643563603991,13177.8464001,7.3
1643563603991,13177.8464183,7.3
1643563603991,13177.8464911,7.3
1643563603991,13177.846495,7.3
1643563603991,13177.8464974,7.3
1643563603991,13177.8464995,7.3
1643563603991,13177.8465019,7.3
1643563604013,13177.8465042,7.3
1643563604013,13177.8465064,7.3
1643563604013,13177.8465084,7.3
1643563604013,13177.8465106,7.3
1643563604013,13177.8465128,7.3
1643563604013,13177.8465148,7.3
1643563604013,13177.8465167,7.3
1643563604013,13177.9944477,7.3
1643563604013,13177.994626,7.3
1643563604013,13177.9946318,7.3
1643563604034,13177.9946359,7.3
1643563604034,13177.9946397,7.3
1643563604258,13177.9947569,7.3
1643563604258,13177.9947702,7.3
1643563604258,13177.9947734,7.3
1643563604258,13177.9947754,7.3
1643563604258,13177.9947892,7.3
1643563604258,13177.9947972,7.3
1643563604258,13177.9949427,7.32
1643563604258,13177.9949665,7.32
1643563604258,13177.9949716,7.32
1643563604258,13177.9949744,7.32
1643563604280,13178.1552751,7.32
1643563604280,13178.1554219,7.32
1643563604280,13178.1554752,7.32
1643563604280,13178.155516,7.32
1643563604280,13178.1555193,7.32
1643563604280,13178.1555216,7.32
1643563604280,13178.1555238,7.32
1643563604280,13178.1555258,7.35
1643563604280,13178.1555278,7.35
1643563604280,13178.15553,7.35
1643563604302,13178.155532,7.35
1643563604302,13178.1555339,7.35
1643563604302,13178.1555359,7.35
1643563604302,13178.1555379,7.35
1643563604302,13178.1555398,7.35
1643563604302,13178.2986588,7.35
1643563604302,13178.2986653,7.37
1643563604302,13178.2991926,7.37
1643563604302,13178.2991976,7.37
1643563604302,13178.2992002,7.37
1643563604323,13178.2992024,7.37
1643563604323,13178.2992044,7.37
1643563604546,13178.2992066,7.37
1643563604546,13178.2992087,7.37
1643563604546,13178.2992108,7.37
1643563604546,13178.2992131,7.37
1643563604546,13178.2992153,7.37
1643563604546,13178.2992173,7.37
1643563604546,13178.2992192,7.37
1643563604546,13178.2992213,7.37
1643563604546,13178.4652992,7.4
1643563604546,13178.4654755,7.4
1643563604569,13178.4654814,7.4
1643563604569,13178.4654855,7.4
1643563604569,13178.4654889,7.4
1643563604569,13178.4654925,7.4
1643563604569,13178.4654962,7.4
1643563604569,13178.4654995,7.4
1643563604569,13178.4656053,7.4
1643563604569,13178.4656086,7.4
1643563604569,13178.4656108,7.4
1643563604569,13178.4656129,7.4
1643563604590,13178.4656149,7.4
1643563604590,13178.4656169,7.4
1643563604590,13178.4656191,7.4
1643563604590,13178.5841789,7.4
1643563604590,13178.5842594,7.4
1643563604590,13178.5842633,7.42
1643563604590,13178.5842658,7.42
1643563604590,13178.5842679,7.42
1643563604590,13178.5842699,7.42
1643563604590,13178.584272,7.42
1643563604612,13178.5842741,7.42
1643563604612,13178.5842763,7.42
1643563604856,13178.5842784,7.42
1643563604856,13178.5842805,7.42
1643563604856,13178.5842826,7.42
1643563604856,13178.5842847,7.42
1643563604856,13178.5842867,7.42
1643563604856,13178.5842887,7.42
1643563604856,13178.7573627,7.45
1643563604856,13178.7575931,7.45
1643563604856,13178.7575973,7.45
1643563604856,13178.7575998,7.45
1643563604879,13178.7576021,7.45
1643563604879,13178.7576044,7.45
1643563604879,13178.7576067,7.45
1643563604879,13178.7576088,7.45
1643563604879,13178.7576113,7.45
1643563604879,13178.7576134,7.45
1643563604879,13178.7576158,7.45
1643563604879,13178.7576179,7.45
1643563604879,13178.7576203,7.45
1643563604879,13178.7576224,7.47
1643563604901,13178.7576248,7.47
1643563604901,13178.8960798,7.47
1643563604901,13178.8960858,7.47
1643563604901,13178.896088,7.47
1643563604901,13178.8960901,7.47
1643563604901,13178.896092,7.47
1643563604901,13178.896094,7.47
1643563604901,13178.8960959,7.47
1643563604901,13178.8960979,7.47
1643563604901,13178.8960998,7.47
1643563604923,13178.8961018,7.47
1643563604923,13178.8961037,7.5
1643563605152,13178.8961062,7.47
1643563605152,13178.8961081,7.47
1643563605152,13178.89611,7.5
1643563605152,13178.896112,7.5
1643563605152,13179.0470677,7.5
1643563605152,13179.0471993,7.5
1643563605152,13179.0472034,7.5
1643563605152,13179.0472059,7.5
1643563605152,13179.0472079,7.5
1643563605152,13179.04721,7.5
1643563605169,13179.047212,7.5
1643563605169,13179.0472139,7.5
1643563605169,13179.0472159,7.5
1643563605169,13179.047218,7.5
1643563605169,13179.0472202,7.5
1643563605169,13179.0472222,7.5
1643563605169,13179.0472243,7.5
1643563605169,13179.0472264,7.5
1643563605169,13179.0472283,7.5
1643563605169,13179.189153,7.5
1643563605190,13179.1891608,7.5
1643563605190,13179.1891649,7.5
1643563605190,13179.1891673,7.5
1643563605190,13179.1891706,7.5
1643563605190,13179.1891728,7.52
1643563605190,13179.189176,7.52
1643563605190,13179.1891782,7.52
1643563605190,13179.1891815,7.52
1643563605190,13179.1891838,7.52
1643563605190,13179.1896647,7.52
1643563605212,13179.1896697,7.52
1643563605212,13179.1896725,7.52
1643563605457,13179.1896761,7.52
1643563605457,13179.1896798,7.52
