timestamp;foot;position
1643562863647;RightFoot;0.04423814
1643562864052;RightFoot;0.04584157
1643562864959;LeftFoot;0.08121563
1643562865025;RightFoot;0.08863463
1643562865269;RightFoot;0.09665103
1643562865542;RightFoot;0.09649487
1643562866594;RightFoot;0.1508092
1643562866658;RightFoot;0.150663
1643562867235;LeftFoot;0.1678329
1643562868192;RightFoot;0.2576657
1643562868370;RightFoot;0.2761594
1643562868828;LeftFoot;0.282741
1643562869737;RightFoot;0.409989
1643562870208;LeftFoot;0.415726
1643562870985;RightFoot;0.5244107
1643562871115;RightFoot;0.540754
1643562871536;LeftFoot;0.5448302
1643562872369;RightFoot;0.6733071
1643562873013;LeftFoot;0.7604806
1643562873112;LeftFoot;0.7587679
1643562873668;RightFoot;0.8561201
1643562873891;RightFoot;0.8526326
1643562873980;LeftFoot;0.8781568
1643562874113;LeftFoot;0.9506525
1643562874208;LeftFoot;0.9536619
1643562879363;LeftFoot;-0.02886248
1643562879913;LeftFoot;0.03716189
1643562882456;RightFoot;0.09260887
1643562882590;RightFoot;0.09358007
1643562882634;RightFoot;0.09370029
1643562882901;LeftFoot;0.1263815
1643562883234;RightFoot;0.1179211
1643562883303;RightFoot;0.1172985
1643562885308;LeftFoot;0.0582822
1643562887255;RightFoot;0.1328118
1643562889535;RightFoot;0.1407761
1643562890313;LeftFoot;0.1840006
1643562890413;LeftFoot;0.1989116
1643562891346;RightFoot;0.2595524
1643562891989;LeftFoot;0.2891062
1643562892800;RightFoot;0.3835783
1643562892823;LeftFoot;0.3849288
1643562893533;LeftFoot;0.4428742
1643562894323;RightFoot;0.5040921
1643562894900;LeftFoot;0.5372679
1643562894970;LeftFoot;0.5573173
1643562895790;RightFoot;0.6237645
1643562896600;LeftFoot;0.6907054
1643562897278;RightFoot;0.7564371
1643562897701;LeftFoot;0.7951818
1643562897812;LeftFoot;0.8301782
1643562897901;LeftFoot;0.8356336
1643562898528;RightFoot;0.9247858
1643562898902;RightFoot;0.9215482
1643562899038;LeftFoot;0.962106
1643562899269;LeftFoot;0.9713598
1643562906805;RightFoot;0.03824007
1643562907179;RightFoot;0.04566125
1643562910994;RightFoot;0.05088079
1643562911279;LeftFoot;0.112601
1643562911445;RightFoot;0.1117127
1643562912092;RightFoot;0.1743895
1643562912605;LeftFoot;0.1845192
1643562913468;RightFoot;0.2886432
1643562913605;RightFoot;0.2840167
1643562914033;LeftFoot;0.3165518
1643562915006;RightFoot;0.3942704
1643562916856;LeftFoot;0.4188597
1643562916996;LeftFoot;0.4507676
1643562917763;RightFoot;0.5293526
1643562918171;LeftFoot;0.5374546
1643562918284;LeftFoot;0.5919199
1643562918373;LeftFoot;0.6094004
1643562919034;RightFoot;0.6659796
1643562919233;RightFoot;0.6630651
1643562919457;LeftFoot;0.6766161
1643562919687;LeftFoot;0.7362016
1643562920323;RightFoot;0.8051051
1643562920797;LeftFoot;0.8150719
1643562920933;LeftFoot;0.8726314
1643562921034;LeftFoot;0.8702275
1643562921733;RightFoot;0.9426817
1643562921846;RightFoot;0.9408665
1643562922378;RightFoot;0.9520639
1643562922444;LeftFoot;0.9668886
1643562922731;LeftFoot;0.05881798
1643562922839;RightFoot;0.05882847
1643562923046;RightFoot;0.05892599
1643562928690;RightFoot;-0.01367831
1643562928735;RightFoot;-0.01366687
1643562931855;RightFoot;-0.01369894
1643562932621;RightFoot;-0.006731153
1643562932979;LeftFoot;0.07960653
1643562933096;LeftFoot;0.1020271
1643562933789;RightFoot;0.09786952
1643562934388;RightFoot;0.1550165
1643562936944;LeftFoot;0.2063357
1643562937765;RightFoot;0.2624786
1643562938827;LeftFoot;0.304208
1643562939422;LeftFoot;0.3180962
1643562939630;RightFoot;0.3793802
1643562940221;LeftFoot;0.4184844
1643562940357;LeftFoot;0.457495
1643562941057;RightFoot;0.5249767
1643562941541;RightFoot;0.5291491
1643562941633;LeftFoot;0.5706399
1643562942299;RightFoot;0.6549931
1643562942410;RightFoot;0.6668406
1643562942566;RightFoot;0.6622827
1643562943079;LeftFoot;0.7381639
1643562943410;LeftFoot;0.7408555
1643562943710;RightFoot;0.812896
1643562944203;LeftFoot;0.8638673
1643562945487;RightFoot;0.9596294
1643562945889;RightFoot;0.9597098
1643562946267;RightFoot;0.9970672
1643562946498;RightFoot;0.9868069
