timestamp;state
1643382515131;S0NothingYet
1643382515177;S0HasHitStart
1643382543971;S0HasLeftStart
1643382544074;S1HasHitBeam
1643382567027;S1HasHitEnd
1643382569200;S1HasLeftEnd
1643382572119;S2HasHitBeam
1643382592241;S2HasHitStart
1643382594763;S2HasLeftStart
1643382596287;S3HasHitBeam
1643382619110;S3HasHitEnd
1643382623108;S3HasLeftEnd
1643382623158;S4HasHitBeam
1643382642506;S4HasHitStart
