timestamp;foot;position
1643382068718;RightFoot;0.07251693
1643382075788;LeftFoot;0.104088
1643382075998;LeftFoot;0.1246157
1643382076087;LeftFoot;0.1246478
1643382078887;RightFoot;0.1450105
1643382081215;LeftFoot;0.2255738
1643382081346;LeftFoot;0.2436882
1643382083116;RightFoot;0.2432594
1643382083261;RightFoot;0.2730207
1643382085237;LeftFoot;0.3573637
1643382087235;RightFoot;0.3906147
1643382088961;LeftFoot;0.4519884
1643382090813;RightFoot;0.5092155
1643382092536;LeftFoot;0.5661567
1643382094813;RightFoot;0.6376022
1643382097010;LeftFoot;0.6866893
1643382099762;RightFoot;0.729308
1643382101358;LeftFoot;0.7933162
1643382102885;RightFoot;0.8405048
1643382104358;LeftFoot;0.9240388
1643382112757;RightFoot;5.501509E-05
1643382117632;LeftFoot;0.08156765
1643382120455;RightFoot;0.1122042
1643382123456;LeftFoot;0.1914582
1643382125754;RightFoot;0.2362474
1643382127728;LeftFoot;0.3304259
1643382130479;RightFoot;0.3739765
1643382132304;LeftFoot;0.4459687
1643382134302;RightFoot;0.4763952
1643382135923;LeftFoot;0.5642207
1643382137603;RightFoot;0.6002737
1643382139928;LeftFoot;0.7216005
1643382141852;RightFoot;0.7494917
1643382143428;LeftFoot;0.8279649
1643382144853;RightFoot;0.874338
1643382146254;LeftFoot;0.9390974
1643382146552;LeftFoot;0.9727265
1643382146652;LeftFoot;0.971893
1643382147453;RightFoot;0.9715931
1643382147503;RightFoot;0.9715651
1643382154875;RightFoot;0.03368559
1643382159600;LeftFoot;0.1021535
1643382161954;RightFoot;0.1261461
1643382162123;RightFoot;0.1631803
1643382163899;LeftFoot;0.1956334
1643382165599;RightFoot;0.2460297
1643382167098;LeftFoot;0.3178861
1643382168598;RightFoot;0.381624
1643382169898;LeftFoot;0.4517392
1643382171072;RightFoot;0.4956892
1643382172376;LeftFoot;0.594569
1643382175199;RightFoot;0.6437272
1643382176397;LeftFoot;0.7286446
1643382176524;LeftFoot;0.7520065
1643382177623;RightFoot;0.7825137
1643382178670;LeftFoot;0.8678496
1643382179950;RightFoot;0.9197183
1643382186771;RightFoot;-0.004949331
1643382190419;LeftFoot;0.09148967
1643382192644;RightFoot;0.1565119
1643382194018;LeftFoot;0.2240954
1643382195368;RightFoot;0.2711203
1643382197668;LeftFoot;0.304194
1643382197793;LeftFoot;0.3395171
1643382200344;RightFoot;0.4039805
1643382201630;LeftFoot;0.4623459
1643382203142;RightFoot;0.5139019
1643382204591;LeftFoot;0.6051868
1643382205967;RightFoot;0.6503564
1643382207168;LeftFoot;0.728018
1643382208467;RightFoot;0.8053848
1643382209641;LeftFoot;0.8593912
1643382210743;RightFoot;0.9252893
1643382210842;RightFoot;0.9553906
1643382211041;RightFoot;0.9774467
