unixTime,lslTime,EDA
1643384110627,20460.2679655,6.15
1643384110627,20460.2679676,6.15
1643384110627,20460.2679696,6.15
1643384110627,20460.2679717,6.15
1643384110627,20460.2679737,6.15
1643384110627,20460.2679757,6.15
1643384110627,20460.2679777,6.15
1643384110627,20460.2679797,6.15
1643384110627,20460.2679817,6.15
1643384110627,20460.2679836,6.15
1643384110649,20460.4147459,6.15
1643384110649,20460.4148734,6.15
1643384110649,20460.4148793,6.15
1643384110649,20460.4148825,6.15
1643384110649,20460.4150184,6.15
1643384110649,20460.415022,6.15
1643384110649,20460.4150243,6.15
1643384110649,20460.4150263,6.15
1643384110649,20460.4150284,6.15
1643384110649,20460.4150304,6.13
1643384110675,20460.4150323,6.13
1643384110675,20460.4150343,6.13
1643384110675,20460.4150363,6.13
1643384110675,20460.4150381,6.13
1643384110675,20460.41504,6.13
1643384110675,20460.5640735,6.13
1643384110675,20460.5642449,6.13
1643384110675,20460.5642716,6.13
1643384110675,20460.564276,6.13
1643384110675,20460.5642788,6.13
1643384110700,20460.5642821,6.13
1643384110700,20460.5642859,6.13
1643384110924,20460.5642882,6.13
1643384110924,20460.5642914,6.13
1643384110924,20460.5642935,6.13
1643384110924,20460.5642968,6.13
1643384110924,20460.564299,6.13
1643384110924,20460.5643024,6.13
1643384110924,20460.5643045,6.13
1643384110924,20460.5643665,6.13
1643384110924,20460.7129661,6.13
1643384110924,20460.7130436,6.13
1643384110950,20460.7130636,6.13
1643384110950,20460.7132297,6.13
1643384110950,20460.7132558,6.13
1643384110950,20460.7132614,6.13
1643384110950,20460.7132636,6.13
1643384110950,20460.7132658,6.13
1643384110950,20460.7132678,6.13
1643384110950,20460.7132778,6.13
1643384110950,20460.7132813,6.13
1643384110950,20460.7132832,6.13
1643384110985,20460.7132853,6.13
1643384110985,20460.7132873,6.1
1643384110985,20460.7132892,6.13
1643384110985,20460.8756813,6.13
1643384110985,20460.8758615,6.1
1643384110985,20460.8758663,6.1
1643384110985,20460.8758698,6.13
1643384110985,20460.8759538,6.1
1643384110985,20460.8759575,6.1
1643384110985,20460.8759597,6.1
1643384111007,20460.8759617,6.1
1643384111007,20460.8759636,6.1
1643384111226,20460.8759655,6.1
1643384111226,20460.8759674,6.1
1643384111226,20460.8759692,6.1
1643384111226,20460.8759711,6.1
1643384111226,20460.875973,6.1
1643384111226,20460.875975,6.1
1643384111226,20461.0219822,6.1
1643384111226,20461.0220849,6.1
1643384111226,20461.0220896,6.1
1643384111226,20461.0220939,6.1
1643384111249,20461.0220963,6.1
1643384111249,20461.0221012,6.08
1643384111249,20461.0221038,6.08
1643384111249,20461.022107,6.08
1643384111249,20461.0221092,6.08
1643384111249,20461.0221112,6.08
1643384111249,20461.0221132,6.08
1643384111249,20461.0221152,6.08
1643384111249,20461.0221172,6.08
1643384111249,20461.0221191,6.08
1643384111274,20461.022122,6.08
1643384111274,20461.1720466,6.08
1643384111274,20461.1722464,6.08
1643384111274,20461.1722523,6.08
1643384111274,20461.172256,6.08
1643384111274,20461.1722598,6.08
1643384111274,20461.1722629,6.08
1643384111274,20461.1722664,6.08
1643384111274,20461.1722698,6.05
1643384111274,20461.1723431,6.08
1643384111300,20461.172347,6.08
1643384111300,20461.1723494,6.05
1643384111524,20461.1723516,6.05
1643384111524,20461.1723537,6.05
1643384111524,20461.1723557,6.05
1643384111524,20461.1723577,6.05
1643384111524,20461.3329228,6.05
1643384111524,20461.3333542,6.05
1643384111524,20461.3335661,6.05
1643384111524,20461.3335699,6.05
1643384111524,20461.3335723,6.05
1643384111524,20461.3335743,6.05
1643384111549,20461.3335762,6.05
1643384111549,20461.3335782,6.05
1643384111549,20461.3335801,6.05
1643384111549,20461.3335821,6.05
1643384111549,20461.3335842,6.05
1643384111549,20461.3335863,6.05
1643384111549,20461.3335882,6.05
1643384111549,20461.3335902,6.05
1643384111549,20461.3335921,6.05
1643384111549,20461.4668288,6.05
1643384111574,20461.4669911,6.05
1643384111574,20461.4669966,6.05
1643384111574,20461.4670005,6.05
1643384111574,20461.4670706,6.05
1643384111574,20461.4670732,6.05
1643384111574,20461.4670752,6.05
1643384111574,20461.4670772,6.05
1643384111574,20461.4670792,6.05
1643384111574,20461.4670811,6.05
1643384111574,20461.467083,6.05
1643384111598,20461.4670849,6.05
1643384111598,20461.4670868,6.05
1643384111824,20461.4670887,6.05
1643384111824,20461.4670906,6.05
1643384111824,20461.6109965,6.05
1643384111824,20461.6111589,6.03
1643384111824,20461.6111648,6.03
1643384111824,20461.6111688,6.03
1643384111824,20461.6111712,6.03
1643384111824,20461.6111747,6.03
1643384111824,20461.611179,6.03
1643384111824,20461.6111826,6.03
1643384111848,20461.6111862,6.03
1643384111848,20461.6111898,6.03
1643384111848,20461.611192,6.03
1643384111848,20461.6111956,6.03
1643384111848,20461.611198,6.03
1643384111848,20461.6112015,6.03
1643384111848,20461.6112053,6.03
1643384111848,20461.7707012,6.03
1643384111848,20461.7710961,6.03
1643384111848,20461.7711009,6.03
1643384111874,20461.7711067,6.03
1643384111874,20461.7711853,6.03
1643384111874,20461.7711909,6.03
1643384111874,20461.771195,6.03
1643384111874,20461.7712502,6.03
1643384111874,20461.7712545,6.03
1643384111874,20461.7712583,6.01
1643384111874,20461.7713028,6.01
1643384111874,20461.771307,6.01
1643384111874,20461.7713861,6.01
1643384111898,20461.7713884,6.01
1643384111898,20461.7713905,6.01
1643384112275,20461.907661,6.01
1643384112275,20461.9076708,6.01
1643384112275,20461.907675,6.01
1643384112275,20461.9076787,6.01
1643384112275,20461.9076817,6.01
1643384112275,20461.9076851,6.01
1643384112275,20461.9076891,6.01
