unixTime,lslTime,EDA
1643381988694,18338.5615109,4.81
1643381988694,18338.5615219,4.81
1643381988907,18338.5615268,4.81
1643381988907,18338.5615314,4.81
1643381988907,18338.5615335,4.81
1643381988907,18338.5615356,4.81
1643381988907,18338.5615389,4.81
1643381988907,18338.5615413,4.81
1643381988907,18338.5615668,4.81
1643381988907,18338.5616057,4.81
1643381988907,18338.6858106,4.81
1643381988907,18338.685817,4.81
1643381988928,18338.6858196,4.81
1643381988928,18338.6858215,4.81
1643381988928,18338.6858234,4.81
1643381988928,18338.6858253,4.81
1643381988928,18338.6858271,4.81
1643381988928,18338.6858291,4.81
1643381988928,18338.685831,4.81
1643381988928,18338.6858329,4.81
1643381988928,18338.6858348,4.81
1643381988928,18338.6858367,4.81
1643381988954,18338.6858386,4.81
1643381988954,18338.6858406,4.81
1643381988954,18338.6858424,4.81
1643381988954,18338.8516977,4.81
1643381988954,18338.8518805,4.81
1643381988954,18338.8518867,4.81
1643381988954,18338.8518911,4.81
1643381988954,18338.8518948,4.81
1643381988954,18338.8518985,4.81
1643381988954,18338.8519007,4.81
1643381988978,18338.8519027,4.81
1643381988978,18338.851906,4.81
1643381989203,18338.8519084,4.81
1643381989203,18338.8519119,4.81
1643381989203,18338.8519156,4.81
1643381989203,18338.851919,4.81
1643381989203,18338.8519213,4.81
1643381989203,18338.8519241,4.81
1643381989203,18338.9940137,4.81
1643381989203,18338.9942,4.81
1643381989203,18338.9942073,4.81
1643381989203,18338.9942114,4.81
1643381989227,18338.994295,4.81
1643381989227,18338.9942993,4.81
1643381989227,18338.9943016,4.81
1643381989227,18338.9943037,4.81
1643381989227,18338.9943057,4.81
1643381989227,18338.9943078,4.81
1643381989227,18338.9943098,4.81
1643381989227,18338.9943118,4.81
1643381989227,18338.9943137,4.81
1643381989227,18338.9943157,4.81
1643381989251,18338.9943177,4.81
1643381989251,18339.1396267,4.83
1643381989251,18339.1396765,4.81
1643381989251,18339.1396812,4.81
1643381989251,18339.1396838,4.81
1643381989251,18339.1396874,4.83
1643381989251,18339.1396896,4.81
1643381989251,18339.139693,4.83
1643381989251,18339.1396953,4.81
1643381989251,18339.1398629,4.83
1643381989277,18339.139867,4.81
1643381989277,18339.1398692,4.83
1643381989503,18339.1398713,4.83
1643381989503,18339.1398732,4.83
1643381989503,18339.1398753,4.81
1643381989503,18339.1399592,4.83
1643381989503,18339.2922613,4.83
1643381989503,18339.2924319,4.83
1643381989503,18339.2924375,4.83
1643381989503,18339.2924416,4.83
1643381989503,18339.2924454,4.83
1643381989503,18339.2924489,4.83
1643381989527,18339.292522,4.83
1643381989527,18339.2925257,4.83
1643381989527,18339.2925281,4.83
1643381989527,18339.2925303,4.83
1643381989527,18339.2925323,4.83
1643381989527,18339.2925343,4.83
1643381989527,18339.2925364,4.83
1643381989527,18339.2925383,4.83
1643381989527,18339.2925402,4.83
1643381989527,18339.4379699,4.83
1643381989552,18339.438017,4.83
1643381989552,18339.4380211,4.83
1643381989552,18339.438025,4.83
1643381989552,18339.4380913,4.83
1643381989552,18339.4380968,4.83
1643381989552,18339.4381009,4.83
1643381989552,18339.4381033,4.83
1643381989552,18339.4381068,4.83
1643381989552,18339.4381091,4.83
1643381989552,18339.4381129,4.83
1643381989577,18339.4381151,4.83
1643381989577,18339.4381466,4.83
1643381989827,18339.4381489,4.83
1643381989827,18339.4381512,4.83
1643381989827,18339.5860227,4.83
1643381989827,18339.586191,4.83
1643381989827,18339.5861967,4.83
1643381989827,18339.5862005,4.83
1643381989827,18339.5862739,4.83
1643381989827,18339.5862766,4.83
1643381989827,18339.5862786,4.83
1643381989827,18339.5862805,4.83
1643381989851,18339.5862825,4.83
1643381989851,18339.5862845,4.83
1643381989851,18339.5862869,4.83
1643381989851,18339.5862891,4.83
1643381989851,18339.586291,4.83
1643381989851,18339.586293,4.83
1643381989851,18339.5862949,4.83
1643381989851,18339.7615132,4.83
1643381989851,18339.7617121,4.83
1643381989851,18339.7617182,4.83
1643381989876,18339.7617216,4.83
1643381989876,18339.761827,4.83
1643381989876,18339.7618302,4.83
1643381989876,18339.7618324,4.83
1643381989876,18339.7618345,4.83
1643381989876,18339.7618367,4.83
1643381989876,18339.7618387,4.83
1643381989876,18339.7618406,4.83
1643381989876,18339.7618426,4.83
1643381989876,18339.7618445,4.83
1643381989902,18339.7618465,4.83
1643381989902,18339.7618484,4.83
1643381990226,18339.8747438,4.83
1643381990226,18339.8747516,4.83
1643381990226,18339.8747551,4.83
1643381990226,18339.8754918,4.83
1643381990226,18339.8755033,4.83
1643381990226,18339.8755081,4.83
1643381990226,18339.8755111,4.83
1643381990226,18339.8763475,4.83
1643381990226,18339.8763574,4.83
1643381990226,18339.8763601,4.83
1643381990251,18339.8763684,4.83
1643381990251,18339.8763715,4.83
1643381990251,18339.8763736,4.83
1643381990251,18339.8763757,4.83
1643381990251,18339.8763781,4.83
1643381990251,18340.0277596,4.83
1643381990251,18340.0277687,4.83
1643381990251,18340.0277728,4.83
1643381990251,18340.0280081,4.83
1643381990251,18340.0280141,4.83
1643381990277,18340.0280179,4.83
1643381990277,18340.0280889,4.83
1643381990277,18340.0280913,4.83
1643381990277,18340.0280934,4.83
