timestamp;state
1643450934440;S0NothingYet
1643450934483;S0HasHitStart
1643450945272;S0HasLeftStart
1643450948005;S1HasHitBeam
1643450961273;S1HasHitEnd
1643450964067;S1HasLeftEnd
1643450967824;S2HasHitBeam
1643450990256;S2HasHitStart
1643450994332;S2HasLeftStart
1643450994542;S3HasHitBeam
1643451030444;S3HasHitEnd
1643451033461;S3HasLeftEnd
1643451033656;S4HasHitBeam
1643451064745;S4HasHitStart
