timestamp;foot;position
1643450948005;LeftFoot;0.07810835
1643450950388;RightFoot;0.1095303
1643450950688;RightFoot;0.1451921
1643450951699;LeftFoot;0.2172785
1643450952759;RightFoot;0.2689683
1643450953891;LeftFoot;0.3606896
1643450954759;RightFoot;0.4190656
1643450955841;LeftFoot;0.5343454
1643450956724;RightFoot;0.5940347
1643450956976;RightFoot;0.6327352
1643450957758;LeftFoot;0.6804239
1643450958057;LeftFoot;0.706305
1643450958802;RightFoot;0.7806432
1643450958984;RightFoot;0.7905728
1643450959470;RightFoot;0.7994666
1643450959559;LeftFoot;0.8399088
1643450959639;RightFoot;0.8606066
1643450959926;RightFoot;0.8757609
1643450959969;LeftFoot;0.8760415
1643450960496;LeftFoot;0.9418827
1643450967824;LeftFoot;0.1022589
1643450968632;LeftFoot;0.1626229
1643450969158;RightFoot;0.1634609
1643450969253;LeftFoot;0.1634918
1643450969489;LeftFoot;0.2129291
1643450969550;RightFoot;0.204775
1643450969714;RightFoot;0.2030548
1643450969749;LeftFoot;0.2031851
1643450969992;RightFoot;0.203912
1643450970293;RightFoot;0.2125888
1643450970384;LeftFoot;0.2135354
1643450970547;LeftFoot;0.213105
1643450972231;LeftFoot;0.2236069
1643450972690;RightFoot;0.2261102
1643450972896;RightFoot;0.2883347
1643450972996;LeftFoot;0.2922351
1643450973068;LeftFoot;0.2872667
1643450973260;RightFoot;0.2856946
1643450973425;LeftFoot;0.2856672
1643450973523;LeftFoot;0.2856316
1643450973601;LeftFoot;0.2855901
1643450973656;RightFoot;0.2856395
1643450974296;LeftFoot;0.2887341
1643450975211;RightFoot;0.2894287
1643450975436;LeftFoot;0.2894208
1643450976051;LeftFoot;0.2895054
1643450976767;RightFoot;0.3635713
1643450976895;RightFoot;0.3631131
1643450979566;LeftFoot;0.409583
1643450979664;RightFoot;0.4128326
1643450979771;LeftFoot;0.4086606
1643450979835;LeftFoot;0.408415
1643450980102;LeftFoot;0.4087991
1643450980867;RightFoot;0.4283672
1643450980903;LeftFoot;0.4347059
1643450982854;RightFoot;0.4690312
1643450983105;RightFoot;0.5081123
1643450984032;LeftFoot;0.5513743
1643450984116;RightFoot;0.5706391
1643450984965;RightFoot;0.6125343
1643450986089;LeftFoot;0.7115047
1643450987228;RightFoot;0.7511551
1643450988332;LeftFoot;0.8282517
1643450989263;RightFoot;0.8762977
1643450989580;RightFoot;0.9549007
1643450994542;LeftFoot;0.04639882
1643451002803;LeftFoot;0.0352551
1643451005558;RightFoot;0.0594348
1643451006972;LeftFoot;0.1276569
1643451009257;RightFoot;0.1913046
1643451010499;LeftFoot;0.2571808
1643451014750;LeftFoot;0.3888874
1643451016388;RightFoot;0.4397428
1643451018123;LeftFoot;0.5413296
1643451020857;RightFoot;0.6074875
1643451021054;RightFoot;0.6070285
1643451021882;RightFoot;0.6059357
1643451023050;LeftFoot;0.684756
1643451024550;RightFoot;0.7405427
1643451024882;RightFoot;0.7569486
1643451024978;RightFoot;0.7572671
1643451026575;RightFoot;0.8336149
1643451026775;LeftFoot;0.8298597
1643451027075;LeftFoot;0.8295396
1643451027189;LeftFoot;0.8298231
1643451028588;LeftFoot;0.9127751
1643451028857;RightFoot;0.9127474
1643451029855;RightFoot;0.9845776
1643451033655;LeftFoot;-0.01375401
1643451038143;RightFoot;0.09988397
1643451040812;LeftFoot;0.09985077
1643451040979;LeftFoot;0.09994477
1643451041762;LeftFoot;0.155274
1643451042859;LeftFoot;0.1479422
1643451042945;LeftFoot;0.1525621
1643451044053;LeftFoot;0.1823319
1643451044313;RightFoot;0.2247668
1643451045756;LeftFoot;0.2921296
1643451046112;RightFoot;0.2893212
1643451046312;LeftFoot;0.2895772
1643451047276;RightFoot;0.355133
1643451048385;LeftFoot;0.4121067
1643451048610;RightFoot;0.4085713
1643451049032;RightFoot;0.408837
1643451049478;RightFoot;0.409247
1643451050817;RightFoot;0.4506705
1643451051023;RightFoot;0.4868141
1643451052054;LeftFoot;0.5186391
1643451052311;LeftFoot;0.547021
1643451053642;RightFoot;0.5453924
1643451054645;RightFoot;0.5763462
1643451056311;LeftFoot;0.6524003
1643451057975;RightFoot;0.7076336
1643451059175;LeftFoot;0.7614181
1643451060608;RightFoot;0.8354506
1643451063108;LeftFoot;0.8906897
1643451064551;RightFoot;0.9414826
1643451064673;RightFoot;0.9899812
