timestamp;foot;position
1643450180660;RightFoot;0.05075647
1643450186613;LeftFoot;0.07581895
1643450188061;RightFoot;0.1674945
1643450188859;LeftFoot;0.2265761
1643450189725;RightFoot;0.3091694
1643450190617;LeftFoot;0.4059566
1643450191408;RightFoot;0.4763815
1643450192158;LeftFoot;0.5620478
1643450192413;LeftFoot;0.6176075
1643450193249;RightFoot;0.7150231
1643450193659;LeftFoot;0.7157762
1643450193685;RightFoot;0.7159079
1643450193746;LeftFoot;0.7481079
1643450194050;LeftFoot;0.8186105
1643450198104;LeftFoot;0.02908677
1643450201180;LeftFoot;0.1206089
1643450201649;LeftFoot;0.183064
1643450201981;RightFoot;0.1790248
1643450202814;LeftFoot;0.178273
1643450202982;LeftFoot;0.1782491
1643450203179;LeftFoot;0.17828
1643450203879;RightFoot;0.1776267
1643450204845;RightFoot;0.2716416
1643450205303;LeftFoot;0.3609605
1643450205471;RightFoot;0.3578063
1643450206228;RightFoot;0.4605421
1643450206681;LeftFoot;0.5278826
1643450206846;LeftFoot;0.5598379
1643450207447;RightFoot;0.6274754
1643450207615;RightFoot;0.6634404
1643450208226;LeftFoot;0.7368228
1643450208345;LeftFoot;0.7727901
1643450208899;RightFoot;0.8352757
1643450209149;RightFoot;0.8889477
1643450209847;LeftFoot;0.9635571
1643450213294;RightFoot;0.04337487
1643450215259;LeftFoot;0.07463281
1643450216360;RightFoot;0.1548013
1643450217224;LeftFoot;0.2477503
1643450218791;RightFoot;0.3102266
1643450219872;LeftFoot;0.3975926
1643450220626;RightFoot;0.4346851
1643450220892;RightFoot;0.490536
1643450220958;RightFoot;0.5094663
1643450221497;LeftFoot;0.5295543
1643450221703;LeftFoot;0.5725134
1643450221959;LeftFoot;0.6268214
1643450222726;RightFoot;0.7329413
1643450222893;RightFoot;0.7326891
1643450223270;RightFoot;0.8369442
1643450223457;LeftFoot;0.837637
1643450223705;LeftFoot;0.83732
1643450223993;LeftFoot;0.9344282
1643450227706;LeftFoot;0.04194015
1643450230772;LeftFoot;0.144198
1643450231435;LeftFoot;0.222634
1643450232468;RightFoot;0.3126681
1643450233016;LeftFoot;0.379907
1643450233181;LeftFoot;0.3994175
1643450233267;RightFoot;0.3973967
1643450234049;RightFoot;0.4987486
1643450234601;LeftFoot;0.5663219
1643450234734;LeftFoot;0.5965058
1643450235567;RightFoot;0.7018734
1643450236102;LeftFoot;0.7660261
1643450236849;RightFoot;0.8668355
1643450237195;RightFoot;0.9269498
