timestamp;state
1643455537464;S0NothingYet
1643455537511;S0HasHitStart
1643455549273;S0HasLeftStart
1643455549566;S1HasHitBeam
1643455567943;S1HasHitEnd
1643455572028;S1HasLeftEnd
1643455578660;S2HasHitBeam
1643455595385;S2HasHitStart
1643455598174;S2HasLeftStart
1643455600353;S3HasHitBeam
1643455624729;S3HasHitEnd
1643455630762;S3HasLeftEnd
1643455633559;S4HasHitBeam
1643455654427;S4HasHitStart
