unixTime,lslTime,ECG
1643455248758,9434.2181104,-7
1643455248758,9434.2181137,33
1643455248758,9434.2181164,26
1643455248758,9434.2181192,19
1643455248758,9434.218122,33
1643455248758,9434.2181251,35
1643455248758,9434.2181279,35
1643455248758,9434.2181307,38
1643455248758,9434.2181335,38
1643455248758,9434.2181364,47
1643455248791,9434.2181392,59
1643455248791,9434.218142,68
1643455248791,9434.6234086,80
1643455248791,9434.6234214,90
1643455248791,9434.6234261,102
1643455248791,9434.6234313,116
1643455248791,9434.6234345,135
1643455248791,9434.6234393,144
1643455248791,9434.6234424,152
1643455248791,9434.6234472,154
1643455248830,9434.6234512,142
1643455248830,9434.623456,125
1643455248830,9434.6234598,114
1643455248830,9434.6234647,95
1643455249224,9434.6234676,59
1643455249224,9434.6234707,26
1643455249224,9434.6234736,-4
1643455249224,9434.6234765,-45
1643455249224,9434.6234793,-78
1643455249224,9434.6234821,-90
1643455249224,9434.623485,-95
1643455249224,9434.6234878,-95
1643455249224,9434.6234906,-87
1643455249224,9434.6234935,-90
1643455249257,9434.6234963,-95
1643455249257,9434.6234992,-87
1643455249257,9434.623502,-76
1643455249257,9434.6235049,-73
1643455249257,9434.6235078,-73
1643455249257,9434.6235108,-64
1643455249257,9434.6235138,-59
1643455249257,9434.6235168,-59
1643455249257,9434.6235209,-49
1643455249257,9434.623524,-42
1643455249293,9434.623529,-42
1643455249293,9434.6235334,-38
1643455249293,9434.6235383,-35
1643455249293,9434.6235412,-38
1643455249293,9434.6235443,-38
1643455249293,9434.6235482,-33
1643455249293,9434.6235513,-30
1643455249293,9434.6235552,-28
1643455249293,9434.6235593,-30
1643455249293,9434.6235624,-35
1643455249326,9434.6235674,-35
1643455249326,9434.6235703,-28
1643455249326,9434.6235735,-28
1643455249326,9434.6235774,-26
1643455249326,9434.6235805,-23
1643455249326,9434.6235845,-26
1643455249326,9434.6235876,-28
1643455249326,9434.6235926,-23
1643455249326,9434.623597,-16
1643455249326,9434.6236024,-11
1643455249358,9434.6236056,0
1643455249358,9434.6236106,16
1643455249358,9434.6236145,28
1643455249358,9434.6236192,26
1643455249358,9434.6236236,4
1643455249358,9434.6236276,-9
1643455249358,9434.6236307,-11
1643455249358,9434.6236346,-9
1643455249358,9434.6236377,-9
1643455249358,9434.6236415,-7
1643455249392,9434.6236447,-9
1643455249392,9434.6236494,-19
1643455249392,9434.623654,54
1643455249392,9434.6236589,384
1643455249392,9434.6236629,805
1643455249392,9434.6236677,796
1643455249392,9434.6236709,97
1643455249392,9434.6236759,-670
1643455249392,9434.6236807,-591
1643455249392,9434.6236856,-40
1643455249427,9434.6236893,76
1643455249427,9435.2224707,-45
1643455249427,9435.2224828,2
1643455249427,9435.2224864,40
1643455249427,9435.2224893,4
1643455249427,9435.222492,9
1643455249427,9435.2224948,38
1643455249427,9435.2224975,30
1643455249427,9435.2225006,7
1643455249427,9435.2225036,-4
1643455249459,9435.2225067,-2
1643455249459,9435.2225095,0
1643455249459,9435.2225122,4
1643455249459,9435.222515,19
1643455249791,9435.2225177,28
1643455249791,9435.2225204,35
1643455249791,9435.2225231,49
1643455249791,9435.2225259,59
1643455249791,9435.2225286,71
1643455249791,9435.2225313,85
1643455249791,9435.2225344,95
1643455249791,9435.2225372,97
1643455249791,9435.2225399,87
1643455249791,9435.2225427,76
1643455249823,9435.2225454,66
1643455249823,9435.2225481,49
1643455249823,9435.2225509,21
1643455249823,9435.2225536,-9
1643455249823,9435.2225564,-33
1643455249823,9435.2225889,-54
1643455249823,9435.2225942,-61
1643455249823,9435.2225973,-61
1643455249823,9435.2226002,-61
1643455249823,9435.2226189,-64
1643455249858,9435.222622,-61
1643455249858,9435.2226248,-57
1643455249858,9435.2226276,-49
1643455249858,9435.2226304,-42
1643455249858,9435.2226332,-30
1643455249858,9435.2226359,-21
1643455249858,9435.2226386,-14
1643455249858,9435.2226413,-7
1643455249858,9435.2226441,-4
1643455249858,9435.2226468,-7
1643455249891,9435.2226496,0
1643455249891,9435.2226675,7
1643455249891,9435.2226727,7
1643455249891,9435.2226756,4
1643455249891,9435.2226784,7
1643455249891,9435.2226811,9
1643455249891,9435.2226838,7
1643455249891,9435.2226866,0
1643455249891,9435.2226893,2
1643455249891,9435.222692,2
1643455249923,9435.2226948,2
1643455249923,9435.2226975,2
1643455249923,9435.2227005,4
1643455249923,9435.2227033,4
1643455249923,9435.2227061,9
1643455249923,9435.2227089,7
1643455249923,9435.2227116,2
1643455249923,9435.2227143,2
1643455249923,9435.222717,2
1643455249923,9435.2227197,4
1643455249959,9435.2227224,7
1643455249959,9435.2227251,11
1643455249959,9435.2227278,26
1643455249959,9435.2227305,42
1643455249959,9435.2227334,57
1643455249959,9435.2227362,57
1643455249959,9435.2227389,38
1643455249959,9435.2227416,21
1643455249959,9435.2227443,16
1643455249959,9435.222747,16
1643455249991,9435.7727604,16
