timestamp;foot;position
1643370098374;LeftFoot;0.06903367
1643370099222;LeftFoot;0.1050791
1643370099397;RightFoot;0.1063825
1643370099671;RightFoot;0.1061655
1643370100871;RightFoot;0.1687009
1643370101471;RightFoot;0.1689277
1643370101697;LeftFoot;0.1904949
1643370103171;RightFoot;0.2909355
1643370104472;LeftFoot;0.3537191
1643370106623;RightFoot;0.4149942
1643370107196;RightFoot;0.4378259
1643370108372;LeftFoot;0.4536808
1643370108698;LeftFoot;0.5117861
1643370109871;RightFoot;0.5147676
1643370110621;RightFoot;0.5881985
1643370111196;LeftFoot;0.6254654
1643370111645;LeftFoot;0.6647941
1643370113395;LeftFoot;0.7485258
1643370113620;LeftFoot;0.7792442
1643370113970;RightFoot;0.8339212
1643370114270;LeftFoot;0.8331016
1643370121971;RightFoot;-0.01195204
1643370122594;RightFoot;0.03572255
1643370122827;RightFoot;0.03514576
1643370123119;RightFoot;0.03511637
1643370124443;RightFoot;0.03562689
1643370126952;LeftFoot;0.04794282
1643370130242;RightFoot;0.1088242
1643370132042;LeftFoot;0.1658959
1643370132167;LeftFoot;0.1783782
1643370133551;RightFoot;0.2405059
1643370135068;LeftFoot;0.3231636
1643370135369;LeftFoot;0.3814931
1643370136494;RightFoot;0.3809529
1643370137841;LeftFoot;0.4507285
1643370137941;LeftFoot;0.4607487
1643370139066;RightFoot;0.5287082
1643370139166;RightFoot;0.5384876
1643370140340;LeftFoot;0.6224819
1643370140641;LeftFoot;0.6829751
1643370141440;RightFoot;0.7159376
1643370141691;RightFoot;0.7688686
1643370142641;LeftFoot;0.8426119
1643370142816;LeftFoot;0.8630636
1643370143640;RightFoot;0.9325066
1643370144965;RightFoot;0.06748722
1643370150266;LeftFoot;0.03923156
1643370151889;LeftFoot;0.04091151
1643370152648;LeftFoot;0.04344972
1643370154164;LeftFoot;0.04434324
1643370157064;RightFoot;0.1027727
1643370157539;RightFoot;0.1124585
1643370158463;RightFoot;0.1122889
1643370158765;LeftFoot;0.1502824
1643370159963;RightFoot;0.2325823
1643370160245;RightFoot;0.2448193
1643370161136;LeftFoot;0.2781529
1643370161462;LeftFoot;0.3304625
1643370162246;RightFoot;0.3498665
1643370162368;RightFoot;0.3899502
1643370163637;LeftFoot;0.4387728
1643370163892;LeftFoot;0.4835391
1643370164712;RightFoot;0.4826591
1643370166164;LeftFoot;0.5909197
1643370167196;RightFoot;0.6556617
1643370167338;RightFoot;0.709022
1643370167511;RightFoot;0.7335905
1643370168237;LeftFoot;0.7583677
1643370168522;LeftFoot;0.8306338
1643370168996;RightFoot;0.8273946
1643370169436;RightFoot;0.9247024
1643370169939;LeftFoot;0.9227163
1643370174336;RightFoot;-0.009838939
1643370175035;RightFoot;0.05262685
1643370176635;RightFoot;0.05198073
1643370177646;RightFoot;0.05139482
1643370177969;RightFoot;0.0514133
1643370178468;RightFoot;0.05190629
1643370180509;LeftFoot;0.06123924
1643370182092;RightFoot;0.1356159
1643370183193;LeftFoot;0.2156619
1643370184352;RightFoot;0.2801151
1643370185466;LeftFoot;0.3500931
1643370185618;LeftFoot;0.3716953
1643370185891;LeftFoot;0.4312439
1643370186793;RightFoot;0.4341878
1643370187867;LeftFoot;0.5037934
1643370188042;LeftFoot;0.5350258
1643370189015;RightFoot;0.5857499
1643370189367;RightFoot;0.666127
1643370190132;LeftFoot;0.6713645
1643370190247;LeftFoot;0.7284253
1643370190492;LeftFoot;0.7625972
1643370191116;RightFoot;0.7594102
1643370191341;RightFoot;0.8377735
1643370192166;LeftFoot;0.8792846
1643370192441;LeftFoot;0.9350326
