unixTime,lslTime,EDA
1643370677767,7027.6500588,12.92
1643370677767,7027.650061,12.92
1643370677767,7027.650063,12.92
1643370677767,7027.6500651,12.92
1643370677767,7027.6500671,12.89
1643370677767,7027.650069,12.89
1643370677767,7027.6500709,12.89
1643370677767,7027.6500729,12.89
1643370677767,7027.6500747,12.89
1643370677767,7027.6500766,12.87
1643370677799,7027.6500784,12.87
1643370677799,7027.6500803,12.87
1643370678138,7027.7810836,12.87
1643370678138,7027.7814519,12.87
1643370678138,7027.7814558,12.87
1643370678138,7027.7814578,12.84
1643370678138,7027.7814603,12.84
1643370678138,7027.7814743,12.84
1643370678138,7027.781477,12.82
1643370678138,7027.7814789,12.82
1643370678138,7027.7814813,12.82
1643370678138,7027.7814832,12.79
1643370678162,7027.7814851,12.79
1643370678162,7027.781487,12.79
1643370678162,7027.7814889,12.79
1643370678162,7027.7814908,12.77
1643370678162,7027.7814926,12.77
1643370678162,7027.9372342,12.77
1643370678162,7027.9372413,12.74
1643370678162,7027.9372443,12.74
1643370678162,7027.9373159,12.74
1643370678162,7027.9373203,12.72
1643370678188,7027.9373618,12.72
1643370678188,7027.9373655,12.72
1643370678188,7027.9373694,12.7
1643370678188,7027.9374958,12.7
1643370678188,7027.9375011,12.7
1643370678188,7027.9375049,12.67
1643370678188,7027.9375071,12.67
1643370678188,7027.9375104,12.65
1643370678188,7027.9375142,12.65
1643370678188,7027.9375163,12.65
1643370678213,7028.0832022,12.62
1643370678213,7028.0833868,12.62
1643370678463,7028.0834004,12.6
1643370678463,7028.0834847,12.6
1643370678463,7028.0834893,12.57
1643370678463,7028.0834914,12.57
1643370678463,7028.0834935,12.57
1643370678463,7028.083496,12.55
1643370678463,7028.0834979,12.55
1643370678463,7028.0834998,12.55
1643370678463,7028.0835016,12.52
1643370678463,7028.0835035,12.52
1643370678487,7028.0835054,12.52
1643370678487,7028.0835073,12.5
1643370678487,7028.0835092,12.5
1643370678487,7028.2486668,12.5
1643370678487,7028.2490892,12.48
1643370678487,7028.2490935,12.48
1643370678487,7028.2490958,12.48
1643370678487,7028.2490978,12.45
1643370678487,7028.2490998,12.45
1643370678487,7028.2491017,12.45
1643370678512,7028.2491038,12.43
1643370678512,7028.2491056,12.43
1643370678512,7028.2491076,12.4
1643370678512,7028.2491095,12.4
1643370678512,7028.2491116,12.4
1643370678512,7028.2491135,12.38
1643370678512,7028.2491155,12.38
1643370678512,7028.2491173,12.38
1643370678512,7028.4156694,12.38
1643370678512,7028.4164109,12.35
1643370678537,7028.4164153,12.35
1643370678537,7028.4164174,12.33
1643370678738,7028.4164195,12.33
1643370678738,7028.4164215,12.3
1643370678738,7028.4164236,12.3
1643370678738,7028.4164261,12.3
1643370678738,7028.416428,12.3
1643370678738,7028.4164299,12.28
1643370678738,7028.4164319,12.28
1643370678738,7028.416434,12.28
1643370678738,7028.416436,12.26
1643370678738,7028.416438,12.26
1643370678763,7028.41644,12.26
1643370678763,7028.5391511,12.23
1643370678763,7028.5392923,12.23
1643370678763,7028.5393079,12.23
1643370678763,7028.5395191,12.21
1643370678763,7028.539524,12.21
1643370678763,7028.5395262,12.21
1643370678763,7028.5395283,12.18
1643370678763,7028.5395303,12.18
1643370678763,7028.5395321,12.18
1643370678788,7028.5395341,12.18
1643370678788,7028.539536,12.16
1643370678788,7028.5395378,12.16
1643370678788,7028.5395525,12.13
1643370678788,7028.5395606,12.13
1643370678788,7028.5395692,12.13
1643370678788,7028.6988799,12.13
1643370678788,7028.6990485,12.11
1643370678788,7028.6990535,12.11
1643370678788,7028.6990572,12.11
1643370678812,7028.6991325,12.11
1643370678812,7028.6991348,12.08
1643370679038,7028.6991367,12.08
1643370679038,7028.6991386,12.08
1643370679038,7028.6991405,12.08
1643370679038,7028.6991423,12.06
1643370679038,7028.6991443,12.06
1643370679038,7028.6991461,12.06
1643370679038,7028.6991479,12.06
1643370679038,7028.6991497,12.06
1643370679038,7028.6991515,12.04
1643370679038,7028.8308549,12.04
1643370679062,7028.8312527,12.04
1643370679062,7028.8312581,12.01
1643370679062,7028.8312617,12.01
1643370679062,7028.8313267,12.01
1643370679062,7028.8313307,12.01
1643370679062,7028.8313361,12.01
1643370679062,7028.8315037,12.01
1643370679062,7028.8315063,11.99
1643370679062,7028.8315082,11.99
1643370679062,7028.8315101,11.99
1643370679087,7028.8315119,11.99
1643370679087,7028.8315138,11.99
1643370679087,7028.8315158,11.96
1643370679087,7028.8315177,11.96
1643370679087,7028.990224,11.96
1643370679087,7028.990404,11.96
1643370679087,7028.9904102,11.94
1643370679087,7028.9904134,11.94
1643370679087,7028.9905969,11.94
1643370679087,7028.9906007,11.94
1643370679113,7028.9906031,11.91
1643370679113,7028.9906051,11.91
1643370679363,7028.9906071,11.91
1643370679363,7028.9906091,11.91
1643370679363,7028.9906111,11.91
1643370679363,7028.990613,11.91
1643370679363,7028.9906149,11.89
1643370679363,7028.9906169,11.89
1643370679363,7028.9906189,11.89
1643370679363,7029.1488883,11.89
1643370679363,7029.1488945,11.89
1643370679363,7029.1488967,11.89
1643370679387,7029.1488988,11.89
1643370679387,7029.1489007,11.87
1643370679387,7029.1489027,11.87
1643370679387,7029.1489046,11.87
1643370679387,7029.1489065,11.87
1643370679387,7029.1489084,11.87
1643370679387,7029.1489102,11.87
1643370679387,7029.1489121,11.84
1643370679387,7029.148914,11.84
1643370679387,7029.1489159,11.84
1643370679412,7029.1489178,11.84
1643370679412,7029.1489197,11.84
1643370679412,7029.2987552,11.84
1643370679412,7029.2987612,11.82
1643370679412,7029.2987634,11.82
1643370679412,7029.2987654,11.82
1643370679412,7029.2987674,11.82
1643370679412,7029.2987694,11.82
1643370679412,7029.2987715,11.82
1643370679412,7029.2987734,11.79
1643370679438,7029.2987754,11.79
1643370679438,7029.2987773,11.79
1643370679638,7029.2987792,11.79
1643370679638,7029.2987811,11.79
1643370679638,7029.2987831,11.79
1643370679638,7029.2987852,11.79
1643370679638,7029.2987872,11.79
1643370679638,7029.4491657,11.79
1643370679638,7029.4492744,11.77
1643370679638,7029.4492883,11.77
1643370679638,7029.4493015,11.77
1643370679638,7029.4493096,11.77
1643370679663,7029.4494919,11.77
1643370679663,7029.4495139,11.77
1643370679663,7029.4495176,11.77
1643370679663,7029.4495198,11.77
1643370679663,7029.4495325,11.74
1643370679663,7029.4495358,11.74
1643370679663,7029.4495379,11.74
1643370679663,7029.44954,11.74
1643370679663,7029.4495419,11.74
1643370679663,7029.4495438,11.74
1643370679688,7029.5950578,11.74
1643370679688,7029.5950644,11.72
1643370679688,7029.5950668,11.72
1643370679688,7029.5950688,11.72
1643370679688,7029.5950708,11.72
1643370679688,7029.5950727,11.72
1643370679688,7029.5950747,11.72
1643370679688,7029.595085,11.72
1643370679688,7029.5951263,11.72
