timestamp;state
1643368760079;S0NothingYet
1643368818561;S0HasHitStart
1643368973510;S0HasLeftStart
1643368980456;S1HasHitBeam
1643369042584;S1HasHitEnd
1643369059286;S1HasLeftEnd
1643369059360;S2HasHitBeam
1643369117349;S2HasHitStart
1643369118921;S2HasLeftStart
1643369132233;S3HasHitBeam
1643369179871;S3HasHitEnd
1643369185770;S3HasLeftEnd
1643369185807;S4HasHitBeam
1643369241276;S4HasHitStart
