unixTime,lslTime,EDA
1643287925964,227623.7360639,3.34
1643287925964,227623.7360671,3.32
1643287925964,227623.7360691,3.34
1643287925964,227623.7360723,3.34
1643287925964,227623.7360754,3.34
1643287925964,227623.7360786,3.32
1643287925964,227623.7360806,3.34
1643287925964,227623.7360837,3.34
1643287925964,227623.7360858,3.34
1643287925964,227623.7366206,3.34
1643287925991,227623.7366353,3.34
1643287925991,227623.8993985,3.34
1643287925991,227623.8995296,3.34
1643287925991,227623.8995353,3.34
1643287925991,227623.8995394,3.34
1643287925991,227623.8996839,3.34
1643287925991,227623.8996877,3.34
1643287925991,227623.8996898,3.34
1643287925991,227623.8996919,3.34
1643287925991,227623.8996939,3.34
1643287926015,227623.8996959,3.34
1643287926015,227623.8996978,3.34
1643287926015,227623.8996996,3.34
1643287926015,227623.8997015,3.34
1643287926015,227623.8997033,3.34
1643287926015,227623.8997052,3.34
1643287926015,227624.072341,3.34
1643287926015,227624.072508,3.34
1643287926015,227624.0725128,3.34
1643287926015,227624.0725163,3.34
1643287926040,227624.0725878,3.34
1643287926040,227624.0725916,3.34
1643287926241,227624.072594,3.34
1643287926241,227624.0725961,3.34
1643287926241,227624.0725982,3.34
1643287926241,227624.0726003,3.34
1643287926241,227624.0726734,3.34
1643287926241,227624.0726794,3.34
1643287926241,227624.0726821,3.34
1643287926241,227624.0726843,3.34
1643287926241,227624.0726862,3.34
1643287926241,227624.2016147,3.34
1643287926265,227624.2017909,3.34
1643287926265,227624.2017966,3.34
1643287926265,227624.2018004,3.34
1643287926265,227624.2018673,3.34
1643287926265,227624.2018696,3.34
1643287926265,227624.2018717,3.37
1643287926265,227624.2018737,3.34
1643287926265,227624.2018756,3.34
1643287926265,227624.2018776,3.37
1643287926265,227624.2018795,3.37
1643287926292,227624.2018815,3.37
1643287926292,227624.2018835,3.37
1643287926292,227624.2018854,3.37
1643287926292,227624.2018873,3.37
1643287926292,227624.3459084,3.37
1643287926292,227624.3460896,3.37
1643287926292,227624.3460949,3.37
1643287926292,227624.3461819,3.37
1643287926292,227624.346186,3.37
1643287926292,227624.3461884,3.37
1643287926323,227624.3461906,3.37
1643287926323,227624.3461926,3.37
1643287926566,227624.3461946,3.37
1643287926566,227624.3461966,3.37
1643287926566,227624.3461984,3.37
1643287926566,227624.3462003,3.37
1643287926566,227624.3462023,3.37
1643287926566,227624.3462042,3.37
1643287926566,227624.3462061,3.37
