timestamp;foot;position
1643288414537;LeftFoot;0.05597619
1643288416509;RightFoot;0.09328151
1643288419319;LeftFoot;0.1848289
1643288420143;RightFoot;0.2210813
1643288420823;RightFoot;0.261377
1643288420823;LeftFoot;0.261377
1643288421034;RightFoot;0.2614003
1643288422009;LeftFoot;0.2960484
1643288423821;RightFoot;0.3221613
1643288424692;LeftFoot;0.369519
1643288425458;RightFoot;0.4270269
1643288425559;RightFoot;0.4316403
1643288426954;LeftFoot;0.5328249
1643288427215;LeftFoot;0.5277776
1643288427853;LeftFoot;0.5274347
1643288428037;RightFoot;0.5274589
1643288428305;LeftFoot;0.5272905
1643288428306;RightFoot;0.5272905
1643288429809;LeftFoot;0.5218203
1643288431695;RightFoot;0.5308253
1643288432895;LeftFoot;0.5362319
1643288432930;RightFoot;0.545468
1643288434318;LeftFoot;0.6727555
1643288434800;LeftFoot;0.6726145
1643288434860;RightFoot;0.6950966
1643288436047;LeftFoot;0.8036423
1643288436167;LeftFoot;0.8051907
1643288436167;RightFoot;0.8051907
1643288436425;LeftFoot;0.7977588
1643288436483;RightFoot;0.8163425
1643288437082;LeftFoot;0.9027367
1643288437138;LeftFoot;0.9275579
1643288437138;RightFoot;0.9275579
1643288443373;RightFoot;-0.01393461
1643288457090;LeftFoot;0.06148875
1643288457856;RightFoot;0.08863765
1643288458673;LeftFoot;0.1821932
1643288459171;RightFoot;0.2198553
1643288459265;RightFoot;0.2208238
1643288460048;LeftFoot;0.3456605
1643288460631;RightFoot;0.3842002
1643288461353;LeftFoot;0.5130763
1643288461753;RightFoot;0.5304188
1643288461814;RightFoot;0.5380946
1643288462511;LeftFoot;0.6650761
1643288462971;RightFoot;0.6877128
1643288463621;LeftFoot;0.827408
1643288464194;RightFoot;0.8932044
1643288465005;LeftFoot;0.08796388
1643288475660;RightFoot;0.02416071
1643288482240;LeftFoot;0.06821177
1643288482918;RightFoot;0.1288471
1643288483786;LeftFoot;0.2032537
1643288484425;RightFoot;0.2664663
1643288484919;LeftFoot;0.3176047
1643288485126;LeftFoot;0.3675265
1643288485793;RightFoot;0.4302564
1643288486393;RightFoot;0.4788712
1643288486525;LeftFoot;0.5358765
1643288487041;RightFoot;0.5976924
1643288487698;LeftFoot;0.6929248
1643288488275;RightFoot;0.7434238
1643288488911;LeftFoot;0.865695
1643288489472;RightFoot;0.9081946
1643288490125;RightFoot;0.9561139
1643288490151;LeftFoot;0.9560245
1643288493702;RightFoot;-0.02135766
1643288498185;LeftFoot;0.05064148
1643288499075;RightFoot;0.08545458
1643288499935;LeftFoot;0.1949192
1643288500974;RightFoot;0.2720182
1643288501698;LeftFoot;0.3273335
1643288501847;LeftFoot;0.3497511
1643288502313;RightFoot;0.3463568
1643288503223;LeftFoot;0.4519674
1643288503778;RightFoot;0.4910656
1643288504714;LeftFoot;0.6172486
1643288505208;RightFoot;0.6466353
1643288505317;RightFoot;0.6635268
1643288506172;LeftFoot;0.7638775
1643288506630;RightFoot;0.7992755
1643288507380;LeftFoot;0.9337922
