timestamp;foot;position
1643555434572;RightFoot;0.04474259
1643555435061;RightFoot;0.05475317
1643555435182;RightFoot;0.05329452
1643555436867;RightFoot;0.05908522
1643555437098;RightFoot;0.1105376
1643555437233;LeftFoot;0.112212
1643555437502;RightFoot;0.1100327
1643555437995;LeftFoot;0.1096555
1643555438484;RightFoot;0.110018
1643555439768;RightFoot;0.1709511
1643555440634;RightFoot;0.1723624
1643555441600;LeftFoot;0.231399
1643555442032;RightFoot;0.2279161
1643555443231;RightFoot;0.2972024
1643555443498;RightFoot;0.291854
1643555444264;RightFoot;0.2910541
1643555444498;RightFoot;0.292509
1643555445196;RightFoot;0.3322082
1643555445396;RightFoot;0.3516454
1643555445429;LeftFoot;0.3513336
1643555445931;RightFoot;0.3491474
1643555446229;RightFoot;0.3493193
1643555447366;RightFoot;0.4126418
1643555447429;RightFoot;0.4053547
1643555448264;RightFoot;0.4086166
1643555449064;LeftFoot;0.4703776
1643555449231;RightFoot;0.4683309
1643555451629;RightFoot;0.5240273
1643555452130;RightFoot;0.5191439
1643555452228;RightFoot;0.519369
1643555452598;RightFoot;0.5194188
1643555452963;RightFoot;0.581109
1643555453061;LeftFoot;0.5807495
1643555453163;RightFoot;0.5754801
1643555453296;RightFoot;0.5769732
1643555453496;RightFoot;0.5776079
1643555453796;RightFoot;0.5782675
1643555453898;LeftFoot;0.5790271
1643555453962;LeftFoot;0.5792798
1643555455097;RightFoot;0.6333043
1643555456581;RightFoot;0.6351225
1643555456820;RightFoot;0.6735172
1643555457122;LeftFoot;0.6857235
1643555457251;LeftFoot;0.6835797
1643555457983;RightFoot;0.6867611
1643555458519;RightFoot;0.6868085
1643555459516;LeftFoot;0.734771
1643555459650;RightFoot;0.7379903
1643555459750;RightFoot;0.736243
1643555460882;LeftFoot;0.7362635
1643555461183;RightFoot;0.7486533
1643555461516;LeftFoot;0.7881936
1643555461652;LeftFoot;0.7861528
1643555461783;RightFoot;0.7868128
1643555462250;LeftFoot;0.7869023
1643555462250;RightFoot;0.7869023
1643555462582;LeftFoot;0.7867598
1643555463282;LeftFoot;0.838163
1643555463418;LeftFoot;0.8360269
1643555463550;LeftFoot;0.8362616
1643555463783;RightFoot;0.836525
1643555464382;LeftFoot;0.8363796
1643555464449;LeftFoot;0.8363969
1643555465315;LeftFoot;0.8875252
1643555467193;LeftFoot;0.9315016
1643555476409;RightFoot;0.05429471
1643555476575;RightFoot;0.04610556
1643555486040;RightFoot;0.1233748
1643555488844;RightFoot;0.1510931
1643555489209;RightFoot;0.1511315
1643555489508;RightFoot;0.1510544
1643555499242;RightFoot;0.3926149
1643555500674;RightFoot;0.3932319
1643555501109;RightFoot;0.4159381
1643555502924;LeftFoot;0.4530718
1643555503397;RightFoot;0.5116275
1643555505140;RightFoot;0.5100296
1643555505241;RightFoot;0.5100311
1643555505577;RightFoot;0.5100012
1643555506139;LeftFoot;0.559678
1643555506273;LeftFoot;0.5603146
1643555507074;RightFoot;0.5612227
1643555507906;LeftFoot;0.5645695
1643555508439;RightFoot;0.6209694
1643555509442;RightFoot;0.6207974
1643555510375;RightFoot;0.6210598
1643555510973;LeftFoot;0.6813356
1643555511107;LeftFoot;0.6807686
1643555511441;LeftFoot;0.6806716
1643555512505;LeftFoot;0.6810288
1643555513541;RightFoot;0.7347996
1643555514040;RightFoot;0.7368453
1643555515004;RightFoot;0.7369706
1643555515104;LeftFoot;0.7369112
1643555515205;RightFoot;0.7371059
1643555515338;RightFoot;0.737209
1643555515605;RightFoot;0.7369545
1643555515670;RightFoot;0.7368228
1643555516271;LeftFoot;0.7931945
