timestamp;foot;position
1643288300723;RightFoot;0.05988871
1643288300724;LeftFoot;0.05988871
1643288308169;LeftFoot;0.07777773
1643288308169;RightFoot;0.07777773
1643288312768;RightFoot;0.1263942
1643288313703;RightFoot;0.1558704
1643288313771;LeftFoot;0.1857127
1643288314442;RightFoot;0.2502544
1643288315009;RightFoot;0.2744232
1643288315009;LeftFoot;0.2744232
1643288315826;RightFoot;0.3758456
1643288317976;RightFoot;0.5160238
1643288318259;LeftFoot;0.5180195
1643288318611;LeftFoot;0.5577649
1643288318845;LeftFoot;0.5496668
1643288319048;LeftFoot;0.5443406
1643288319374;LeftFoot;0.5448578
1643288321024;LeftFoot;0.5633914
1643288321150;RightFoot;0.5755553
1643288324720;LeftFoot;0.5249074
1643288325061;LeftFoot;0.588187
1643288327983;LeftFoot;0.5506324
1643288331820;RightFoot;0.6259688
1643288332728;LeftFoot;0.62731
1643288335089;LeftFoot;0.6586134
1643288336323;RightFoot;0.7139353
1643288337002;LeftFoot;0.7192082
1643288338357;RightFoot;0.8638315
1643288338457;RightFoot;0.8624319
1643288338532;RightFoot;0.8609424
1643288338756;RightFoot;0.8612643
1643288338906;LeftFoot;0.8613486
1643288341158;LeftFoot;0.04483426
1643288355100;RightFoot;-0.02931762
1643288355250;RightFoot;-0.02938044
1643288356055;RightFoot;-0.02946401
1643288356133;RightFoot;-0.02949667
1643288356331;RightFoot;-0.02947187
1643288357633;RightFoot;-0.02949464
1643288357822;RightFoot;-0.02953339
