timestamp;duration;position;round
1643286893086;5670.0018;0.1014537;0
1643286942990;33992.5031;0.06894799;0
1643286946276;1981.5665;0.06901203;0
1643286983262;1121.0399;0.06973282;0
1643287034688;33707.8727;0.139725;0
1643287037176;2086.5116;0.1167356;0
1643287066059;4075.0242;0.1328531;0
