unixTime,lslTime,ECG
1643460688961,14874.1166982,26
1643460688961,14874.1167013,28
1643460688961,14874.116704,23
1643460688961,14874.1167067,21
1643460688961,14874.1167094,42
1643460688961,14874.1167122,80
1643460688961,14874.1167149,92
1643460688961,14874.1167176,85
1643460688961,14874.1167203,108
1643460688961,14874.116723,139
1643460688984,14874.1167258,134
1643460688984,14874.1167285,108
1643460688984,14874.1167313,99
1643460688984,14874.116734,99
1643460688984,14874.1167367,68
1643460688984,14874.1167395,21
1643460688984,14874.1167422,4
1643460688984,14874.1167453,-9
1643460688984,14874.1167482,-52
1643460688984,14874.116751,-78
1643460689007,14874.1167539,-75
1643460689007,14874.1167568,-56
1643460689007,14874.1167597,-28
1643460689007,14874.1167626,-56
1643460689007,14874.1167654,-94
1643460689007,14874.1167683,-70
1643460689007,14874.1167712,-59
1643460689007,14874.1167741,-85
1643460689007,14874.116777,-89
1643460689007,14874.1167799,-40
1643460689032,14874.1167828,4
1643460689032,14874.1167856,-28
1643460689032,14874.1167885,-63
1643460689032,14874.1167915,-26
1643460689032,14874.1167944,-11
1643460689032,14874.1167973,-44
1643460689032,14874.1168002,-35
1643460689032,14874.1168031,-21
1643460689032,14874.116806,-47
1643460689032,14874.116809,-44
1643460689054,14874.1168118,-9
1643460689054,14874.1168147,0
1643460689054,14874.1168176,-2
1643460689054,14874.1168205,-18
1643460689054,14874.1168234,-54
1643460689054,14874.1168264,-49
1643460689054,14874.1168292,0
1643460689054,14874.1168321,0
1643460689054,14874.1168349,-35
1643460689054,14874.1168379,-28
1643460689078,14874.1168408,4
1643460689078,14874.1168437,4
1643460689078,14874.1168465,0
1643460689078,14874.1168494,4
1643460689078,14874.1168523,-23
1643460689078,14874.1168552,-42
1643460689078,14874.1168581,-9
1643460689078,14874.1168611,7
1643460689078,14874.1168641,16
1643460689078,14874.1168671,49
1643460689100,14874.9213005,33
1643460689100,14874.9213112,-7
1643460689100,14874.9213149,14
1643460689100,14874.9213182,59
1643460689100,14874.9213251,49
1643460689100,14874.9213285,-7
1643460689100,14874.9213335,-23
