timestamp;foot;position
1643457865818;RightFoot;0.05710675
1643457888743;LeftFoot;0.1201445
1643457892863;LeftFoot;0.1201533
1643457897103;LeftFoot;0.09271866
1643457899649;LeftFoot;0.09526354
1643457911217;RightFoot;0.126772
1643457912706;LeftFoot;0.1807398
1643457914164;RightFoot;0.2486214
1643457917827;LeftFoot;0.3284321
1643457917959;LeftFoot;0.3317834
1643457921295;RightFoot;0.3736491
1643457921507;RightFoot;0.3841248
1643457922596;LeftFoot;0.4462386
1643457923873;RightFoot;0.4985477
1643457926525;LeftFoot;0.559776
1643457927550;LeftFoot;0.5581588
1643457928613;RightFoot;0.6099446
1643457930170;RightFoot;0.6215945
1643457931036;LeftFoot;0.6838946
1643457931357;RightFoot;0.6824223
1643457931469;LeftFoot;0.6824303
1643457932296;RightFoot;0.7439848
1643457933199;RightFoot;0.8175207
1643457933339;LeftFoot;0.818342
1643457933684;LeftFoot;0.817534
1643457934340;RightFoot;0.8863996
1643457934485;LeftFoot;0.8866435
1643457934805;RightFoot;0.8868159
1643457950370;LeftFoot;0.1167356
1643457953208;RightFoot;0.1627451
1643457953577;RightFoot;0.17154
1643457954623;LeftFoot;0.194041
1643457956433;RightFoot;0.245069
1643457958828;RightFoot;0.2582011
1643457958895;LeftFoot;0.2588877
1643457959234;RightFoot;0.2585632
1643457959596;LeftFoot;0.3199511
1643457960197;RightFoot;0.3207974
1643457960427;LeftFoot;0.3207122
1643457960696;RightFoot;0.3855827
1643457960927;RightFoot;0.384447
1643457961832;RightFoot;0.4414865
1643457961832;LeftFoot;0.4414865
1643457962028;LeftFoot;0.4397625
1643457962661;RightFoot;0.4400652
1643457962761;RightFoot;0.4396918
1643457963260;RightFoot;0.5053669
1643457964827;RightFoot;0.4991853
1643457966132;RightFoot;0.4993743
1643457967066;LeftFoot;0.5578964
1643457970148;RightFoot;0.600777
1643457973182;LeftFoot;0.6822016
1643457973314;LeftFoot;0.6848251
1643457975882;RightFoot;0.722591
1643457976714;RightFoot;0.7543557
1643457979375;LeftFoot;0.7943698
1643457980537;RightFoot;0.8497744
1643457981569;LeftFoot;0.945706
1643457982535;RightFoot;0.9634477
1643457988208;RightFoot;0.05048397
1643457992613;LeftFoot;0.1167822
1643457993679;RightFoot;0.1732625
1643457994704;LeftFoot;0.2363222
1643457995693;RightFoot;0.3189568
1643457999013;RightFoot;0.3850532
1643457999989;RightFoot;0.3809106
1643458002305;LeftFoot;0.4467548
1643458004284;RightFoot;0.4768395
1643458004382;RightFoot;0.4953533
1643458004648;RightFoot;0.4966936
1643458004781;RightFoot;0.4965273
1643458005694;LeftFoot;0.5709622
1643458007747;RightFoot;0.6273989
1643458008797;LeftFoot;0.6005204
1643458008933;LeftFoot;0.6004379
1643458010510;RightFoot;0.6291541
1643458010602;RightFoot;0.6291544
1643458013033;RightFoot;0.6464422
1643458013068;LeftFoot;0.6413158
1643458014967;LeftFoot;0.7147198
1643458014967;RightFoot;0.7147198
1643458015434;LeftFoot;0.7107446
1643458015602;LeftFoot;0.7107389
1643458017135;LeftFoot;0.8329651
1643458018100;LeftFoot;0.881254
1643458018243;LeftFoot;0.9018002
1643458018304;LeftFoot;0.8974224
1643458019592;LeftFoot;0.9714576
1643458019659;LeftFoot;0.9690523
1643458033001;LeftFoot;0.1078901
1643458033236;LeftFoot;0.1080071
1643458040436;RightFoot;0.1703925
1643458041347;LeftFoot;0.2276758
1643458042762;LeftFoot;0.2292354
1643458043026;RightFoot;0.2898758
1643458043126;RightFoot;0.2920372
1643458044371;LeftFoot;0.2613312
1643458046504;LeftFoot;0.3360956
1643458047265;LeftFoot;0.4023514
1643458047516;RightFoot;0.402094
1643458047692;LeftFoot;0.402464
1643458047990;RightFoot;0.4685265
1643458048925;LeftFoot;0.5384516
1643458049158;RightFoot;0.5379828
1643458049890;RightFoot;0.5864114
1643458050023;RightFoot;0.6115999
1643458051057;LeftFoot;0.668121
1643458052057;RightFoot;0.700258
1643458053190;LeftFoot;0.8064683
1643458054893;RightFoot;0.8725681
1643458055521;LeftFoot;0.939467
1643458058845;RightFoot;0.9619703
