timestamp;state
1643457764055;S0NothingYet
1643457764100;S0HasHitStart
1643457865243;S0HasLeftStart
1643457865819;S1HasHitBeam
1643457935773;S1HasHitEnd
1643457941966;S1HasLeftEnd
1643457950370;S2HasHitBeam
1643457982671;S2HasHitStart
1643457988125;S2HasLeftStart
1643457988209;S3HasHitBeam
1643458020269;S3HasHitEnd
1643458020467;S3HasLeftEnd
1643458033001;S4HasHitBeam
1643458056324;S4HasHitStart
