timestamp;duration;position;round
1643457911220;21186.1336;0.126772;0
1643457917828;2473.0328;0.3284321;0
1643457928614;3319.0551;0.6099446;0
1643457956434;2022.2457;0.245069;1
1643457967067;2908.7211;0.5578964;1
1643457979375;2128.142;0.7943698;1
1643457999014;2852.7308;0.3850532;2
1643458010510;2228.7418;0.6291541;2
1643458040437;6066.9508;0.1703925;3
