unixTime,lslTime,EDA
1643460688491,14874.0675266,6.35
1643460688491,14874.06753,6.35
1643460688491,14874.0675336,6.35
1643460688491,14874.067684,6.35
1643460688491,14874.2232935,6.37
1643460688491,14874.2234672,6.37
1643460688491,14874.2235322,6.4
1643460688491,14874.2235347,6.37
1643460688491,14874.2235369,6.37
1643460688491,14874.2235391,6.37
1643460688515,14874.2235412,6.37
1643460688515,14874.2235432,6.37
1643460688515,14874.2235452,6.37
1643460688515,14874.2235471,6.37
1643460688515,14874.2235491,6.37
1643460688515,14874.2235511,6.37
1643460688515,14874.223553,6.37
1643460688515,14874.2235549,6.37
1643460688515,14874.2235568,6.37
1643460688515,14874.3818776,6.37
1643460688537,14874.3819396,6.37
1643460688537,14874.381945,6.37
1643460688715,14874.3819475,6.4
1643460688715,14874.3819509,6.37
1643460688715,14874.3819531,6.4
1643460688715,14874.3819564,6.37
1643460688715,14874.3819586,6.4
1643460688715,14874.3819618,6.4
1643460688715,14874.3819639,6.4
1643460688715,14874.3819672,6.4
1643460688715,14874.3819712,6.4
1643460688715,14874.3819734,6.4
1643460688737,14874.3819767,6.4
1643460688737,14874.3819789,6.4
1643460688737,14874.4956311,6.4
1643460688737,14874.4960501,6.4
1643460688737,14874.4960558,6.4
1643460688737,14874.4960593,6.4
1643460688737,14874.4960626,6.4
1643460688737,14874.4960665,6.4
1643460688737,14874.4960702,6.4
1643460688737,14874.4960738,6.4
1643460688771,14874.4960775,6.42
1643460688771,14874.4963752,6.42
1643460688771,14874.4963793,6.42
1643460688771,14874.4963815,6.42
1643460688771,14874.4963836,6.42
1643460688771,14874.4963856,6.42
1643460688771,14874.4963876,6.42
1643460688771,14874.6683646,6.42
1643460688771,14874.6683979,6.42
1643460688771,14874.668403,6.42
1643460688795,14874.6684065,6.42
1643460688795,14874.6688217,6.42
1643460689007,14874.6688255,6.42
1643460689007,14874.6688292,6.42
1643460689007,14874.6689158,6.42
1643460689007,14874.6689191,6.42
1643460689007,14874.6689721,6.42
1643460689007,14874.6689764,6.42
1643460689007,14874.6689801,6.42
1643460689007,14874.6690786,6.42
1643460689007,14874.669083,6.42
1643460689007,14874.6690853,6.42
1643460689032,14874.8257154,6.42
1643460689032,14874.8258999,6.42
1643460689032,14874.8259052,6.42
1643460689032,14874.8259085,6.42
1643460689032,14874.8259123,6.42
1643460689032,14874.825915,6.42
1643460689032,14874.8260044,6.42
1643460689032,14874.8260083,6.42
1643460689032,14874.8260106,6.42
1643460689032,14874.8260126,6.42
1643460689055,14874.8260146,6.42
1643460689055,14874.8260165,6.42
1643460689055,14874.8260186,6.42
1643460689055,14874.8260205,6.42
1643460689055,14874.8260224,6.42
1643460689055,14874.9661921,6.42
1643460689055,14874.9663225,6.42
1643460689055,14874.9663281,6.42
1643460689055,14874.9663315,6.42
1643460689055,14874.9663355,6.42
1643460689078,14874.9663394,6.42
1643460689078,14874.9663417,6.42
1643460689343,14874.9663451,6.45
1643460689343,14874.9663474,6.42
1643460689343,14874.9663822,6.42
1643460689343,14874.9663862,6.42
1643460689343,14874.9663885,6.42
1643460689343,14874.9663907,6.42
1643460689343,14874.9663926,6.42
1643460689343,14874.9663946,6.42
1643460689343,14875.1230135,6.42
1643460689343,14875.1231725,6.42
1643460689375,14875.1232297,6.42
1643460689375,14875.1232354,6.42
1643460689375,14875.1232395,6.45
1643460689375,14875.1232436,6.45
1643460689375,14875.1232472,6.42
1643460689375,14875.1232509,6.42
1643460689375,14875.1232548,6.45
1643460689375,14875.1232585,6.42
1643460689375,14875.1232625,6.42
1643460689375,14875.1232661,6.42
1643460689409,14875.1232699,6.45
1643460689409,14875.1232887,6.42
1643460689409,14875.1233528,6.42
1643460689409,14875.2806959,6.42
1643460689409,14875.2809622,6.45
1643460689409,14875.2809675,6.42
1643460689409,14875.2809699,6.42
1643460689409,14875.2809723,6.42
1643460689409,14875.2809743,6.42
1643460689409,14875.2809764,6.42
1643460689443,14875.2809783,6.42
1643460689443,14875.2809803,6.42
1643460689609,14875.2809823,6.42
1643460689609,14875.2809842,6.42
1643460689609,14875.280986,6.42
1643460689609,14875.2809879,6.42
1643460689609,14875.2809898,6.42
1643460689609,14875.2809918,6.42
1643460689609,14875.4060467,6.42
1643460689609,14875.4060545,6.42
1643460689609,14875.4061093,6.42
1643460689609,14875.406254,6.42
1643460689642,14875.4062579,6.42
1643460689642,14875.4062602,6.42
1643460689642,14875.4062622,6.42
1643460689642,14875.4062641,6.42
1643460689642,14875.406266,6.42
1643460689642,14875.4062679,6.42
1643460689642,14875.4062699,6.42
1643460689642,14875.4062717,6.42
1643460689642,14875.4062736,6.42
1643460689642,14875.4062754,6.42
1643460689676,14875.4062773,6.42
1643460689676,14875.559869,6.42
1643460689676,14875.5600348,6.42
1643460689676,14875.5600396,6.42
1643460689676,14875.560043,6.42
1643460689676,14875.5601188,6.42
1643460689676,14875.5601209,6.42
1643460689676,14875.5601228,6.42
1643460689676,14875.5601249,6.42
1643460689676,14875.5601293,6.42
1643460689709,14875.5601312,6.42
1643460689709,14875.5601331,6.42
1643460689922,14875.560135,6.42
1643460689922,14875.5601369,6.42
1643460689922,14875.5601386,6.42
1643460689922,14875.5601405,6.42
1643460689922,14875.7001411,6.42
1643460689922,14875.7002959,6.42
1643460689922,14875.7003005,6.4
1643460689922,14875.7003037,6.42
1643460689922,14875.7004162,6.4
1643460689922,14875.7004218,6.4
1643460689947,14875.7004255,6.4
1643460689947,14875.7004963,6.4
1643460689947,14875.7004989,6.4
1643460689947,14875.7005007,6.4
1643460689947,14875.7005025,6.4
1643460689947,14875.7005044,6.37
1643460689947,14875.7005063,6.4
1643460689947,14875.7005082,6.37
1643460689947,14875.70051,6.37
1643460689947,14875.8878665,6.37
1643460689970,14875.8878751,6.37
1643460689970,14875.8878784,6.35
1643460689970,14875.8878833,6.35
1643460689970,14875.8880224,6.35
1643460689970,14875.8880287,6.35
1643460689970,14875.888033,6.35
1643460689970,14875.8880367,6.35
1643460689970,14875.8880402,6.35
1643460689970,14875.8881028,6.35
1643460689970,14875.88813,6.35
1643460689993,14875.8881339,6.32
1643460689993,14875.8881374,6.32
1643460690211,14875.8882889,6.32
1643460690211,14875.8883009,6.32
1643460690211,14876.036033,6.32
1643460690211,14876.0360518,6.32
