unixTime,lslTime,ECG
1643461104688,15290.0222233,-35
1643461104688,15290.0222262,-37
1643461104688,15290.0222291,-42
1643461104688,15290.0222319,-28
1643461104688,15290.0222348,-28
1643461104688,15290.0222377,-23
1643461104688,15290.0222411,-14
1643461104688,15290.0222448,-21
1643461104688,15290.0222476,-28
1643461104688,15290.0222505,-16
1643461104722,15290.0222541,-7
1643461104722,15290.0222569,0
1643461104722,15290.0222598,14
1643461104722,15290.0222627,18
1643461104722,15290.0222655,16
1643461104722,15290.0222683,35
1643461104722,15290.0222711,56
1643461104722,15290.022274,56
1643461104722,15290.0222773,61
1643461104722,15290.0222802,85
1643461104748,15290.0222836,108
1643461104748,15290.0222868,118
1643461104748,15290.0222896,120
1643461104748,15290.0222931,127
1643461104748,15290.0222959,134
1643461104748,15290.0222988,137
1643461104748,15290.0223016,139
1643461104748,15290.0223044,134
1643461104748,15290.0223073,122
1643461104748,15290.0223101,104
1643461104775,15290.022313,70
1643461104775,15290.0223158,40
1643461104775,15290.0223186,14
1643461104775,15290.0223215,-18
1643461104775,15290.0223244,-33
1643461104775,15290.0223273,-28
1643461104775,15290.0223301,-30
1643461104775,15290.0223329,-42
1643461104775,15290.0223357,-42
1643461104775,15290.0223385,-26
1643461104797,15290.0223569,-21
1643461104797,15290.0223663,-18
1643461104797,15290.0223702,-11
1643461104797,15290.0223734,-7
1643461104797,15290.0223765,-4
1643461104797,15290.0223794,0
1643461104797,15290.0223823,0
1643461104797,15290.0223993,-7
1643461104797,15290.0224167,-2
1643461104797,15290.0224207,7
1643461104823,15290.0224236,-2
1643461104823,15290.0224264,-16
1643461104823,15290.0224292,-9
1643461104823,15290.022432,0
1643461104823,15290.0224348,-9
1643461104823,15290.0224377,-16
1643461104823,15290.0224405,-11
1643461104823,15290.0224433,-7
1643461104823,15290.0224462,-4
1643461104823,15290.0224491,-9
1643461104859,15290.0224519,-21
1643461104859,15290.0224548,-11
1643461104859,15290.62176,9
1643461104859,15290.6217741,14
1643461104859,15290.6217785,14
1643461104859,15290.6217834,9
1643461104859,15290.6217882,-21
1643461104859,15290.6217934,-47
1643461104859,15290.6217964,-37
1643461104859,15290.6218017,-35
1643461104894,15290.6218046,-44
1643461104894,15290.6218075,-37
1643461104894,15290.6218104,-30
1643461104894,15290.6218134,-33
1643461105553,15290.6218163,-30
1643461105553,15290.6218192,-52
1643461105553,15290.621822,-92
1643461105553,15290.6218247,-40
1643461105553,15290.6218275,203
1643461105553,15290.6218304,498
1643461105553,15290.6218333,569
1643461105553,15290.6218361,283
1643461105553,15290.6218389,-92
1643461105553,15290.6218417,-132
1643461105585,15290.6218446,-9
1643461105585,15290.6218473,-33
1643461105585,15290.6218501,-66
1643461105585,15290.6218533,-30
1643461105585,15290.6218561,-28
1643461105585,15290.6218589,-40
1643461105585,15290.6218619,-23
1643461105585,15290.621865,-11
1643461105585,15290.621869,-18
1643461105585,15290.6218743,-18
1643461105619,15290.6218772,-7
1643461105619,15290.6218802,-4
1643461105619,15290.6218833,0
1643461105619,15290.6218876,11
1643461105619,15290.6218908,21
1643461105619,15290.6218949,21
1643461105619,15290.6218979,26
1643461105619,15290.6219015,42
1643461105619,15290.6219056,47
1643461105619,15290.6219086,49
1643461105642,15290.6219116,63
