timestamp;foot;position
1643281076422;LeftFoot;0.06734785
1643281077347;LeftFoot;0.1532211
1643281077446;RightFoot;0.152226
1643281077821;RightFoot;0.1524348
1643281077971;LeftFoot;0.180625
1643281078122;RightFoot;0.2223387
1643281078197;LeftFoot;0.2184847
1643281078472;LeftFoot;0.2210947
1643281079371;LeftFoot;0.3312998
1643281079446;LeftFoot;0.368758
1643281079496;RightFoot;0.3893163
1643281079696;LeftFoot;0.4024482
1643281079771;LeftFoot;0.4016764
1643281080323;RightFoot;0.507678
1643281080372;RightFoot;0.5063824
1643281080696;LeftFoot;0.526413
1643281080921;LeftFoot;0.5885411
1643281081572;RightFoot;0.7027115
1643281081921;LeftFoot;0.7566435
1643281082071;LeftFoot;0.7841918
1643281082696;RightFoot;0.9074501
1643281083021;LeftFoot;0.9474694
1643281083196;LeftFoot;0.9758713
1643281087145;RightFoot;0.03312635
1643281089494;RightFoot;0.02218765
1643281089645;LeftFoot;0.07129806
1643281089745;RightFoot;0.09808451
1643281089869;RightFoot;0.1020727
1643281089894;LeftFoot;0.1044413
1643281090445;RightFoot;0.167464
1643281090694;RightFoot;0.2040398
1643281091168;LeftFoot;0.2530187
1643281091369;LeftFoot;0.2809129
1643281091793;RightFoot;0.3253488
1643281092069;RightFoot;0.3868708
1643281092143;RightFoot;0.3858032
1643281092244;RightFoot;0.3880176
1643281092469;LeftFoot;0.4190287
1643281092669;LeftFoot;0.4695278
1643281093068;RightFoot;0.5380114
1643281093293;RightFoot;0.595059
1643281093642;LeftFoot;0.6181407
1643281093893;LeftFoot;0.6727469
1643281094167;LeftFoot;0.6837614
1643281094318;RightFoot;0.7734122
1643281094419;RightFoot;0.7937416
1643281094694;RightFoot;0.7868667
1643281094818;LeftFoot;0.8406628
1643281095018;LeftFoot;0.8787836
1643281095319;LeftFoot;0.9043818
1643281095419;RightFoot;0.963412
1643281100917;RightFoot;0.09200747
1643281101042;LeftFoot;0.09883372
1643281101117;LeftFoot;0.09756863
1643281101217;LeftFoot;0.09706223
1643281101343;LeftFoot;0.09704505
1643281101617;RightFoot;0.1588094
1643281101817;RightFoot;0.1888173
1643281101892;LeftFoot;0.1884064
1643281102342;LeftFoot;0.2296852
1643281102593;LeftFoot;0.2624593
1643281103042;RightFoot;0.3182023
1643281103268;RightFoot;0.3615911
1643281103850;LeftFoot;0.404261
1643281103969;LeftFoot;0.4239302
1643281104618;RightFoot;0.4926601
1643281104792;RightFoot;0.5144218
1643281105318;LeftFoot;0.5536134
1643281105475;LeftFoot;0.5868419
1643281106142;RightFoot;0.659187
1643281106317;RightFoot;0.6800348
1643281106816;LeftFoot;0.7024235
1643281107542;RightFoot;0.8306293
1643281107717;RightFoot;0.8648147
1643281108167;LeftFoot;0.9022766
1643281108342;LeftFoot;0.9533615
1643281112295;RightFoot;-0.02677655
1643281112340;RightFoot;-0.02669954
1643281112566;RightFoot;-0.02673841
1643281112691;RightFoot;-0.02672267
1643281113566;RightFoot;-0.023067
1643281114790;RightFoot;0.0404191
1643281114891;LeftFoot;0.07278067
1643281115116;LeftFoot;0.09356052
1643281115841;RightFoot;0.1601934
1643281116590;LeftFoot;0.2161309
1643281116765;LeftFoot;0.2508424
1643281117315;RightFoot;0.2943022
1643281117366;RightFoot;0.3156369
1643281118041;LeftFoot;0.3741648
1643281118790;RightFoot;0.4736739
1643281119066;RightFoot;0.5105017
1643281119490;LeftFoot;0.5795437
1643281119566;LeftFoot;0.5770414
1643281120190;RightFoot;0.7050167
1643281120240;RightFoot;0.7037688
1643281120590;LeftFoot;0.7466921
1643281120815;LeftFoot;0.7900293
1643281121238;RightFoot;0.8613867
1643281121538;RightFoot;0.9126749
