timestamp;foot;position
1643280654192;LeftFoot;0.06386505
1643280654341;LeftFoot;0.06727441
1643280654441;LeftFoot;0.06688149
1643280654489;LeftFoot;0.06672827
1643280654840;RightFoot;0.06688453
1643280655040;LeftFoot;0.06699344
1643280655367;LeftFoot;0.06747225
1643280655561;RightFoot;0.06736471
1643280656560;LeftFoot;0.06707683
1643280657067;LeftFoot;0.0667989
1643280658258;LeftFoot;0.06576715
1643280658770;LeftFoot;0.06619362
1643280659086;LeftFoot;0.06606051
1643280661390;LeftFoot;0.0664729
1643280663226;LeftFoot;0.04836218
1643280663488;LeftFoot;0.04821995
1643280664436;LeftFoot;0.04830521
1643280665255;LeftFoot;0.04854451
1643280666347;LeftFoot;0.04994879
1643280666800;LeftFoot;0.05368419
1643280667664;LeftFoot;0.06421631
1643280667869;RightFoot;0.06434745
1643280668577;RightFoot;0.06434988
1643280668735;LeftFoot;0.06416902
1643280668934;LeftFoot;0.1283549
1643280669055;RightFoot;0.1375273
1643280669354;LeftFoot;0.1357804
1643280669667;RightFoot;0.13599
1643280669927;RightFoot;0.1360122
1643280670009;RightFoot;0.1359326
1643280670047;LeftFoot;0.1358946
1643280670194;LeftFoot;0.1358435
1643280670376;LeftFoot;0.1357351
1643280670411;RightFoot;0.1355346
1643280670898;RightFoot;0.1356165
1643280671162;RightFoot;0.136939
1643280675999;RightFoot;0.1558897
1643280676240;RightFoot;0.1557905
1643280676604;LeftFoot;0.1962651
1643280676796;LeftFoot;0.2073337
1643280676862;LeftFoot;0.2069406
1643280676862;RightFoot;0.2069406
1643280679243;RightFoot;0.2785687
1643280679673;RightFoot;0.2778629
1643280680022;LeftFoot;0.3238493
1643280680239;LeftFoot;0.3224282
1643280680960;LeftFoot;0.3226416
1643280681478;LeftFoot;0.3225848
1643280682903;LeftFoot;0.3222721
1643280682932;RightFoot;0.3223434
1643280683595;RightFoot;0.401854
1643280683694;LeftFoot;0.3988147
1643280683695;RightFoot;0.3988147
1643280683914;RightFoot;0.3989831
1643280684371;LeftFoot;0.4498012
1643280684651;RightFoot;0.4467663
1643280685047;RightFoot;0.446672
1643280685661;RightFoot;0.4462985
1643280687594;RightFoot;0.4952816
1643280688957;LeftFoot;0.5240875
1643280689690;LeftFoot;0.5775401
1643280691838;RightFoot;0.6647154
1643280691999;RightFoot;0.6603203
1643280692129;RightFoot;0.66042
1643280692538;LeftFoot;0.6793846
1643280693381;RightFoot;0.7057604
1643280693563;RightFoot;0.7203249
1643280694684;RightFoot;0.785004
1643280696156;RightFoot;0.7836026
1643280696587;LeftFoot;0.8169298
1643280696832;LeftFoot;0.8599839
1643280698766;RightFoot;0.9518093
1643280698815;RightFoot;0.9551378
1643280699015;RightFoot;0.9530808
1643280699241;LeftFoot;0.9732767
1643280699444;RightFoot;0.04715669
1643280699494;LeftFoot;0.04691482
1643280699547;LeftFoot;0.04615426
1643280699567;RightFoot;0.04590887
1643280699968;LeftFoot;-0.02021348
1643280702634;RightFoot;0.02439541
1643280702905;RightFoot;0.02409118
1643280703444;RightFoot;0.02536362
1643280704187;RightFoot;0.02512854
1643280704292;RightFoot;0.02517527
1643280704435;RightFoot;0.02515662
1643280705253;RightFoot;0.02516854
1643280706621;RightFoot;0.02568489
1643280707221;RightFoot;0.02527004
1643280710347;LeftFoot;0.06174189
1643280713484;LeftFoot;0.07413167
1643280713885;RightFoot;0.1389703
1643280718242;LeftFoot;0.1983128
1643280720994;LeftFoot;0.2043064
1643280720994;RightFoot;0.2043064
1643280721994;RightFoot;0.2042917
1643280722189;RightFoot;0.2418938
1643280722397;RightFoot;0.2892206
1643280722486;RightFoot;0.2889847
1643280723605;LeftFoot;0.3350022
1643280726261;RightFoot;0.414113
1643280728380;LeftFoot;0.4240389
1643280728783;LeftFoot;0.4345785
1643280728850;LeftFoot;0.4441199
1643280731524;RightFoot;0.4781486
1643280731592;LeftFoot;0.478186
1643280731713;RightFoot;0.5204695
1643280732716;LeftFoot;0.6043462
1643280734381;RightFoot;0.6603696
1643280734602;RightFoot;0.6971437
1643280734884;RightFoot;0.6945394
1643280735893;LeftFoot;0.7389185
1643280736334;LeftFoot;0.7707107
1643280737298;LeftFoot;0.770855
1643280737526;RightFoot;0.8140759
1643280737698;RightFoot;0.8553699
1643280737807;RightFoot;0.8525634
1643280737890;RightFoot;0.8522389
1643280737945;RightFoot;0.8519516
1643280738876;LeftFoot;0.892373
1643280739052;LeftFoot;0.9035479
1643280739279;RightFoot;0.9051019
1643280744759;LeftFoot;0.08425002
1643280749897;RightFoot;0.08771427
1643280751679;RightFoot;0.02749625
1643280752087;RightFoot;0.02537362
1643280761111;RightFoot;0.08590113
1643280761186;LeftFoot;0.08425272
1643280761273;LeftFoot;0.08295097
1643280761386;RightFoot;0.08366604
1643280762084;LeftFoot;0.0841288
1643280762354;RightFoot;0.1557997
1643280762482;RightFoot;0.1540782
1643280763000;RightFoot;0.1530448
1643280763098;RightFoot;0.153537
1643280763455;RightFoot;0.1534531
1643280763907;LeftFoot;0.1901664
1643280764121;RightFoot;0.2194582
1643280764275;RightFoot;0.2172405
1643280765593;LeftFoot;0.2284881
1643280765820;RightFoot;0.3020124
1643280765928;RightFoot;0.30938
1643280766507;RightFoot;0.3068526
1643280766772;LeftFoot;0.3231085
1643280767402;RightFoot;0.3938355
1643280767445;LeftFoot;0.393661
1643280767539;LeftFoot;0.3935713
1643280768656;LeftFoot;0.393659
1643280769083;RightFoot;0.4717111
1643280769250;RightFoot;0.4701125
1643280770257;LeftFoot;0.5166444
1643280774736;RightFoot;0.5707979
1643280774798;RightFoot;0.5917364
1643280774961;RightFoot;0.6017796
1643280775063;RightFoot;0.5994689
1643280775401;RightFoot;0.5992148
1643280776376;RightFoot;0.5991307
1643280777012;RightFoot;0.599391
1643280777071;LeftFoot;0.6050513
1643280777342;LeftFoot;0.6709441
1643280779360;RightFoot;0.759427
1643280779421;RightFoot;0.7591107
1643280779668;RightFoot;0.7599905
1643280779979;LeftFoot;0.7601487
1643280780295;LeftFoot;0.81508
1643280781615;RightFoot;0.8971602
1643280782870;RightFoot;0.8949888
1643280783045;RightFoot;0.8943334
1643280783368;LeftFoot;0.9197097
1643280783418;LeftFoot;0.9453019
1643280787194;RightFoot;-0.01222789
1643280787250;RightFoot;-0.01229322
1643280790818;RightFoot;0.05348289
1643280790879;LeftFoot;0.07496428
1643280791112;LeftFoot;0.09891474
1643280791152;RightFoot;0.09751141
1643280792187;RightFoot;0.1620633
1643280792419;RightFoot;0.1603135
1643280792686;RightFoot;0.1596937
1643280793614;LeftFoot;0.1888745
1643280795718;RightFoot;0.247854
1643280795887;RightFoot;0.3032268
1643280799850;LeftFoot;0.3442995
1643280804066;RightFoot;0.4234482
1643280804214;RightFoot;0.4235901
1643280804281;RightFoot;0.4234118
1643280805204;RightFoot;0.4237104
1643280805270;RightFoot;0.4238061
1643280806839;LeftFoot;0.4750351
1643280809238;RightFoot;0.5140219
1643280810259;LeftFoot;0.6003706
1643280811780;RightFoot;0.6707388
1643280811978;RightFoot;0.6963308
1643280812072;RightFoot;0.6935626
1643280812430;RightFoot;0.6930398
1643280812813;RightFoot;0.693124
1643280813293;RightFoot;0.7131104
1643280813322;LeftFoot;0.7293032
1643280813639;RightFoot;0.7581456
1643280814246;RightFoot;0.7581401
1643280814769;RightFoot;0.8350829
1643280815148;RightFoot;0.8342998
1643280815663;LeftFoot;0.8832698
1643280815914;RightFoot;0.8825904
1643280816113;RightFoot;0.8824262
1643280816388;RightFoot;0.8823382
1643280817338;RightFoot;0.9596706
1643280817763;RightFoot;0.9599904
1643280818335;RightFoot;0.9946238
1643280818838;RightFoot;0.9954492
