timestamp;duration;position;round
1643280710347;265.0013;0.06174189;1
1643280738876;531.5101;0.892373;1
1643280770257;592.0383;0.5166444;2
1643280799850;497.0204;0.3442995;3
1643280806840;981.021;0.4750351;3
