unixTime,lslTime,ECG
1643560763172,10336.6261343,71
1643560763172,10336.6261375,75
1643560763172,10336.6261423,85
1643560763172,10336.6261452,89
1643560763172,10336.6261482,92
1643560763172,10336.626153,89
1643560763172,10336.626156,82
1643560763172,10336.626159,63
1643560763172,10336.6261638,49
1643560763172,10336.6261667,28
1643560763192,10336.6261697,0
1643560763192,10336.6261726,-18
1643560763192,10336.6261755,-23
1643560763192,10336.6261783,-30
1643560763192,10336.6261811,-40
1643560763192,10336.6262333,-47
1643560763192,10336.6262477,-52
1643560763192,10336.6262551,-44
1643560763192,10336.6262588,-35
1643560763192,10336.6262636,-35
1643560763220,10336.6262668,-35
1643560763220,10336.6262715,-35
1643560763220,10336.6262757,-35
1643560763220,10336.6262787,-33
1643560763220,10336.6262829,-33
1643560763220,10336.6262876,-33
1643560763220,10336.6262924,-28
1643560763220,10336.6262955,-28
1643560763220,10336.6262995,-26
1643560763220,10336.6263041,-18
1643560763246,10336.6263094,-18
1643560763246,10336.6263134,-21
1643560763246,10336.6263182,-18
1643560763246,10336.6263229,-18
1643560763246,10337.1251604,-18
1643560763246,10337.1251731,-14
1643560763246,10337.125177,-11
1643560763246,10337.1251827,-16
1643560763246,10337.1251868,-14
1643560763246,10337.1251915,-9
1643560763265,10337.1251945,-16
1643560763265,10337.1251987,-18
1643560763265,10337.1252017,-11
1643560763265,10337.1252064,-9
1643560763637,10337.1252102,-11
1643560763637,10337.1252132,-9
1643560763637,10337.1252161,-11
1643560763637,10337.1252189,-9
1643560763637,10337.1252218,-4
1643560763637,10337.1252247,-11
1643560763637,10337.1252276,-21
1643560763637,10337.1252305,-40
1643560763637,10337.1252334,-71
1643560763637,10337.1252363,-80
1643560763659,10337.1252392,-40
1643560763659,10337.1252422,18
1643560763659,10337.1252451,54
1643560763659,10337.125248,44
1643560763659,10337.1252509,23
1643560763659,10337.1252845,35
1643560763659,10337.125292,37
1643560763659,10337.1252955,7
1643560763659,10337.1252986,-14
1643560763659,10337.1253015,-16
1643560763681,10337.1253044,-26
1643560763681,10337.1253072,-33
1643560763681,10337.12531,-26
1643560763681,10337.1253129,-21
1643560763681,10337.1253156,-18
1643560763681,10337.1253184,-47
1643560763681,10337.1253212,-89
1643560763681,10337.125324,44
1643560763681,10337.1253269,471
1643560763681,10337.1253298,892
1643560763704,10337.1253326,795
1643560763704,10337.1253355,269
1643560763704,10337.1253384,35
1643560763704,10337.1253424,134
1643560763704,10337.1253457,71
1643560763704,10337.1253519,-78
1643560763704,10337.125355,-99
1643560763704,10337.1253599,-99
1643560763704,10337.125363,-125
1643560763704,10337.1253678,-125
1643560763726,10337.1253708,-106
1643560763726,10337.1253756,-101
1643560763726,10337.1253788,-92
1643560763726,10337.1253837,-80
1643560763726,10337.1253867,-78
1643560763726,10337.1253914,-73
1643560763726,10337.1253945,-61
1643560763726,10337.1253992,-49
1643560763726,10337.1254023,-37
1643560763726,10337.1254071,-26
1643560763749,10337.1254102,-23
1643560763749,10337.125415,-18
1643560763749,10337.125418,-2
1643560763749,10337.1254229,9
1643560763749,10337.125426,16
1643560763749,10337.1254307,30
1643560763749,10337.1254339,44
1643560763749,10337.1254387,56
