timestamp;duration;position;round
1643560317946;14614.7684;0.03752873;2
1643560331951;686.0928;0.08806097;2
1643560344562;891.0958;0.1929353;2
1643560351486;1108.6347;0.1738903;2
1643560361873;661.1725;0.277787;2
1643560368796;760.657;0.4459141;2
1643560371873;1490.0839;0.5160144;2
1643560381335;947.0352;0.6935549;2
1643560402561;3173.8097;0.2014384;3
1643560413828;288.9989;0.5325783;3
1643560415574;1745.2367;0.5936237;3
