timestamp;duration;position;round
1643558370159;394.5492;0.2415064;0
1643558375096;2373.6718;0.2579476;0
1643558377451;503.0386;0.3162802;0
1643558401214;978.0248;0.6720493;0
1643558432486;3193.2073;0.1324214;1
1643558439353;365.045;0.2926204;1
1643558443131;2950.0421;0.4386429;1
1643558447381;698.0001;0.5397072;1
1643558496952;904.2205;0.8658795;2
1643558501697;820.0728;0.001438856;2
1643558532699;2572.7067;0.405964;3
1643558534414;1078.1085;0.4178997;3
