timestamp;foot;position
1643479722106;LeftFoot;0.02802711
1643479722357;RightFoot;0.09223706
1643479722491;LeftFoot;0.08830374
1643479723591;LeftFoot;0.1471381
1643479723657;LeftFoot;0.1499565
1643479723755;LeftFoot;0.1512144
1643479724712;RightFoot;0.2223732
1643479724869;RightFoot;0.2183075
1643479725471;LeftFoot;0.2341537
1643479725673;LeftFoot;0.2817924
1643479726822;RightFoot;0.356196
1643479726923;RightFoot;0.3548385
1643479727702;LeftFoot;0.4206175
1643479728396;RightFoot;0.4231368
1643479728571;RightFoot;0.4879448
1643479729357;LeftFoot;0.5092509
1643479729582;LeftFoot;0.5562917
1643479730113;RightFoot;0.5563512
1643479730269;RightFoot;0.6108836
1643479730429;RightFoot;0.6305593
1643479731379;LeftFoot;0.6936635
1643479731512;LeftFoot;0.6884163
1643479731812;LeftFoot;0.6883703
1643479732301;RightFoot;0.7749358
1643479733256;LeftFoot;0.8372735
1643479733769;RightFoot;0.853186
1643479733858;RightFoot;0.8916583
1643479734389;RightFoot;0.9344174
1643479736255;LeftFoot;-0.03225076
1643479736812;LeftFoot;-0.01064551
1643479741744;LeftFoot;0.05061555
1643479742033;RightFoot;0.1159168
1643479742168;RightFoot;0.1102829
1643479742523;LeftFoot;0.1098726
1643479742655;RightFoot;0.1100497
1643479743367;LeftFoot;0.1762181
1643479743545;RightFoot;0.1759344
1643479743568;LeftFoot;0.1759515
1643479743811;LeftFoot;0.1760002
1643479743877;LeftFoot;0.1759641
1643479744412;RightFoot;0.2564273
1643479744878;RightFoot;0.2560073
1643479745644;RightFoot;0.3281246
1643479745644;LeftFoot;0.3281246
1643479745755;LeftFoot;0.3258113
1643479746137;LeftFoot;0.3253945
1643479746867;RightFoot;0.3761263
1643479747045;RightFoot;0.3759688
1643479747088;RightFoot;0.3760355
1643479747244;LeftFoot;0.3758585
1643479747711;LeftFoot;0.3761585
1643479747946;RightFoot;0.3761399
1643479748501;LeftFoot;0.3762894
1643479748758;LeftFoot;0.3764079
1643479749233;RightFoot;0.3766331
1643479749344;RightFoot;0.377035
1643479749945;RightFoot;0.3772832
1643479750323;RightFoot;0.377421
1643479750722;RightFoot;0.3774359
1643479751501;LeftFoot;0.4409621
1643479752878;RightFoot;0.5188072
1643479753646;LeftFoot;0.566309
1643479753744;LeftFoot;0.5866563
1643479754600;RightFoot;0.6663992
1643479755622;LeftFoot;0.7409787
1643479756488;RightFoot;0.8240981
1643479756959;LeftFoot;0.8248322
1643479757089;LeftFoot;0.8757188
1643479757332;LeftFoot;0.9022253
1643479757991;RightFoot;0.9025193
1643479804512;LeftFoot;0.02920046
1643479804866;LeftFoot;0.02925341
