unixTime,lslTime,ECG
1643375202464,11552.2737012,206
1643375202464,11552.2737041,248
1643375202464,11552.2737072,288
1643375202464,11552.2737103,307
1643375202464,11552.2737139,329
1643375202464,11552.2737183,362
1643375202464,11552.2737214,383
1643375202464,11552.2737242,383
1643375202464,11552.2737272,364
1643375202464,11552.2737311,310
1643375202491,11552.2737353,222
1643375202491,11552.2737383,127
1643375202491,11552.2737414,37
1643375202491,11552.2737455,-44
1643375202964,11552.2737485,-108
1643375202964,11552.2737515,-146
1643375202964,11552.2737543,-168
1643375202964,11552.2737571,-184
1643375202964,11552.2737599,-198
1643375202964,11552.2737627,-198
1643375202964,11552.2737655,-187
1643375202964,11552.2737684,-172
1643375202964,11552.2737712,-165
1643375202964,11552.273774,-158
1643375202987,11552.2737769,-144
1643375202987,11552.2737797,-127
1643375202987,11552.2737826,-111
1643375202987,11552.2737854,-99
1643375202987,11552.2737882,-92
1643375202987,11552.273791,-87
1643375202987,11552.273794,-82
1643375202987,11552.2737971,-71
1643375202987,11552.2738001,-66
1643375202987,11552.2738054,-68
1643375203013,11552.2738083,-68
1643375203013,11552.2738113,-63
1643375203013,11552.2738143,-61
1643375203013,11552.2738183,-61
1643375203013,11552.2738213,-59
1643375203013,11552.2738243,-66
1643375203013,11552.2738282,-71
1643375203013,11552.2738312,-68
1643375203013,11552.2738374,-71
1643375203013,11552.2738425,-68
1643375203037,11552.2738456,-59
1643375203037,11552.27385,-52
1643375203037,11552.2738529,-49
1643375203037,11552.2738568,-47
1643375203037,11552.2738598,-47
1643375203037,11552.2738651,-52
1643375203037,11552.2738682,-52
1643375203037,11552.2738712,-40
1643375203037,11552.2738741,-30
1643375203037,11552.2738769,-35
1643375203062,11552.2738798,-44
1643375203062,11552.2738826,-47
1643375203062,11552.2738854,-49
1643375203062,11552.2738882,-54
1643375203062,11552.273891,-42
1643375203062,11552.2738938,-11
1643375203062,11552.2738966,11
1643375203062,11552.2738995,4
1643375203062,11552.2739024,0
1643375203062,11552.2739057,16
1643375203088,11552.2739086,7
1643375203088,11552.2739114,-16
1643375203088,11552.2739143,-11
1643375203088,11552.2739171,-2
1643375203088,11552.27392,-7
1643375203088,11552.9237822,-14
1643375203088,11552.9237944,-9
1643375203088,11552.9237992,-9
1643375203088,11552.923804,-14
1643375203088,11552.9238086,-21
1643375203112,11552.9238136,-35
1643375203112,11552.9238164,-56
1643375203112,11552.9238194,-54
1643375203112,11552.9238224,-37
1643375203112,11552.9238252,-42
1643375203112,11552.9238281,-66
1643375203112,11552.923831,-132
1643375203112,11552.9238338,-220
1643375203112,11552.9238369,-37
1643375203112,11552.9238399,693
1643375203138,11552.9238427,1603
1643375203138,11552.9238456,1624
1643375203138,11552.9238484,428
1643375203138,11552.9238512,-606
1643375203462,11552.9238541,-516
1643375203462,11552.9238569,-132
1643375203462,11552.9238596,-108
1643375203462,11552.9238623,-116
1643375203462,11552.9238652,-54
1643375203462,11552.9238678,-63
1643375203462,11552.9238705,-73
1643375203462,11552.923888,-40
1643375203462,11552.9238911,-30
1643375203462,11552.9238939,-30
1643375203487,11552.9238966,-18
1643375203487,11552.9238994,-9
1643375203487,11552.9239021,-2
1643375203487,11552.9239049,14
1643375203487,11552.9239076,26
1643375203487,11552.9239103,37
1643375203487,11552.923913,52
1643375203487,11552.9239163,66
1643375203487,11552.9239191,82
1643375203487,11552.9239218,106
1643375203512,11552.9239245,130
1643375203512,11552.9239272,158
1643375203512,11552.9239299,191
1643375203512,11552.923933,222
1643375203512,11552.9239357,258
1643375203512,11552.9241824,298
1643375203512,11552.9241954,336
1643375203512,11552.9241996,376
1643375203512,11552.9242027,409
1643375203512,11552.9242056,423
1643375203537,11552.9242083,414
1643375203537,11552.9242111,374
1643375203537,11552.9242144,310
1643375203537,11552.9242171,222
1643375203537,11552.9242199,120
1643375203537,11552.9242227,33
1643375203537,11552.9242256,-40
1643375203537,11552.9242283,-99
1643375203537,11552.924231,-142
1643375203537,11552.9242337,-168
1643375203562,11552.9242365,-179
1643375203562,11552.9242392,-184
1643375203562,11552.9242419,-189
1643375203562,11552.9242447,-184
1643375203562,11552.9242474,-172
1643375203562,11552.9242502,-163
1643375203562,11552.9242529,-151
