unixTime,lslTime,ECG
1643373647654,9997.0640222,-49
1643373647654,9997.0640252,-52
1643373647654,9997.0640281,-52
1643373647654,9997.0640309,-52
1643373647654,9997.0640338,-44
1643373647654,9997.0640368,-42
1643373647654,9997.0640396,-42
1643373647654,9997.0640426,-42
1643373647654,9997.0640455,-42
1643373647654,9997.0640483,-37
1643373647680,9997.0640511,-33
1643373647680,9997.064054,-30
1643373647680,9997.0640569,-28
1643373647680,9997.0640597,-23
1643373647680,9997.0640626,-18
1643373647680,9997.0640655,-18
1643373647680,9997.0640683,-23
1643373647680,9997.0640712,-18
1643373647680,9997.0640743,-11
1643373647680,9997.0640773,-9
1643373647705,9997.0640824,-7
1643373647705,9997.0640855,-2
1643373647705,9997.0640906,0
1643373647705,9997.0640937,-2
1643373647705,9997.0640986,-2
1643373647705,9997.0641018,0
1643373647705,9997.0641065,2
1643373647705,9997.0641099,4
1643373647705,9997.0641146,-2
1643373647705,9997.0641177,0
1643373647728,9997.0641228,11
1643373647728,9997.0641259,14
1643373647728,9997.0641312,11
1643373647728,9997.0641342,18
1643373647728,9997.0641392,23
1643373647728,9997.0641423,16
1643373647728,9997.0641471,4
1643373647728,9997.0641502,2
1643373647728,9997.0641549,0
1643373647728,9997.0641581,-4
1643373647755,9997.0641629,0
1643373647755,9997.064166,16
1643373647755,9997.0641707,33
1643373647755,9997.0641738,33
1643373647755,9997.0641785,35
1643373647755,9997.0641817,49
1643373647755,9997.0641847,49
1643373647755,9997.0641878,23
1643373647755,9997.0641927,9
1643373647755,9997.0641958,14
1643373647779,9997.0642006,21
1643373647779,9997.0642037,21
1643373647779,9997.0642084,18
1643373647779,9997.6129651,18
1643373647779,9997.6129773,21
1643373647779,9997.6129842,16
1643373647779,9997.6129892,9
1643373647779,9997.6129922,11
1643373647779,9997.6130174,11
1643373647779,9997.6130204,9
1643373647804,9997.6130395,-4
1643373647804,9997.6130484,-92
1643373647804,9997.6130517,-215
1643373647804,9997.6130545,-101
1643373647804,9997.6130573,530
1643373647804,9997.6130601,1446
1643373647804,9997.6130628,1695
1643373647804,9997.6130655,738
1643373647804,9997.613074,-359
1643373647804,9997.6130781,-490
1643373647829,9997.6130809,-161
1643373647829,9997.6130842,-99
1643373647829,9997.6130872,-130
1643373647829,9997.61309,-87
1643373648354,9997.6130927,-78
1643373648354,9997.6131308,-92
1643373648354,9997.6131387,-71
1643373648354,9997.6131417,-49
1643373648354,9997.6131444,-42
1643373648354,9997.6131471,-28
1643373648354,9997.6131497,-11
1643373648354,9997.6131524,-7
1643373648354,9997.6131551,4
1643373648354,9997.6131578,21
1643373648380,9997.6131604,33
1643373648380,9997.613163,47
1643373648380,9997.6131656,66
1643373648380,9997.6131683,80
1643373648380,9997.613171,94
1643373648380,9997.6131736,116
1643373648380,9997.6131762,144
1643373648380,9997.6131788,170
1643373648380,9997.613182,198
1643373648380,9997.6131941,234
1643373648405,9997.6131973,274
1643373648405,9997.6132,314
1643373648405,9997.6132027,355
1643373648405,9997.6132053,388
1643373648405,9997.6132085,409
1643373648405,9997.6132114,416
1643373648405,9997.613214,407
1643373648405,9997.6132166,374
1643373648405,9997.6132193,317
1643373648405,9997.6132219,239
1643373648428,9997.6132245,149
1643373648428,9997.6132272,73
1643373648428,9997.6132298,16
1643373648428,9997.6132333,-28
1643373648428,9997.613236,-68
1643373648428,9997.6132386,-99
1643373648428,9997.6132414,-111
1643373648428,9997.6132441,-116
1643373648428,9997.6132474,-120
1643373648428,9997.6132501,-118
1643373648454,9997.6132533,-108
1643373648454,9997.613256,-97
1643373648454,9997.6132586,-89
1643373648454,9997.6132613,-85
1643373648454,9997.6132644,-73
1643373648454,9997.6132676,-61
1643373648454,9997.6132702,-59
1643373648454,9997.6132729,-61
1643373648454,9997.6132757,-59
1643373648454,9997.6132787,-52
1643373648479,9997.6132813,-47
1643373648479,9997.613284,-47
1643373648479,9998.3102516,-42
1643373648479,9998.3102638,-40
1643373648479,9998.3102683,-40
1643373648479,9998.3102732,-42
1643373648479,9998.3102762,-37
1643373648479,9998.3102792,-42
1643373648479,9998.3102838,-68
1643373648479,9998.3102867,-92
1643373648503,9998.3102898,-85
1643373648503,9998.3102939,-71
1643373648503,9998.3102969,-73
1643373648503,9998.3103015,-73
1643373648503,9998.3103044,-63
1643373648503,9998.3103074,-61
1643373648503,9998.310312,-66
1643373648503,9998.3103167,-61
1643373648503,9998.3103213,-54
1643373648503,9998.3103256,-49
1643373648529,9998.3103302,-47
1643373648529,9998.310333,-52
1643373648529,9998.3103361,-59
1643373648529,9998.3103406,-52
1643373648954,9998.3103452,-52
1643373648954,9998.310348,-56
1643373648954,9998.3103508,-49
1643373648954,9998.3103536,-49
1643373648954,9998.3103564,-61
1643373648954,9998.3103592,-68
1643373648954,9998.310362,-66
1643373648954,9998.3103647,-59
1643373648954,9998.3103675,-61
1643373648954,9998.3103703,-73
1643373648978,9998.310373,-73
1643373648978,9998.3103758,-68
1643373648978,9998.3103786,-61
1643373648978,9998.3103814,-61
1643373648978,9998.3103842,-75
1643373648978,9998.310387,-75
1643373648978,9998.3103898,-71
1643373648978,9998.3103927,-73
1643373648978,9998.3103957,-80
1643373648978,9998.3104005,-85
1643373649004,9998.3104033,-89
1643373649004,9998.3104062,-94
1643373649004,9998.3104101,-104
1643373649004,9998.3104131,-101
1643373649004,9998.3104177,-68
1643373649004,9998.3104222,-52
1643373649004,9998.3104271,-71
1643373649004,9998.3104299,-71
1643373649004,9998.310433,-52
1643373649004,9998.3104368,-73
1643373649028,9998.3104399,-106
1643373649028,9998.3104445,-104
1643373649028,9998.3104473,-89
1643373649028,9998.3104503,-85
1643373649028,9998.310455,-87
1643373649028,9998.3104593,-94
1643373649028,9998.3104641,-99
1643373649028,9998.3104684,-94
1643373649028,9998.3104731,-87
1643373649028,9998.3104759,-85
1643373649054,9998.3104789,-82
1643373649054,9998.3104835,-75
1643373649054,9998.310488,-73
1643373649054,9998.310492,-99
1643373649054,9998.3104952,-189
1643373649054,9998.3104998,-260
1643373649054,9998.3105041,44
1643373649054,9998.3105086,897
1643373649054,9998.3105129,1650
1643373649054,9998.3105174,1283
1643373649080,9998.3105216,14
1643373649080,9998.9074005,-693
1643373649080,9998.9074111,-452
1643373649080,9998.9074145,-189
