unixTime,lslTime,ECG
1643374043199,10392.3646954,-68
1643374043199,10392.3647003,-42
1643374043199,10392.3647032,-30
1643374043199,10392.364706,-26
1643374043199,10392.3647088,-9
1643374043199,10392.3647116,11
1643374043199,10392.3647145,-4
1643374043199,10392.3647172,-35
1643374043199,10392.3647201,-26
1643374043199,10392.364723,-14
1643374043236,10392.9598026,-26
1643374043236,10392.9598142,-23
1643374043236,10392.9598177,-14
1643374043236,10392.959823,-21
1643374043236,10392.959826,-23
1643374043236,10392.9598299,-18
1643374043236,10392.9598327,-21
1643374043236,10392.9598354,-28
1643374043236,10392.9598382,-30
1643374043236,10392.9598409,-23
1643374043272,10392.9598436,-35
1643374043272,10392.9598463,-139
1643374043272,10392.9598491,-267
1643374043272,10392.9598519,-42
1643374043513,10392.9598547,821
1643374043513,10392.9598575,1861
1643374043513,10392.9598603,1877
1643374043513,10392.959863,513
1643374043513,10392.9598658,-653
1643374043513,10392.9598685,-544
1643374043513,10392.9598713,-151
1643374043513,10392.9598741,-158
1643374043513,10392.9598769,-146
1643374043513,10392.9598797,-68
1643374043547,10392.9598825,-97
1643374043547,10392.9598852,-104
1643374043547,10392.9598937,-61
1643374043547,10392.959899,-47
1643374043547,10392.9599019,-42
1643374043547,10392.9599047,-23
1643374043547,10392.9599075,-7
1643374043547,10392.9599102,4
1643374043547,10392.959913,18
1643374043547,10392.9599157,28
1643374043580,10392.9599185,42
1643374043580,10392.9599213,66
1643374043580,10392.9599241,85
1643374043580,10392.9599268,101
1643374043580,10392.9599296,120
1643374043580,10392.9599323,137
1643374043580,10392.959935,156
1643374043580,10392.9599381,184
1643374043580,10392.9599408,217
1643374043580,10392.9599435,253
1643374043613,10392.9599463,293
1643374043613,10392.9599491,333
1643374043613,10392.9599518,362
1643374043613,10392.9599546,383
1643374043613,10392.9599573,404
1643374043613,10392.95996,412
1643374043613,10392.9599628,388
1643374043613,10392.9599655,343
1643374043613,10392.9599682,279
1643374043613,10392.959971,189
1643374043650,10392.9599737,85
1643374043650,10392.9599764,7
1643374043650,10392.9599792,-44
1643374043650,10392.959982,-92
1643374043650,10392.9599849,-127
1643374043650,10392.9599876,-144
1643374043650,10392.9599903,-151
1643374043650,10392.959993,-153
1643374043650,10392.9599959,-153
1643374043650,10392.9599986,-149
1643374043687,10392.9600014,-139
1643374043687,10392.9600046,-127
1643374043687,10392.9600073,-113
1643374043687,10392.9600101,-99
1643374043687,10392.9600128,-99
1643374043687,10392.9600156,-101
1643374043687,10392.9600183,-92
1643374043687,10392.9600211,-89
1643374043687,10392.9600238,-92
1643374043687,10393.4663516,-87
1643374043727,10393.4663643,-85
1643374043727,10393.4663675,-85
1643374043727,10393.4663715,-82
1643374043727,10393.4663753,-78
1643374043727,10393.4663801,-75
1643374043727,10393.4663829,-75
1643374043727,10393.4663858,-75
1643374043727,10393.4663887,-73
1643374043727,10393.4663915,-68
1643374043727,10393.4663945,-66
1643374043755,10393.4663974,-66
1643374043755,10393.4664025,-82
1643374043755,10393.4664054,-116
1643374043755,10393.4664084,-130
1643374044156,10393.4664113,-104
1643374044156,10393.4664141,-73
1643374044156,10393.4664168,-61
1643374044156,10393.4664196,-56
1643374044156,10393.4664254,-42
1643374044156,10393.4664284,-18
1643374044156,10393.4664311,-14
1643374044156,10393.4664453,-37
1643374044156,10393.4664576,-44
1643374044156,10393.4664614,-33
1643374044188,10393.4664643,-30
1643374044188,10393.4664675,-37
1643374044188,10393.4664702,-26
1643374044188,10393.4664729,-9
1643374044188,10393.4664757,-21
1643374044188,10393.4664797,-33
1643374044188,10393.4664826,-23
1643374044188,10393.4664875,-14
1643374044188,10393.4664905,-18
1643374044188,10393.4664959,-18
1643374044223,10393.4664987,-11
1643374044223,10393.4665025,-63
1643374044223,10393.4665054,-182
1643374044223,10393.4665082,-116
1643374044223,10393.4665112,502
1643374044223,10393.4665169,1529
1643374044223,10393.4665197,1937
1643374044223,10393.4665228,959
1643374044223,10393.4665257,-359
1643374044223,10393.4665285,-584
1643374044257,10393.4665314,-170
1643374044257,10393.4665356,-61
1643374044257,10393.4665385,-92
1643374044257,10393.4665414,-33
1643374044257,10393.4665442,-26
1643374044257,10393.466547,-44
1643374044257,10393.46655,-21
1643374044257,10393.466553,0
1643374044257,10393.4665572,9
1643374044257,10393.4665601,26
1643374044294,10393.4665629,35
1643374044294,10393.4665657,44
1643374044294,10393.466569,63
1643374044294,10393.4665736,78
1643374044294,10393.4665774,78
1643374044294,10393.4665814,80
1643374044294,10393.4665842,97
1643374044294,10393.4665872,120
1643374044294,10393.4665901,149
1643374044294,10393.466593,175
1643374044329,10393.4665959,198
1643374044329,10393.4666301,222
1643374044329,10393.466637,243
1643374044329,10393.4666402,269
1643374044329,10393.4666447,312
1643374044329,10393.4666476,352
