unixTime,lslTime,ECG
1643374720961,11070.2197683,-146
1643374720961,11070.2197712,-118
1643374720961,11070.219774,-92
1643374720961,11070.2197799,-68
1643374720961,11070.2197828,-49
1643374720961,11070.2197857,-37
1643374720961,11070.2197887,-40
1643374720961,11070.2197916,-56
1643374720961,11070.2197945,-92
1643374720961,11070.2197973,-165
1643374720984,11070.2198002,-258
1643374720984,11070.219803,-333
1643374720984,11070.9139494,-388
1643374720984,11070.9139619,-433
1643374720984,11070.9139672,-476
1643374720984,11070.9139723,-494
1643374720984,11070.9139754,-492
1643374720984,11070.9139785,-497
1643374720984,11070.9139835,-504
1643374720984,11070.9139865,-499
1643374721007,11070.9139896,-483
1643374721007,11070.9139927,-466
1643374721007,11070.9139978,-452
1643374721007,11070.9140007,-445
1643374721007,11070.9140037,-454
1643374721007,11070.9140078,-449
1643374721007,11070.9140108,-431
1643374721007,11070.9140147,-426
1643374721007,11070.9140176,-419
1643374721007,11070.9140206,-402
1643374721033,11070.9140235,-395
1643374721033,11070.9140265,-393
1643374721033,11070.9140293,-383
1643374721033,11070.9140323,-374
1643374721033,11070.9140352,-369
1643374721033,11070.9140381,-369
1643374721033,11070.914041,-371
1643374721033,11070.9140453,-374
1643374721033,11070.9140483,-367
1643374721033,11070.9140535,-355
1643374721057,11070.9140566,-348
1643374721057,11070.9140616,-345
1643374721057,11070.9140648,-341
1643374721057,11070.9140696,-336
1643374721057,11070.9140724,-331
1643374721057,11070.9140754,-333
1643374721057,11070.9140785,-333
1643374721057,11070.9140824,-326
1643374721057,11070.9140854,-322
1643374721057,11070.9140884,-322
1643374721083,11070.9140914,-319
1643374721083,11070.9140953,-312
1643374721083,11070.9140984,-305
1643374721083,11070.9141013,-303
1643374721083,11070.9141044,-298
1643374721083,11070.9141098,-293
1643374721083,11070.9141129,-298
1643374721083,11070.9141178,-293
1643374721083,11070.9141207,-279
1643374721083,11070.9141236,-281
1643374721116,11070.9141267,-291
1643374721116,11070.9141297,-298
1643374721116,11070.9141326,-296
1643374721116,11070.9141355,-281
1643374721116,11070.9141385,-262
1643374721116,11070.9141415,-253
1643374721116,11070.9141456,-260
1643374721116,11070.9141486,-255
1643374721116,11070.9141537,-241
1643374721116,11070.9141565,-253
1643374721135,11070.9141595,-274
1643374721135,11070.9141626,-267
1643374721135,11070.9141655,-255
1643374721135,11070.9141684,-255
1643374721408,11070.9141714,-255
1643374721408,11070.9141743,-262
1643374721408,11070.914177,-269
1643374721408,11070.9141799,-260
1643374721408,11070.9141826,-248
1643374721408,11070.9141853,-251
1643374721408,11070.9141882,-248
1643374721408,11070.9141909,-236
1643374721408,11070.9141938,-239
1643374721408,11070.9141965,-277
1643374721442,11070.9141993,-367
1643374721442,11071.369609,-341
1643374721442,11071.3696223,104
1643374721442,11071.3696262,888
1643374721442,11071.3696337,1238
1643374721442,11071.369637,516
1643374721442,11071.369641,-556
1643374721442,11071.3696439,-788
1643374721442,11071.3696467,-416
1643374721442,11071.3696496,-284
1643374721461,11071.3696523,-324
1643374721461,11071.3696551,-288
1643374721461,11071.3696579,-269
1643374721461,11071.3696606,-281
1643374721461,11071.3696634,-265
1643374721461,11071.3696663,-248
1643374721461,11071.3696691,-255
1643374721461,11071.3696722,-255
1643374721461,11071.3696753,-251
1643374721461,11071.369678,-246
1643374721483,11071.3696807,-232
1643374721483,11071.3696834,-215
1643374721483,11071.3696862,-203
1643374721483,11071.3696889,-196
1643374721483,11071.3696917,-203
1643374721483,11071.3696946,-213
1643374721483,11071.3696973,-191
1643374721483,11071.3697,-161
1643374721483,11071.3697028,-137
1643374721483,11071.3697055,-101
1643374721508,11071.3697082,-66
1643374721508,11071.369711,-42
1643374721508,11071.3697138,-11
1643374721508,11071.3697166,35
1643374721508,11071.3697194,66
1643374721508,11071.3697225,68
1643374721508,11071.3697253,66
1643374721508,11071.3697281,54
1643374721508,11071.3697308,21
1643374721508,11071.3697336,-44
1643374721532,11071.3697364,-125
1643374721532,11071.3697391,-198
1643374721532,11071.3697419,-260
1643374721532,11071.3697447,-310
1643374721532,11071.3697474,-345
1643374721532,11071.3697502,-369
1643374721532,11071.3697531,-378
1643374721532,11071.3697558,-381
1643374721532,11071.369759,-378
1643374721532,11071.3697618,-374
1643374721557,11071.3697645,-371
1643374721557,11071.3697673,-362
1643374721557,11071.36977,-350
1643374721557,11071.3697728,-336
1643374721557,11071.3697755,-319
1643374721557,11071.3697783,-312
1643374721557,11071.3697812,-310
1643374721557,11071.3697848,-307
1643374721557,11071.3697876,-305
1643374721557,11071.3697904,-298
1643374721582,11071.3697932,-293
1643374721582,11071.3697961,-284
1643374721582,11071.3697989,-272
1643374721582,11071.3698018,-272
1643374721942,11071.3698045,-269
1643374721942,11071.3698072,-267
1643374721942,11071.3698101,-269
1643374721942,11071.3698132,-265
1643374721942,11071.369816,-260
1643374721942,11071.3698188,-260
1643374721942,11071.3698216,-258
1643374721942,11071.3698244,-253
1643374721942,11071.3698273,-246
1643374721942,11071.3698302,-248
1643374721963,11071.8694358,-248
1643374721963,11071.8694486,-246
1643374721963,11071.8694524,-246
1643374721963,11071.8694574,-241
1643374721963,11071.8694605,-239
1643374721963,11071.8694651,-243
1643374721963,11071.8694681,-236
1643374721963,11071.8694727,-232
1643374721963,11071.8694757,-234
1643374721963,11071.8694807,-234
1643374721990,11071.8694837,-232
1643374721990,11071.8694888,-227
1643374721990,11071.8694917,-224
1643374721990,11071.8694964,-222
1643374721990,11071.8694994,-224
1643374721990,11071.8695042,-246
1643374721990,11071.8695072,-267
1643374721990,11071.8695119,-262
1643374721990,11071.8695149,-258
1643374721990,11071.8695197,-265
1643374722008,11071.8695227,-260
1643374722008,11071.8695464,-236
1643374722008,11071.8695544,-217
1643374722008,11071.8695576,-220
1643374722008,11071.8695623,-210
1643374722008,11071.8695653,-191
1643374722008,11071.8695683,-189
1643374722008,11071.869573,-210
1643374722008,11071.8695766,-224
1643374722008,11071.8695812,-215
1643374722035,11071.8695842,-213
1643374722035,11071.8695871,-220
1643374722035,11071.8695901,-217
1643374722035,11071.8695942,-210
1643374722035,11071.8695971,-210
1643374722035,11071.8696001,-213
1643374722035,11071.8696029,-213
1643374722035,11071.8696058,-208
1643374722035,11071.8696087,-203
1643374722035,11071.8696115,-198
1643374722060,11071.8696143,-203
1643374722060,11071.8696172,-251
1643374722060,11071.8696201,-326
1643374722060,11071.869623,-234
1643374722060,11071.869626,260
1643374722060,11071.8696288,973
1643374722060,11071.8696328,1105
1643374722060,11071.8696375,243
1643374722060,11071.8696403,-660
1643374722060,11071.8696432,-679
1643374722091,11071.8696461,-329
1643374722091,11071.869649,-262
1643374722091,11071.869653,-286
1643374722091,11071.8696559,-246
1643374722091,11071.8696588,-236
1643374722091,11071.8696617,-239
1643374722091,11071.8696647,-215
1643374722091,11071.8696695,-203
1643374722091,11071.8696743,-206
1643374722091,11071.8696798,-198
1643374722110,11071.8696839,-189
1643374722110,11071.8696884,-184
1643374722110,11071.869693,-175
1643374722110,11071.8696979,-153
1643374722462,11071.8697007,-139
1643374722462,11071.8697036,-132
1643374722462,11071.8697065,-120
1643374722462,11071.8697092,-106
1643374722462,11071.8697119,-94
1643374722462,11071.8697147,-87
1643374722462,11071.8697175,-73
1643374722462,11071.8697204,-44
1643374722462,11071.8697533,-14
1643374722462,11072.4196488,14
1643374722483,11072.4196667,44
1643374722483,11072.4196707,71
1643374722483,11072.4196739,89
1643374722483,11072.4196778,101
1643374722483,11072.4196809,106
1643374722483,11072.419684,89
1643374722483,11072.419687,33
1643374722483,11072.4196928,-52
1643374722483,11072.4196979,-123
1643374722483,11072.4197012,-184
1643374722507,11072.4197061,-241
1643374722507,11072.4197092,-284
1643374722507,11072.4197124,-314
1643374722507,11072.4197154,-341
1643374722507,11072.4197185,-355
