timestamp;state
1643374718894;S0NothingYet
1643374718945;S0HasHitStart
1643374733071;S0HasLeftStart
1643374735905;S1HasHitBeam
1643374747679;S1HasHitEnd
1643374752303;S1HasLeftEnd
1643374752304;S2HasHitBeam
1643374769099;S2HasHitStart
1643374776555;S2HasLeftStart
1643374776683;S3HasHitBeam
1643374789337;S3HasHitEnd
1643374794170;S3HasLeftEnd
1643374794251;S4HasHitBeam
1643374804584;S4HasHitStart
