unixTime,lslTime,ECG
1643383741919,20091.3772807,49
1643383741919,20091.3772963,355
1643383741919,20091.3773004,883
1643383741919,20091.3773057,1345
1643383741919,20091.3773089,1217
1643383741919,20091.3773122,11
1643383741919,20091.3773172,-1278
1643383741919,20091.3773204,-1098
1643383741919,20091.3773254,-220
1643383741919,20091.3773297,-16
1643383741944,20091.3773345,-68
1643383741944,20091.3773377,63
1643383741944,20091.3773426,94
1643383741944,20091.3773456,47
1643383741944,20091.3773488,82
1643383741944,20091.3773535,104
1643383741944,20091.3773585,97
1643383741944,20091.3773633,116
1643383741944,20091.3773671,134
1643383741944,20091.377372,132
1643383741969,20091.3773751,139
1643383741969,20091.3773782,156
1643383741969,20091.3773831,172
1643383741969,20091.3773877,198
1643383741969,20091.3773925,229
1643383741969,20091.3773976,258
1643383741969,20091.3774025,291
1643383741969,20091.3774058,329
1643383741969,20091.3774106,367
1643383741969,20091.3774153,402
1643383741993,20091.3774202,447
1643383741993,20091.3774241,487
1643383741993,20091.3774273,506
1643383741993,20091.3774327,511
1643383741993,20091.377436,502
1643383741993,20091.377441,471
1643383741993,20091.3774443,419
1643383741993,20091.377449,338
1643383741993,20091.3774537,224
1643383741993,20091.3774585,111
1643383742020,20091.3774617,18
1643383742020,20091.3774649,-56
1643383742020,20091.3774697,-116
1643383742020,20091.3774744,-156
1643383742020,20091.3774793,-177
1643383742020,20091.3774832,-191
1643383742020,20091.3774879,-198
1643383742020,20091.3774911,-196
1643383742020,20091.3774959,-191
1643383742020,20091.3774989,-187
1643383742044,20091.3775021,-177
1643383742044,20091.377507,-170
1643383742044,20091.3775249,-161
1643383742044,20091.3775507,-146
1643383742044,20091.3775585,-130
1643383742044,20091.3775618,-113
1643383742044,20091.3775668,-101
1643383742044,20091.3775701,-94
1643383742044,20091.3775732,-85
1643383742044,20091.377577,-71
1643383742068,20091.3775801,-61
1643383742068,20091.3775831,-59
1643383742068,20091.3775862,-54
1643383742068,20091.3775913,-49
1643383742068,20091.3775953,-49
1643383742068,20091.3775985,-49
1643383742068,20091.3776028,-52
1643383742068,20091.3776061,-49
1643383742068,20091.3776092,-52
1643383742068,20091.3776123,-61
1643383742093,20091.3776175,-59
1643383742093,20091.3776206,-47
1643383742093,20091.3776258,-42
1643383742093,20091.8744395,-54
1643383742543,20091.8744509,-66
1643383742543,20091.8744546,-54
1643383742543,20091.874458,-42
1643383742543,20091.8744611,-47
1643383742543,20091.8744641,-47
1643383742543,20091.8744672,-44
1643383742543,20091.8744702,-37
1643383742543,20091.8744732,-37
1643383742543,20091.8744762,-44
1643383742543,20091.8744792,-54
1643383742567,20091.8744822,-56
1643383742567,20091.8744852,-44
1643383742567,20091.8744882,-56
1643383742567,20091.8744912,-71
1643383742567,20091.8744942,-59
1643383742567,20091.8744971,-56
1643383742567,20091.8745002,-63
1643383742567,20091.8745032,-56
1643383742567,20091.8745061,-61
1643383742567,20091.8745091,-80
1643383742594,20091.874512,-78
1643383742594,20091.874515,-63
1643383742594,20091.874518,-61
1643383742594,20091.8745209,-54
1643383742594,20091.8745239,-42
1643383742594,20091.874527,-63
1643383742594,20091.8745299,-87
1643383742594,20091.8745329,-78
1643383742594,20091.8745359,-66
1643383742594,20091.8745389,-73
1643383742617,20091.8745418,-78
1643383742617,20091.8745448,-75
1643383742617,20091.8745478,-66
1643383742617,20091.8745507,-59
1643383742617,20091.8745537,-59
1643383742617,20091.8745567,-54
1643383742617,20091.8745597,-49
1643383742617,20091.8745627,-49
1643383742617,20091.8745657,-40
1643383742617,20091.8745687,-33
1643383742643,20091.8745717,-35
1643383742643,20091.8745746,-35
1643383742643,20091.8745776,-35
1643383742643,20091.8745806,-35
1643383742643,20091.8745836,-28
1643383742643,20091.8745866,-26
1643383742643,20091.8745895,-23
1643383742643,20091.8745925,-14
1643383742643,20091.8745954,-11
1643383742643,20091.8745983,-16
1643383742667,20091.8746013,-7
1643383742667,20091.8746043,2
1643383742667,20091.8746072,-4
1643383742667,20091.8746101,-2
1643383742667,20091.8746132,0
1643383742667,20091.8746167,-9
1643383742667,20091.8746197,-14
