timestamp;foot;position
1643382914937;LeftFoot;0.0422172
1643382918139;LeftFoot;0.04431901
1643382920164;RightFoot;0.09167108
1643382920340;RightFoot;0.09623057
1643382926326;RightFoot;0.09806279
1643382926505;RightFoot;0.105628
1643382927071;RightFoot;0.1073946
1643382927155;RightFoot;0.1062319
1643382930271;LeftFoot;0.1073861
1643382952497;LeftFoot;0.05273531
1643382952624;LeftFoot;0.04995645
1643382957953;LeftFoot;0.0424778
1643382958138;LeftFoot;0.04248051
1643382965838;RightFoot;0.07803527
1643382966019;RightFoot;0.1017593
1643382972204;LeftFoot;0.1001981
1643382972421;LeftFoot;0.1002052
1643382972920;RightFoot;0.1001159
1643382973366;RightFoot;0.1003986
1643382975859;LeftFoot;0.1362614
1643382978366;RightFoot;0.1606642
1643382978872;RightFoot;0.1910911
1643382983327;LeftFoot;0.2704772
1643382985435;RightFoot;0.3588495
1643382991634;LeftFoot;0.3918261
1643382991906;LeftFoot;0.4228938
1643382992639;LeftFoot;0.4191902
1643382992893;LeftFoot;0.4190094
1643382993116;LeftFoot;0.4180827
1643382993284;LeftFoot;0.4187312
1643382994000;LeftFoot;0.4167864
1643382994100;LeftFoot;0.4171143
1643382999477;LeftFoot;0.4178886
1643383003609;LeftFoot;0.417864
1643383011548;RightFoot;0.4776468
1643383011764;RightFoot;0.4754362
