unixTime,lslTime,ECG
1643382871413,19220.7745403,-49
1643382871413,19220.7745557,-54
1643382871413,19220.77456,-54
1643382871413,19220.7745635,-54
1643382871413,19220.7745667,-52
1643382871413,19220.7745698,-61
1643382871413,19220.7745728,-68
1643382871413,19220.7745757,-59
1643382871413,19220.7745787,-49
1643382871413,19220.7745818,-49
1643382871447,19220.7745847,-54
1643382871447,19220.7745877,-54
1643382871447,19220.7745907,-42
1643382871447,19220.7745937,-33
1643382871447,19220.7745967,-40
1643382871447,19220.7746,-44
1643382871447,19220.7746031,-35
1643382871447,19220.774606,-33
1643382871447,19220.7746089,-33
1643382871447,19220.7746119,-28
1643382871479,19220.774615,-23
1643382871479,19220.7746179,-23
1643382871479,19220.7746209,-23
1643382871479,19220.7746238,-18
1643382871479,19220.7746269,-16
1643382871479,19220.7746299,-11
1643382871479,19220.7746329,-4
1643382871479,19220.7746359,-7
1643382871479,19220.7746392,-14
1643382871479,19220.7746422,-7
1643382871514,19220.7746453,-4
1643382871514,19220.7746483,-2
1643382871514,19220.7746515,2
1643382871514,19220.7746544,0
1643382871514,19220.7746575,-2
1643382871514,19220.7746605,2
1643382871514,19220.7746635,9
1643382871514,19220.7746665,14
1643382871514,19220.7746694,11
1643382871514,19220.7746723,4
1643382871550,19220.7746753,2
1643382871550,19220.7746783,4
1643382871550,19220.7746815,7
1643382871550,19220.7746844,21
1643382871550,19220.7746873,14
1643382871550,19220.7746904,0
1643382871550,19220.7746937,16
1643382871550,19220.774723,30
1643382871550,19220.7748296,21
1643382871550,19220.7748392,11
1643382871578,19220.7748451,21
1643382871578,19220.7748486,35
1643382871578,19220.7748538,30
1643382871578,19220.7748572,21
1643382871578,19220.7748738,21
1643382871578,19220.774881,18
1643382871578,19220.7748846,14
1643382871578,19220.7748898,21
1643382871578,19220.7748933,30
1643382871578,19220.7748983,35
1643382871611,19220.7749016,52
1643382871611,19220.7749051,73
1643382871611,19220.7749101,73
1643382871611,19220.7749133,68
1643382871611,19220.7749389,71
1643382871611,19220.7749521,59
1643382871611,19220.7749581,44
1643382871611,19220.7749616,35
1643382871611,19220.7749668,26
1643382871611,19220.7749708,21
1643382871644,19220.7749761,26
1643382871644,19220.7749795,7
1643382871644,19220.7749847,2
1643382871644,19221.3727504,175
1643382872083,19221.3727638,629
1643382872083,19221.3727677,1238
1643382872083,19221.3727709,1681
1643382872083,19221.3727739,1321
1643382872083,19221.3727769,-175
1643382872083,19221.3727799,-1293
1643382872083,19221.3727829,-798
1643382872083,19221.3727859,-139
1643382872083,19221.3727888,-182
1643382872083,19221.3727918,-123
1643382872118,19221.3727947,44
1643382872118,19221.3727978,-2
1643382872118,19221.3728008,-23
1643382872118,19221.3728038,37
1643382872118,19221.3728067,42
1643382872118,19221.3728097,44
1643382872118,19221.3728126,78
1643382872118,19221.3728155,85
